HV,front
mean:1.197720,
1.2840886272542171,"[[1.0, 0.9523463377540602, 0.0], [0.9948440907905036, 0.9863846679297292, 0.0], [0.9386319659085074, 1.0, 0.0], [0.9993359248630317, 0.9455386717189287, 0.8355347031963463], [0.9484259848682494, 0.9387310056837934, 0.9999425054944975], [0.9390000667453919, 0.9727693358594625, 0.8376479452054789], [0.9459189146882337, 0.9727693358594625, 0.3606001139239956], [0.9937547091051396, 0.965961669824331, 0.0], [0.9932025567440648, 0.965961669824331, 0.0]]"
1.2780234493409741,"[[0.9978436211844508, 0.9591540037891956, 0.8367639269406385], [0.9484259848682494, 0.9387310056837934, 0.9999425054944975], [0.9948440907905036, 0.9863846679297292, 0.0], [0.9459189146882337, 0.9727693358594625, 0.3606001139239956], [0.9386319659085074, 1.0, 0.0], [0.9993359248630317, 0.9455386717189287, 0.8355347031963463], [1.0, 0.9523463377540602, 0.0], [0.9946948604226454, 0.9795770018945978, 0.0], [0.9442176884946517, 0.9727693358594625, 0.0812575443038174], [0.9932025567440648, 0.965961669824331, 0.0]]"
1.2833765523425296,"[[0.9978436211844508, 0.9591540037891956, 0.8367639269406385], [0.9948440907905036, 0.9863846679297292, 0.0], [0.9484259848682494, 0.9387310056837934, 0.9999425054944975], [0.9390000667453919, 0.9727693358594625, 0.8376479452054789], [0.9993359248630317, 0.9455386717189287, 0.8355347031963463], [0.9459189146882337, 0.9727693358594625, 0.3606001139239956], [1.0, 0.9523463377540602, 0.0], [0.9944411687972868, 0.9795770018945978, 0.0], [0.9349905991682497, 0.965961669824331, 0.8354004566210037], [0.9932025567440648, 0.965961669824331, 0.0]]"
1.2847501483132484,"[[1.0, 0.9523463377540602, 0.0], [0.9993359248630317, 0.9455386717189287, 0.8355347031963463], [0.9978436211844508, 0.9591540037891956, 0.8367639269406385], [0.9390000667453919, 0.9727693358594625, 0.8376479452054789], [0.9379240796837295, 1.0, 0.0], [0.9484259848682494, 0.9387310056837934, 0.9999425054944975], [0.9944411687972868, 0.9795770018945978, 0.0], [0.9459189146882337, 0.9727693358594625, 0.3606001139239956], [0.9937547091051396, 0.965961669824331, 0.0], [0.9375276633978539, 0.9795770018945978, 0.0]]"
0.07168315943590917,"[[0.9164100015402783, 0.6052583044960178, 0.0], [0.05777028853373381, 0.32234909416932783, 0.0], [0.024887611283921526, 0.044946205826510224, 0.0], [0.0244601523114877, 0.044946205826510224, 0.0], [0.023644813901104778, 0.044946205826510224, 0.0], [0.02318569130108334, 0.03932793009819665, 0.0], [0.0, 0.044946205826510224, 0.0], [0.0002295613000107185, 0.03932793009819665, 0.0], [0.0, 0.03932793009819665, 0.0], [0.0, 0.03370965436988307, 0.0]]"
0.5254621988570836,"[[1.0, 0.9523463377540602, 0.0], [0.9459189146882337, 0.9727693358594625, 0.3606001139239956], [0.9944411687972868, 0.9795770018945978, 0.0], [0.9377315346305899, 1.0, 0.0], [0.9383997792267803, 0.9863846679297292, 0.0], [0.9932025567440648, 0.965961669824331, 0.0], [0.9473515262196712, 0.9727693358594625, 0.0], [0.994493399426037, 0.8978850094729929, 0.0], [0.9926504043829898, 0.8706543453324552, 0.0], [0.9470157578919906, 0.7267989888189934, 0.0]]"
1.2847906225701153,"[[0.9385866611901217, 1.0, 0.0], [0.9978436211844508, 0.9591540037891956, 0.8367639269406385], [1.0, 0.9523463377540602, 0.0], [0.9993359248630317, 0.9455386717189287, 0.8355347031963463], [0.9484259848682494, 0.9387310056837934, 0.9999425054944975], [0.9948440907905036, 0.9863846679297292, 0.0], [0.9390000667453919, 0.9727693358594625, 0.8376479452054789], [0.9459189146882337, 0.9727693358594625, 0.3606001139239956], [0.9946948604226454, 0.9795770018945978, 0.0], [0.9349905991682497, 0.965961669824331, 0.8354004566210037]]"
1.1080379655073156,"[[0.9390000667453919, 0.9727693358594625, 0.8376479452054789], [0.9978436211844508, 0.9591540037891956, 0.8367639269406385], [0.9993359248630317, 0.9455386717189287, 0.8355347031963463], [1.0, 0.9523463377540602, 0.0], [0.9459189146882337, 0.9727693358594625, 0.3606001139239956], [0.9948440907905036, 0.9863846679297292, 0.0], [0.9386319659085074, 1.0, 0.0], [0.9440908426819723, 0.7297815822993119, 0.0], [0.9435834594312549, 0.8978850094729929, 0.0]]"
1.1079388073162197,"[[0.9385866611901217, 1.0, 0.0], [0.9978436211844508, 0.9591540037891956, 0.8367639269406385], [0.9993359248630317, 0.9455386717189287, 0.8355347031963463], [0.9390000667453919, 0.9727693358594625, 0.8376479452054789], [0.9948440907905036, 0.9863846679297292, 0.0], [0.9442176884946517, 0.9727693358594625, 0.0812575443038174], [0.9377315346305899, 1.0, 0.0], [0.9321647173589361, 0.9591540037891956, 0.5341599999997602], [0.9944411687972868, 0.9795770018945978, 0.0]]"
