mean:0.003211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0048, [[1.0,0.0,1.0,0.2941934634301458, 0.0], [0.33999065691935426,0.0,0.0066478600064712,0.3542, 0.0], [0.3327318724321362,0.0,0.0,0.3542, 0.0], [0.339329437534384,0.0,0.0055284427535944,0.3542, 0.0], [1.0,0.0,1.0,0.0, 0.0], [0.214967529669131,0.0,0.0,0.3536467980918769, 0.0], [0.02180165612375496,0.0,0.0,0.3038105788038987, 0.0], [0.021020047993123212,0.0,0.0,0.2923391236038268, 0.0], [0.021330606957027563,0.0,0.0,0.077394675682236, 0.0], [0.01923381287858612,0.0,0.0,0.0099675863280553, 0.0]]
0.0023, [[1.0,0.0,1.0,0.0, 0.0], [1.0,0.0,1.0,0.0, 0.0], [1.0,0.0,0.0,1.0, 0.0], [0.0,0.0,0.0,1.0, 0.0], [0.08211430645567327,0.0,0.0,0.3538777228597416, 0.0], [0.0,0.0,0.0,1.0, 0.0], [5.83600737538376e-05,0.0,0.0,0.0, 0.0], [1.4590018438460883e-05,0.0,0.0,0.0, 0.0], [8.545582228240696e-05,0.0,0.0,0.0002381741058077, 0.0], [0.0038434277143598603,0.0,0.0,0.0098842253910226, 0.0]]
0.0013, [[0.060437716540503866,0.0,0.0,0.3538974191915997, 0.0], [1.0,0.0,1.0,0.0, 0.0], [0.022379003996248276,0.0,0.0,0.3007927316355755, 0.0], [0.022476965548620796,0.0,0.0,0.0788832638435346, 0.0], [0.001957146759101903,0.0,0.0,0.0034058897130511, 0.0], [0.0,0.0,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0], [8.545582228240696e-05,0.0,0.0,0.0002381741058077, 0.0], [9.379297567581065e-05,0.0,0.0,0.0, 0.0]]
0.0018, [[1.0,0.0,0.0524304415681148,1.0, 0.0], [0.11141054615920522,0.0,0.0,0.3538701976831181, 0.0], [0.18577147549825254,0.0,0.0,0.3542, 0.0], [0.20550858156466661,0.0,0.0,0.1400344655096805, 0.0], [0.028452620243344065,0.0,0.0,0.3536223249087709, 0.0], [0.03876112662533446,0.0,0.0,0.3536175480575229, 0.0], [0.06956815895931762,0.0,0.0,0.1387602340436089, 0.0], [0.03510457054873514,0.0,0.0,0.0956149947765307, 0.0], [0.028938259428509937,0.0,0.0,0.0727502806189844, 0.0], [0.0,0.0,0.0,0.0, 0.0]]
0.0003, [[0.0,0.0,0.0054941209981996,0.9983061672246762, 0.0], [0.34914825282624373,0.0,0.0054809203230478,0.3542, 0.0], [0.33372955300857365,0.0,0.0,0.3542, 0.0], [0.05897071500079035,0.0,0.0,0.3536780766521034, 0.0], [0.029015378097398924,0.0,0.0,0.0737625205686675, 0.0], [0.021860016197508797,0.0,0.0,0.3038832980127739, 0.0], [0.06959005450468644,0.0,0.0,0.1384148815901876, 0.0], [0.0,0.0,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0]]
0.003, [[0.3564597008043002,0.0,0.0011299777929982,1.0, 0.0], [1.0,0.0,1.0,0.1097625366615124, 0.0], [0.38483131575309965,0.0,0.0051693843894641,0.3542, 0.0], [0.0,0.0,0.0,1.0, 0.0], [0.20038266845640135,0.0,0.0,0.1382838858319934, 0.0], [0.05154812512074752,0.0,0.0,0.3536739541640401, 0.0], [0.028452620243344065,0.0,0.0,0.3536223249087709, 0.0], [0.05840143082120006,0.0,0.0,0.353675066581454, 0.0], [0.02766475924766727,0.0,0.0,0.0843731769824038, 0.0], [0.030238855357881157,0.0,0.0,0.0830870368110418, 0.0]]
0.0018, [[1.0,0.0,0.0486392076645037,1.0, 0.0], [0.022376919707899928,0.0,0.0,0.2991565494358822, 0.0], [0.022379003996248276,0.0,0.0,0.3007927316355755, 0.0], [0.02182666758393518,0.0,0.0,0.3012835862954834, 0.0], [0.0516138117568541,0.0,0.0,0.117407925457942, 0.0], [0.051022632031894916,0.0,0.0,0.109810171482674, 0.0], [0.021668261669460474,0.0,0.0,0.0773827669769456, 0.0], [0.020701151875825455,0.0,0.0,0.0648905351273279, 0.0], [0.0,0.0,0.0,0.000369169864002, 0.0], [0.003768393333819213,0.0,0.0,0.0099794950333457, 0.0]]
0.0006, [[0.40932511634857127,0.0,0.0,1.0, 0.0], [0.33789289453429366,0.0,0.0,0.3542, 0.0], [0.08697511752755974,0.0,0.0,0.3536754591993648, 0.0], [0.029015378097398924,0.0,0.0,0.0737625205686675, 0.0], [0.047059538320131614,0.0,0.0,0.110667598263582, 0.0], [0.003666263204749998,0.0,0.0,0.0101343082021207, 0.0], [0.0019884110843271744,0.0,0.0,0.0038346031035051, 0.0], [0.0,0.0,0.0,0.0002500828110981, 0.0], [0.0,0.0,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0]]
0.0048, [[0.20303339749526456,0.0,0.0002666536380673,0.3542, 0.0], [1.0,0.0,1.0,0.2944116210567716, 0.0], [1.0,0.0,1.0,0.0, 0.0], [0.0020509397347777143,0.0,0.0,0.0034892506500838, 0.0], [0.0,0.0,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0], [5.2107208708783364e-05,0.0,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0], [4.168576696704802e-06,0.0,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0]]
0.0031, [[1.0,0.0,1.0,0.0, 0.0], [0.0,0.0,0.1317295373403036,1.0, 0.0], [1.0,0.0,1.0,0.0, 0.0], [1.0,0.0,0.0666977312722335,1.0, 0.0], [0.2766511061882843,0.0,0.0,0.3542, 0.0], [0.0780636305624345,0.0,0.0,0.3542, 0.0], [0.028611026157818766,0.0,0.0,0.3536257930336495, 0.0], [0.021020047993123212,0.0,0.0,0.2923391236038268, 0.0], [0.020980446514504533,0.0,0.0,0.2918846285483564, 0.0], [0.021124262410540776,0.0,0.0,0.078680815853598, 0.0]]
0.0065, [[1.0,0.0,1.0,0.3542, 0.0], [1.0,0.0,1.0,0.3542, 0.0], [1.0,0.0,0.0472399360984077,1.0, 0.0], [1.0,0.0,1.0,0.0, 0.0], [1.0,0.0,1.0,0.0, 0.0], [1.0,0.0,1.0,0.0, 0.0], [0.3369888379415688,0.0,0.0,0.3542, 0.0], [0.02179957183540661,0.0,0.0,0.3022834754175182, 0.0], [0.0,0.0,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0]]
