mean:0.011491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0052, [[0.12544703410117303,0.0,0.0684449128418179, 0.29439074727448994], [0.0,0.0178680412787662,0.0, 0.0], [0.5231396302854008,0.0,0.0, 0.6327080374699781], [0.011290984031864413,0.0,0.0344487393033867, 0.026801496513892593], [0.0,0.0163694194945566,0.0, 0.0], [0.0,0.0163694194945566,0.0, 0.0], [0.5210237494187586,0.0,0.0, 0.6206885945882613], [0.518477207876507,0.0,0.0, 0.5876310824364602], [0.0,0.0,0.0, 0.0], [0.0,0.0,0.0, 0.0]]
0.006, [[0.0,0.5375280202078235,0.0, 0.0], [0.5135983988492446,0.0,0.0215427166791589, 0.5278897600109151], [0.02229647273903115,0.0,0.0437076909286293, 0.053528955744597616], [0.5236707885118007,0.0,0.0, 0.6401898575679512], [0.0,0.1962762507943427,0.0, 0.0], [0.0,0.0,0.0112195270999816, 0.0], [0.518477207876507,0.0,0.0, 0.5876310824364602], [0.0,0.1681632751848494,0.0, 0.0], [0.12725646592096898,0.0,0.0, 0.2858209317455312], [0.0,0.1490653124531123,0.0, 0.0]]
0.0067, [[0.5150153237770559,0.0,0.0642978861399131, 0.551265392533231], [0.0,0.0184860803472081,0.0, 0.0], [0.5166676483733853,0.0,0.0, 0.5646679610763028], [0.01656390788597459,0.0,0.0531995209431796, 0.03749988393449335], [0.0,0.0,0.0235124118670458, 0.0], [0.0,0.0,0.0228316904213768, 0.0], [0.0,0.0,0.0, 0.0], [0.0,0.0,0.0, 0.0], [0.0,0.0,0.0, 0.0], [0.0,0.0,0.0, 0.0]]
0.0098, [[0.0,0.5375280202078235,0.0, 0.0], [0.5131510530464706,0.0,0.1370341125737944, 0.539318745738954], [0.0,0.4470426858533074,0.0, 0.0], [0.01984936995590819,0.0,0.0528290325965535, 0.04856845777103186], [0.0,0.0085414435818252,0.0, 0.0], [0.0,0.0085414435818252,0.0, 0.0], [0.0,0.0085414435818252,0.0, 0.0], [0.0,0.0,0.0, 0.0], [0.0,0.0,0.0, 0.0], [0.0,0.0,0.0, 0.0]]
0.0043, [[0.021762382845889237,0.0,0.0439063703936331, 0.05193715415606532], [0.5148357560811991,0.0,0.0, 0.5358892411751264], [0.0,0.2960580161884681,0.0, 0.0], [0.0,0.0,0.0093320721824447, 0.0], [0.49522655474765376,0.0,0.0, 0.5151908869797608], [0.0,0.0938596723681265,0.0, 0.0], [0.0,0.0777569009768376,0.0, 0.0], [0.0,0.0085414435818252,0.0, 0.0], [0.0,0.0085414435818252,0.0, 0.0], [0.0,0.0,0.0, 0.0]]
0.007, [[0.5182043856965833,0.0,0.0575224278272191, 0.5878818245154193], [0.0,0.2836475213661941,0.0, 0.0], [0.009724320345314796,0.0,0.0340603372345062, 0.027708453232940057], [0.0,0.0419808353571114,0.0, 0.0], [0.00179713156771146,0.0,0.0129596009389706, 0.006034038579785211], [0.0,0.0,0.014002668130241, 0.0], [0.0,0.0,0.0121770969804922, 0.0], [0.0,0.0,0.0, 0.0], [0.0,0.0,0.0, 0.0], [0.0,0.0,0.0, 0.0]]
0.0043, [[0.0011238546115083178,0.0,0.0138601726123079, 0.003313168422642794], [0.0,0.1681632751848494,0.0, 0.0], [0.5175401361191366,0.0,0.0, 0.5692541145850064], [0.0,0.0,0.0169454041405854, 0.0], [0.000754847048973907,0.0,0.0135662247153144, 0.004849442048784439], [0.5165140349999549,0.0,4.2992933410674726e-05, 0.5574692368739287], [0.0,0.1596805323996432,0.0, 0.0], [0.1391747628091419,0.0,0.0, 0.31889708800956856], [0.12519131833415356,0.0,0.0, 0.28804205024115764], [0.12476080951119677,0.0,0.0, 0.28861583918586114]]
0.007, [[0.5223884639072703,0.0,0.0341531628861883, 0.6253151903677646], [0.0,0.4484810548026458,0.0, 0.0], [0.5279076807506808,0.0,0.0276626956093606, 0.6800740250307676], [0.5223468162736095,0.0,0.0348110850489881, 0.6263666894085609], [0.0,0.0,0.0143869988986092, 0.0], [0.5167657315686012,0.0,0.0, 0.5663665364498967], [0.0,0.0,0.0034710279648301, 0.0], [0.1593018595094839,0.0,0.0, 0.34787801370078864], [0.15667996367042358,0.0,0.0, 0.3417641731986296], [0.1390647079220702,0.0,0.0, 0.3202667777485381]]
0.0144, [[0.5076429718201836,0.0,0.2483966678214234, 0.5313354414830628], [0.0,0.1043710425026761,0.0, 0.0], [0.5233288554035558,0.0,0.0257060285831133, 0.6281137955071147], [0.0,0.0,0.0263704648267328, 0.0], [0.0,0.0777569009768376,0.0, 0.0], [0.0,0.0777569009768376,0.0, 0.0], [0.0,0.0,0.0, 0.0], [0.0,0.0,0.0, 0.0], [0.0,0.0,0.0, 0.0], [0.0,0.0,0.0, 0.0]]
0.0073, [[0.5145258131843169,0.0,0.0599301949502375, 0.5392378611973543], [0.0,0.537504995636629,0.0, 0.0], [0.5221093040439635,0.0,0.0, 0.612147186995332], [0.0,0.537504995636629,0.0, 0.0], [0.02228352510525801,0.0,0.0289589976925007, 0.05138187453215871], [0.5196708049136728,0.0,0.0, 0.5929128430029212], [0.0,0.4556856093037164,0.0, 0.0], [0.0,0.0,0.0111495007311688, 0.0], [0.5173889371012808,0.0,0.0, 0.5625892283571903], [0.0,0.0777569009768376,0.0, 0.0]]
0.0041, [[0.0,0.0167442341651929,0.0, 0.0], [0.5166676483733853,0.0,0.0, 0.5646679610763028], [0.0,0.0,0.0083118042740436, 0.0], [0.0,0.0085414435818252,0.0, 0.0], [0.0,0.0085414435818252,0.0, 0.0], [0.0,0.0,0.0066051150992562, 0.0], [0.0,0.0,0.0053934960667735, 0.0], [0.0,0.0,0.0, 0.0], [0.0,0.0,0.0, 0.0], [0.0,0.0,0.0, 0.0]]
