0.0083, [[0.6786123108848482, 0.0, 0.012368852739291633, 0.8019189767019043], [0.062416191483314606, 0.0, 0.14142042015219594, 0.056616161341276866], [0.0, 0.05243224979970853, 0.0, 0.0], [0.0, 0.05066137503440621, 0.0, 0.0], [0.024060358826376072, 0.0, 0.0825486667989439, 0.022584854738945784], [0.0, 0.027228847021704625, 0.0, 0.0], [0.021801685311265365, 0.0, 0.08122951062171567, 0.019544897622253508], [0.0, 0.009897233812650402, 0.0, 0.0], [0.026194181041656536, 0.0, 0.05449719867729668, 0.02426291106735991], [0.0, 0.00944758166592787, 0.0, 0.0]]
0.0141, [[0.0, 0.069035404708252, 0.0, 0.0], [0.0, 0.0, 0.013726807627614804, 0.0], [0.0, 0.069035404708252, 0.0, 0.0], [0.005275913261008165, 0.0, 0.015291101115852012, 0.0033480061045170887], [0.6923444547996273, 0.0, 0.09538045870470932, 0.8092546819796391], [0.0, 0.006242916209141975, 0.0, 0.0], [0.019819198004870045, 0.0, 0.05926944014197526, 0.019480045203764073], [0.011544961861575056, 0.0, 0.08632801397514722, 0.012038230182101397], [0.18419917603590824, 0.0, 0.024846165511871413, 0.16672746138402653], [0.005344013970006479, 0.0, 0.030094572976351614, 0.005163873822221273]]
0.0134, [[0.0, 0.0, 0.08970879257373879, 0.0], [0.7578748774214384, 0.04455874894485278, 0.003730848787334634, 0.8577942966472437], [0.0, 0.9900023921549718, 0.0, 0.0], [0.0, 0.16497092235079366, 0.0, 0.0], [0.0, 0.0, 0.03016864324298742, 0.0], [0.6630844345327168, 0.0, 0.0024064018767752816, 0.7148770552974522], [0.6822864323723056, 0.01375524153859308, 0.0019478716547440811, 0.7939889434502788], [0.0, 0.02997527250249625, 0.0, 0.0], [0.0028129376189025253, 0.014140798963191528, 0.0, 0.0029588915935804773], [0.0, 0.10444824500263658, 0.0, 0.0]]
0.0005, [[0.028903075910700522, 0.0, 0.11997002365002096, 0.026200377069731797], [0.0, 0.08241404167351207, 0.0, 0.0], [0.0, 0.11068523843555779, 0.0, 0.0], [0.0, 0.0, 0.012176622761593935, 0.0], [0.007916707421053847, 0.0, 0.0, 0.007417495364729142], [0.0, 0.10444824500263658, 0.0, 0.0], [0.003857148490209985, 0.0, 0.0, 0.0032020881629158593], [0.0, 0.08796364766766815, 0.0, 0.0], [0.0, 0.016317256338167448, 0.0, 0.0], [0.0, 0.0036301908272134654, 0.0, 0.0]]
0.0149, [[0.2285705713210311, 0.0, 0.27957204889464254, 0.39447940483460314], [0.7134254156269729, 0.030524069332675874, 0.0020272326547110197, 0.8184667655749427], [0.0, 0.430319716548504, 0.0, 0.0], [0.0056580339059431415, 0.0, 0.20210513146024828, 0.005674586617825573], [0.03786210251670077, 0.0, 0.07570774860179379, 0.035993092261636495], [0.005635333669610371, 0.0, 0.10127786279114138, 0.0044910299803933825], [0.025713692705946218, 0.0, 0.05264544201140146, 0.02351710825473141], [0.019819198004870045, 0.0, 0.05926944014197526, 0.019480045203764073], [0.0, 0.3040265147091821, 0.0, 0.0], [0.0, 0.16497092235079366, 0.0, 0.0]]
0.0188, [[0.23431751448594423, 0.047565093634983104, 0.0, 0.39418303812991307], [0.0, 0.07106922090800234, 0.0, 0.0], [0.004980810188682144, 0.0, 0.098969339480992, 0.005293578659200143], [0.6666008494530395, 0.0, 0.1761258672266267, 0.7493982322131374], [0.0, 0.0, 0.033985025552508645, 0.0], [0.0, 0.00807575836408882, 0.0, 0.0], [0.19692644187314848, 0.0, 0.018308582692372722, 0.17449353849813637], [0.05099040586248659, 0.0, 0.115836197340632, 0.04597225815669832], [0.0, 0.004392066302504666, 0.0, 0.0], [0.018699319679120013, 0.0, 0.08473021250914617, 0.01866128342033496]]
0.0004, [[0.01815073063441138, 0.0, 0.040238672349903394, 0.01603476047151283], [0.0, 0.0, 0.15277786103635338, 0.0], [0.00028564464052069984, 0.06822724601414344, 0.0, 0.0], [0.01389443632201684, 0.0, 0.04453298423700329, 0.012670541262373386], [0.0, 0.0077238771621373145, 0.06642603876121607, 0.0], [0.0, 0.06981031892615777, 0.0, 0.0], [0.0, 0.02997527250249625, 0.0, 0.0], [0.013035610714093678, 0.0, 0.03558811775184081, 0.012030123629790217], [0.006070421532655146, 0.0, 0.010622910740018986, 0.005423283496179013], [0.0, 0.0, 0.0, 0.0]]
0.0015, [[0.0, 0.00772339046614568, 0.01443576589398612, 0.0], [0.05697570150889384, 0.0, 0.12427138984822904, 0.05204406583777169], [0.2003049937140092, 0.0, 0.015529184115752825, 0.17631751276815175], [0.001212570957442178, 0.03155781161890685, 0.0, 0.002018531525483669], [0.0, 0.28531344842367223, 0.0, 0.0], [0.004534372207470982, 0.0, 0.0044856600759090705, 0.004409964457281589], [0.0, 0.28531344842367223, 0.0, 0.0], [0.030632077244713243, 0.0, 0.08883934872965656, 0.025843688768039896], [0.0, 0.0860675742834856, 0.0, 0.0], [0.0, 0.08241404167351207, 0.0, 0.0]]
0.0177, [[0.0, 0.069035404708252, 0.0, 0.0], [0.6646442062202622, 0.0, 0.17717166884841326, 0.7315097988561128], [0.0, 0.0, 0.026939532333221546, 0.0], [0.008018858484551313, 0.0, 0.0, 0.007360749498550887], [0.18476289857150544, 0.0, 0.0015087407882603547, 0.16287684903621633], [0.0, 0.05243224979970853, 0.0, 0.0], [0.0354747943290377, 0.0, 0.0935780822165713, 0.032628873052497044], [0.17821766376222312, 0.0, 0.0021700824546515094, 0.15627811545491632], [0.0, 0.05173946945535869, 0.0, 0.0], [0.010705053117262534, 0.0, 0.02038607731372947, 0.00997105934275065]]
0.0011, [[0.10540287235213838, 0.0, 0.16582304585314103, 0.09316049916007357], [0.0016627923113754664, 0.048093794630669436, 0.03363407357487707, 0.0016050973576135204], [0.0, 0.06714035966560016, 0.0, 0.0], [0.002067613192643214, 0.0, 0.0, 0.0013862204452116753], [0.027624295930621098, 0.0, 0.05865571507556427, 0.025576172541770976], [0.0, 0.03681124740228284, 0.0, 0.0], [0.010273748626939886, 0.0, 0.07752952444547928, 0.010003485551995369], [0.0, 0.007708216541116182, 0.0, 0.0], [0.007073015304019193, 0.0, 0.0, 0.006193405965741055], [0.004507888598416084, 0.0, 0.0032511556319789157, 0.004442390666526307]]
0.0029, [[0.21286579115147575, 0.0, 0.14896147872683216, 0.21189539041191427], [0.0, 0.430319716548504, 0.0, 0.0], [0.0, 0.0, 0.014075996027469333, 0.0], [0.010307798981439043, 0.0, 0.025406983244971107, 0.009200936873188608], [0.007750239021280191, 0.0, 0.03405027793025924, 0.0031777685059823225], [0.0, 0.10444824500263658, 0.0, 0.0], [0.0, 0.08439117349010775, 0.0, 0.0], [0.0, 0.069035404708252, 0.0, 0.0], [0.0, 0.03405729383349158, 0.0, 0.0], [0.004258185998755604, 0.0, 0.0, 0.003826292690876674]]
