run,budget,hv
1,10,0.5906905014777768
1,20,0.6623142202580963
1,30,0.6623142202580963
1,40,1.0634685816305982
1,50,1.0634685816305982
1,60,1.0634685816305982
1,70,1.0634685816305982
1,80,1.0634685816305982
1,90,1.0634685816305982
1,100,1.0634685816305982
1,110,1.0634685816305982
1,120,1.0634685816305982
1,130,1.096678967479232
1,140,1.096678967479232
1,150,1.096678967479232
1,160,1.096678967479232
1,170,1.096678967479232
1,180,1.096678967479232
1,190,1.096678967479232
1,200,1.096678967479232
1,210,1.096678967479232
1,220,1.1313792837794514
1,230,1.1313792837794514
1,240,1.1313792837794514
1,250,1.1313792837794514
1,260,1.1313792837794514
1,270,1.1313792837794514
1,280,1.1313792837794514
1,290,1.1366632070423877
1,300,1.1366632070423877
2,10,1.0456327503690308
2,20,1.0456327503690308
2,30,1.0605159803163202
2,40,1.0605159803163202
2,50,1.06267694927118
2,60,1.06267694927118
2,70,1.0982166572558962
2,80,1.0982166572558962
2,90,1.0982166572558962
2,100,1.1165520853643316
2,110,1.1165520853643316
2,120,1.1165520853643316
2,130,1.1165520853643316
2,140,1.1197652177494124
2,150,1.1197652177494124
2,160,1.1197652177494124
2,170,1.1197652177494124
2,180,1.1197652177494124
2,190,1.1197652177494124
2,200,1.119765217749412
2,210,1.119765217749412
2,220,1.119765217749412
2,230,1.119765217749412
2,240,1.119765217749412
2,250,1.119765217749412
2,260,1.119765217749412
2,270,1.1197652177494126
2,280,1.1197652177494126
2,290,1.1197652177494126
2,300,1.1197652177494126
3,10,1.0892916300043995
3,20,1.0892916300043995
3,30,1.0892916300043995
3,40,1.0936909221675575
3,50,1.0936909221675575
3,60,1.1397596490633375
3,70,1.1397596490633375
3,80,1.1397596490633375
3,90,1.1397596490633375
3,100,1.1397596490633375
3,110,1.1397596490633375
3,120,1.1397596490633375
3,130,1.1397596490633375
3,140,1.1397596490633375
3,150,1.1397596490633375
3,160,1.1397596490633375
3,170,1.1397596490633375
3,180,1.1397596490633375
3,190,1.1397596490633375
3,200,1.1397596490633375
3,210,1.1397596490633375
3,220,1.1397596490633375
3,230,1.1397596490633375
3,240,1.1397596490633375
3,250,1.1397596490633375
3,260,1.13987160911427
3,270,1.13987160911427
3,280,1.13987160911427
3,290,1.13987160911427
3,300,1.1681135413579047
4,10,0.48289162785707557
4,20,0.49275696930243956
4,30,0.49275696930244106
4,40,0.4927831943550881
4,50,1.0891003317473391
4,60,1.0891003317473391
4,70,1.0891003317473391
4,80,1.0891003317473387
4,90,1.0891003317473387
4,100,1.0891003317473387
4,110,1.0891003317473387
4,120,1.0891003317473387
4,130,1.0891003317473387
4,140,1.0891003317473387
4,150,1.0891003317473387
4,160,1.0891003317473387
4,170,1.0891003317473387
4,180,1.1110394230171345
4,190,1.1110394230171345
4,200,1.1110394230171345
4,210,1.1110394230171345
4,220,1.1110394230171345
4,230,1.1110394230171345
4,240,1.1110394230171345
4,250,1.1110394230171345
4,260,1.1110394230171345
4,270,1.1110394230171345
4,280,1.1110394230171345
4,290,1.112560035983177
4,300,1.112560035983177
5,10,0.9274713503911602
5,20,0.9275175704980655
5,30,0.927517570498065
5,40,0.9310386065956059
5,50,0.9310386065956057
5,60,0.931038606595605
5,70,1.079089130830278
5,80,1.079089130830278
5,90,1.079089130830278
5,100,1.0898232504613616
5,110,1.0898232504613616
5,120,1.089823250461361
5,130,1.08982325046136
5,140,1.0898232504613588
5,150,1.0898232504613545
5,160,1.0898232504613545
5,170,1.0898232504613545
5,180,1.089823250461357
5,190,1.089823250461357
5,200,1.089823250461357
5,210,1.089823250461357
5,220,1.089823250461357
5,230,1.089823250461357
5,240,1.089823250461357
5,250,1.089823250461357
5,260,1.089823250461357
5,270,1.089823250461357
5,280,1.0898232504613583
5,290,1.101673637932885
5,300,1.101673637932885
6,10,0.5463088605573625
6,20,0.5463088605573625
6,30,0.5463088605573625
6,40,0.9342252240700565
6,50,0.9993993969275323
6,60,0.9993993969275325
6,70,1.0982166572558962
6,80,1.1025614160897077
6,90,1.1025614160897077
6,100,1.1025614160897077
6,110,1.1025614160897081
6,120,1.1025614160897081
6,130,1.1025614160897081
6,140,1.1025614160897081
6,150,1.1025614160897081
6,160,1.1025614160897077
6,170,1.1048564667833305
6,180,1.1048564667833305
6,190,1.1048564667833305
6,200,1.1092094763273614
6,210,1.1092094763273614
6,220,1.1092094763273614
6,230,1.1346004694234564
6,240,1.1346004694234564
6,250,1.1346004694234564
6,260,1.1346004694234564
6,270,1.1346004694234564
6,280,1.1346004694234564
6,290,1.1346004694234564
6,300,1.1346004694234564
7,10,0.3913034021227569
7,20,1.025423023663664
7,30,1.0361408410757535
7,40,1.0635987602211054
