mean:0.052562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0177, [[0.0,0.0, 0.760284286026201], [0.0,0.0, 0.0], [0.3077458087020451,0.0, 0.0], [0.3887,0.1073930614922077, 0.0], [0.3887,0.0080994767047197, 0.0], [0.3887,0.0478469086815843, 0.0], [0.3887,0.0767950383854894, 0.0], [0.29491044922030424,0.0, 0.0], [0.0,0.0, 0.0], [0.3887,0.0803948058098091, 0.0]]
0.087, [[0.9377444814711541,0.6563393683295691, 0.0], [0.0,0.0, 0.7926109411122533], [0.28154638055799885,0.0, 0.0], [0.22747170499222408,0.0, 0.0], [0.2344534985462862,0.0, 0.0], [0.21850253139336137,0.0, 0.0], [0.28720640116064966,0.0, 0.0], [0.9476934713903488,0.5339710573806853, 0.0], [0.47003559073913015,0.1561399120298719, 0.0], [0.0,0.0, 0.0]]
0.1104, [[0.23082334354758854,0.0, 0.0], [0.3887,0.0080994767047197, 0.0], [0.22463461376437335,0.0, 0.0], [0.9239226280431845,0.91306608526914, 0.0], [0.22238759974697406,0.0, 0.0], [0.9544176163012525,0.590258231507869, 0.0], [0.5103686723409214,0.1532900961522854, 0.0], [0.9991537640758388,0.7806276995463454, 0.0], [0.4886980084209028,0.1445906582101792, 0.0], [0.3887,0.0, 0.0]]
0.0708, [[0.22601303412798798,0.0, 0.0], [0.3887,0.021598604545919, 0.0], [0.6861454196936582,0.1887859997055608, 0.0], [0.3993458366420098,0.1241919761390336, 0.0], [0.9547073186897045,0.5709357687477915, 0.0], [0.0,0.0, 0.0], [0.3887,0.0106493119636128, 0.0], [0.29308357017674647,0.0, 0.0], [0.6844759640064814,0.1816924283752507, 0.0], [0.7469716747307922,0.1849812659920308, 0.0]]
0.0451, [[0.8656543292290809,0.3667897491521853, 0.0], [0.3887,0.0200987014524524, 0.0], [0.3887,0.0998935460248748, 0.0], [0.4048864939226398,0.0925440208668886, 0.0], [0.21784636553533934,0.0, 0.0], [0.8592580054419513,0.1895276003446386, 0.0], [0.3083689302362819,0.0, 0.0], [0.4034751183416933,0.0910441177734219, 0.0], [0.21537748248681032,0.0, 0.0], [0.20952863717681516,0.0, 0.0]]
0.0233, [[0.0,0.0, 0.8017556678011828], [0.0,0.0, 0.7915661117390198], [0.2841002347248329,0.0, 0.0], [0.3015287552127282,0.0, 0.0], [0.3887,0.0184488080496391, 0.0], [0.4952467911164946,0.1571, 0.0], [0.2248187178540342,0.0, 0.0], [0.0,0.0, 0.0], [0.0,0.0, 0.0], [0.0,0.0, 0.0]]
0.0939, [[0.0,0.0, 0.9794821018370232], [0.3887,0.0101993410355729, 0.0], [0.0,0.0, 0.9919303874705605], [0.3074767334940793,0.0, 0.0], [0.3887,0.025498352588932, 0.0], [0.9547073186897045,0.5709357687477915, 0.0], [0.21777555627008516,0.0, 0.0], [0.9778682622717072,0.6787520182211186, 0.0], [0.4087173704994946,0.1142926157221541, 0.0], [0.0,0.0, 0.7400892959157472]]
0.1013, [[0.29881912066233496,0.0, 0.0], [0.4893270786798389,0.1544900186270586, 0.0], [0.3887,0.0311979843441051, 0.0], [0.9991537640758388,0.7806276995463454, 0.0], [0.0,0.0, 0.2920588438653657], [0.9511012863281877,0.7955694661407122, 0.0], [0.3887,0.0053996511364797, 0.0], [0.22294463263364023,0.0, 0.0], [0.2266361556622248,0.0, 0.0], [0.3887,0.0184488080496391, 0.0]]
0.0198, [[0.21837979533358753,0.0, 0.0], [0.3887,0.025498352588932, 0.0], [0.29606700055278923,0.0, 0.0], [0.4036122233981282,0.1205922087147138, 0.0], [0.0,0.0, 0.801682103069614], [0.3087654621217053,0.0, 0.0], [0.0,0.0, 0.8694943055110699], [0.21837035409822028,0.0, 0.0], [0.0,0.0, 0.8445793795273587], [0.30754282214164985,0.0, 0.0]]
0.01, [[0.3887,0.1048432262333146, 0.0], [0.30523916071204726,0.0, 0.0], [0.3887,0.0, 0.0], [0.0,0.0, 0.0], [0.29546276148928685,0.0, 0.0], [0.2977711435365731,0.0, 0.0], [0.28078164049325377,0.0, 0.0], [0.29348482267985354,0.0, 0.0], [0.21183701922410136,0.0, 0.0], [0.19177439406875063,0.0, 0.0]]
0.0346, [[0.3887,0.013199147222506, 0.0], [0.03529945728591512,0.0, 0.977872476495525], [0.6812418976752839,0.174018473936097, 0.0], [0.18380599141881362,0.0, 0.0], [0.1830365307363849,0.0, 0.0], [0.18406562539141227,0.0, 0.0], [0.3887,0.0893942243706087, 0.0], [0.40854800542978115,0.1114427998445676, 0.0], [0.3051589102114258,0.0, 0.0], [0.0,0.0, 0.0]]
