mean:0.006434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0071, [[0.8506082570525286,0.0,0.0579958462121344,1.0, 0.0], [0.0,0.0,1.0,1.0, 0.0], [1.0,0.0,1.0,0.3542, 0.0], [0.8576309458235645,0.0,0.0505533055615218,1.0, 0.0], [0.0,0.0,0.1150650050286091,1.0, 0.0], [1.0,0.0,1.0,0.3536458165471, 0.0], [0.0,0.0,0.0,1.0, 0.0], [0.0,0.0,0.0,1.0, 0.0], [1.0,0.0,1.0,0.2941934634301458, 0.0], [0.021668261669460474,0.0,0.0,0.0773827669769456, 0.0]]
0.0065, [[1.0,0.0,0.047720440673935,1.0, 0.0], [1.0,0.0,1.0,0.3536422175495843, 0.0], [0.339329437534384,0.0,0.0055284427535944,0.3542, 0.0], [0.29304115483697263,0.0,0.0,0.3542, 0.0], [1.0,0.0,1.0,0.0, 0.0], [0.20303339749526456,0.0,0.0002666536380673,0.3542, 0.0], [0.27674180442250584,0.0,0.0,0.3542, 0.0], [0.06680932024284153,0.0,0.0,0.3538426489930441, 0.0], [0.02608486867961695,0.0,0.0,0.3460058997537672, 0.0], [0.021051312318348482,0.0,0.0,0.292211864988295, 0.0]]
0.0065, [[0.6265206426313232,0.0,0.0588433295568832,1.0, 0.0], [1.0,0.0,1.0,0.3538493889338461, 0.0], [0.8576309458235645,0.0,0.0505533055615218,1.0, 0.0], [1.0,0.0,1.0,0.0, 0.0], [1.0,0.0,1.0,0.0, 0.0], [0.5939609037837981,0.0,0.0190195327587843,1.0, 0.0], [0.41368102455479716,0.0,0.0145233828020645,1.0, 0.0], [0.33684840196599997,0.0,0.0,0.3542, 0.0], [0.0516138117568541,0.0,0.0,0.3536812175953898, 0.0], [0.0515919162114852,0.0,0.0,0.353677029671008, 0.0]]
0.0037, [[1.0,0.0,1.0,0.0, 0.0], [1.0,0.0,0.0524304415681148,1.0, 0.0], [0.0,0.0,0.8485530814308647,1.0, 0.0], [0.6265206426313232,0.0,0.0588433295568832,1.0, 0.0], [1.0,0.0,0.0059931065189395,1.0, 0.0], [0.0,0.0,0.0,1.0, 0.0], [0.21197741368930959,0.0,0.0,0.3542, 0.0], [0.0,0.0,0.0054941209981996,0.9983061672246762, 0.0], [0.20550858156466661,0.0,0.0,0.1400344655096805, 0.0], [0.028611026157818766,0.0,0.0,0.3536257930336495, 0.0]]
0.0062, [[1.0,0.0,1.0,0.3536458165471, 0.0], [0.25002678582001153,0.0,0.0,0.3542, 0.0], [0.0,0.0,1.0,1.0, 0.0], [1.0,0.0,1.0,0.0, 0.0], [0.0,0.0,0.0,1.0, 0.0], [0.214967529669131,0.0,0.0,0.3536467980918769, 0.0], [0.052051722664231234,0.0,0.0,0.3536736269824478, 0.0], [0.02173912747330442,0.0,0.0,0.3039560172216492, 0.0], [0.022062192167298877,0.0,0.0,0.3019380591753608, 0.0], [0.021860016197508797,0.0,0.0,0.3038832980127739, 0.0]]
0.0075, [[1.0,0.0,1.0,0.3542, 0.0], [0.0,0.0,1.0,1.0, 0.0], [1.0,0.0,0.0935399841260037,1.0, 0.0], [1.0,0.0,0.0460228338494072,1.0, 0.0], [1.0,0.0,0.0700559830308639,1.0, 0.0], [1.0,0.0,0.0524304415681148,1.0, 0.0], [1.0,0.0,0.0486392076645037,1.0, 0.0], [0.5939609037837981,0.0,0.0190195327587843,1.0, 0.0], [0.7573980242733381,0.0,0.0120178946582435,0.3542, 0.0], [0.33895201585004253,0.0,0.0065686559555601,0.3542, 0.0]]
0.0069, [[0.0,0.0,1.0,1.0, 0.0], [1.0,0.0,1.0,0.3542, 0.0], [0.0,0.0,0.1362177668919323,1.0, 0.0], [1.0,0.0,1.0,0.3542, 0.0], [1.0,0.0,0.0,1.0, 0.0], [0.0,0.0,0.0,1.0, 0.0], [0.40721010889583725,0.0,0.0059165426030588,0.7416905017632066, 0.0], [1.0,0.0,1.0,0.0, 0.0], [1.0,0.0,1.0,0.0, 0.0], [0.3369888379415688,0.0,0.0,0.3542, 0.0]]
0.0075, [[0.0,0.0,1.0,1.0, 0.0], [0.0,0.0,1.0,1.0, 0.0], [1.0,0.0,1.0,0.3542, 0.0], [1.0,0.0,0.0935399841260037,1.0, 0.0], [1.0,0.0,1.0,0.3536458165471, 0.0], [1.0,0.0,0.0472399360984077,1.0, 0.0], [1.0,0.0,1.0,0.0, 0.0], [1.0,0.0,1.0,0.0, 0.0], [1.0,0.0,1.0,0.0, 0.0], [0.5939609037837981,0.0,0.0190195327587843,1.0, 0.0]]
0.0066, [[1.0,0.0,1.0,0.3542, 0.0], [1.0,0.0,0.0522693933312622,1.0, 0.0], [1.0,0.0,1.0,0.0, 0.0], [1.0,0.0,1.0,0.0, 0.0], [1.0,0.0,0.0490167469738466,1.0, 0.0], [0.2768793146485838,0.0,0.0,0.3542, 0.0], [0.27782140598469185,0.0,0.0,0.3542, 0.0], [0.2766511061882843,0.0,0.0,0.3542, 0.0], [0.27674180442250584,0.0,0.0,0.3542, 0.0], [0.2778097029867278,0.0,0.0,0.3542, 0.0]]
0.0133, [[1.0,0.0,1.0,1.0, 0.0], [1.0,0.0,1.0,0.0773827669769456, 0.0], [0.40932511634857127,0.0,0.0,1.0, 0.0], [1.0,0.0,1.0,0.0, 0.0], [0.029015378097398924,0.0,0.0,0.0737625205686675, 0.0], [0.04642456750443475,0.0,0.0,0.1102150674625472, 0.0], [0.02818166275805839,0.0,0.0,0.3536165665127459, 0.0], [0.028742336323764897,0.0,0.0,0.354180300396326, 0.0], [0.028938259428509937,0.0,0.0,0.0727502806189844, 0.0], [0.028450535954995717,0.0,0.0,0.0897678204789498, 0.0]]
0.0066, [[1.0,0.0,0.0524304415681148,1.0, 0.0], [1.0,0.0,1.0,0.3542, 0.0], [0.3341099004424062,0.0,0.0,0.3542, 0.0], [0.20968655183784174,0.0,0.0010349329319049,0.3542, 0.0], [1.0,0.0,1.0,0.3538493889338461, 0.0], [1.0,0.0,1.0,0.2941934634301458, 0.0], [0.21197741368930959,0.0,0.0,0.3542, 0.0], [0.3264093277820441,0.0,0.0,0.3542, 0.0], [1.0,0.0,1.0,0.3536458165471, 0.0], [1.0,0.0,1.0,0.3540877734420158, 0.0]]
