0.2707, [[0.1453, 0.9349582125357532, 0.9585105268726194], [0.1453, 0.9305235452086458, 0.9654203343207788], [0.1453, 0.9305235452086458, 0.9662811045281422], [0.1453, 0.7339199603735376, 0.8627074693186628], [0.1453, 0.7132248461803682, 0.8495718366483285], [0.0, 0.011553301650000443, 0.007820617838367648], [0.038649243697478984, 0.13093741870000647, 0.11898751070717868], [0.0016861790918093113, 0.0, 0.0], [0.0008686377139623886, 0.011553301650000443, 0.007584978258932541], [0.0, 0.0, 7.763812409039645e-05]]
0.2697, [[0.1453, 0.927567100323907, 0.9697975031739313], [0.1453, 0.7073119564108916, 0.8359556707575116], [0.13383652541539673, 0.5377546702556745, 0.21885031290461804], [0.017968878200594167, 0.12708631815000596, 0.11232837616204815], [0.016410439949073444, 0.1174585667750055, 0.11299956440642726], [0.024713594567831374, 0.11168191595000555, 0.10445494986486084], [0.01560141462724574, 0.11938411705000548, 0.10927475125486352], [0.014673164521148703, 0.12130966732500602, 0.11316271347530367], [0.029729551563163096, 0.1174585667750055, 0.10642109599334698], [0.01828397227330599, 0.12323521760000598, 0.11773597445721584]]
0.6151, [[0.1453, 0.9408711023052306, 0.9551264811680067], [0.4595940607500427, 0.9231324329967996, 0.9663466462124418], [0.1453, 0.7324417379311684, 0.8636115636902244], [0.13010503391996853, 0.5367918042895307, 0.21757050949503667], [0.04801529411764707, 0.14056517007500693, 0.09819847981823042], [0.02029376149384638, 0.12901186842500595, 0.11250769479343012], [0.020234149101711698, 0.13478851925000643, 0.1224409537853812], [0.02935484509831659, 0.12901186842500595, 0.10437864406427275], [0.0008686377139623886, 0.011553301650000443, 0.007584978258932541], [0.0005450275852313071, 0.0, 0.0]]
1.0546, [[0.7838956388936056, 0.9955653326728922, 0.9890512060939481], [0.1453, 0.9231324329967996, 0.9700080935251797], [0.1453, 0.9364364349781228, 0.9700034913245873], [0.1453, 0.9290453227662766, 0.9687840668641557], [0.1453, 0.6947740352818148, 0.8485553851036818], [0.1453, 0.6953108989270441, 0.8464720165044435], [0.1453, 0.7073119564108916, 0.8359556707575116], [0.0, 0.0, 0.0], [0.0006131560333852111, 0.013478851925000698, 0.0024828454067539925], [0.1296378232228886, 0.5376171179747967, 0.21891371514889943]]
0.2695, [[0.1453, 0.9290453227662766, 0.967600666525603], [0.13407720971389245, 0.5374795656939191, 0.2186129128182995], [0.12976081997836986, 0.5362415951660199, 0.21812519507984462], [0.02225245437827135, 0.1521184717250074, 0.10823105747126437], [0.031243529411764746, 0.13286296897500643, 0.12223892509430039], [0.03324742857142858, 0.12130966732500602, 0.1121036374112685], [0.01783262130428632, 0.13286296897500643, 0.11234975389824467], [0.02985729240345169, 0.13093741870000647, 0.12106308904333363], [0.018207327769132833, 0.12130966732500602, 0.12001412652588436], [0.018846031970575775, 0.12130966732500602, 0.11859853280465707]]
0.4665, [[0.32471013066349896, 0.9216542105544305, 0.9675860664409648], [0.1453, 0.9305235452086458, 0.9713676470588235], [0.019902022916961398, 0.14634182090000686, 0.12586563078796514], [0.019135577875229903, 0.14056517007500693, 0.11726439249754965], [0.019084481539114437, 0.13863961980000641, 0.1138397760551249], [0.01769636440797851, 0.13671406952500642, 0.11460895063708457], [0.037233445378151264, 0.13478851925000643, 0.11878433137307312], [0.03283357983193278, 0.13478851925000643, 0.11155344836496478], [0.034924605042016776, 0.13286296897500643, 0.12062433068995217], [0.02001273164521151, 0.12130966732500602, 0.12007286988030533]]
0.2699, [[0.1453, 0.9305235452086458, 0.9677777719001268], [0.12909274407629534, 0.5374795656939191, 0.2190287434182132], [0.08009946218487393, 0.12130966732500602, 0.10540114179215301], [0.0, 0.0, 0.0028446317977961796], [0.020004215589192253, 0.13478851925000643, 0.1238982734562951], [0.024372952327061815, 0.11360746622500553, 0.10149543544506816], [0.014162201159994349, 0.1174585667750055, 0.10106503439365587], [0.01828397227330599, 0.12323521760000598, 0.11773597445721584], [0.029746583675201575, 0.12901186842500595, 0.11827175018563066], [0.03991257142857147, 0.13478851925000643, 0.12387780412248654]]
0.2699, [[0.1453, 0.9305235452086458, 0.9677777719001268], [0.1453, 0.693968739813971, 0.8438528882776133], [0.05350423529411763, 0.1424907203500069, 0.1118144626511034], [0.029780647899278565, 0.0, 0.0], [0.02921858820200878, 0.0, 0.0], [0.02588029424246711, 0.11553301650000551, 0.09794370322848911], [0.017611203847786132, 0.11938411705000548, 0.11376849674775015], [0.019450671947941728, 0.12708631815000596, 0.1085847288009742], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]
0.2879, [[0.1453, 0.9807831082491998, 0.9859832839610665], [0.02215877776205971, 0.13863961980000641, 0.12419011286346492], [0.08839821848739492, 0.14056517007500693, 0.11398003338382487], [0.01802849059272881, 0.13863961980000641, 0.11353188820576793], [0.09447526050420162, 0.13093741870000647, 0.11021755181324067], [0.01697249964634319, 0.14056517007500693, 0.10992407728177252], [0.01658927712547746, 0.12708631815000596, 0.10848498621877692], [0.01878641957844109, 0.12708631815000596, 0.10717500941518905], [0.02435592021502334, 0.12323521760000598, 0.10586103564109417], [0.018309520441363723, 0.13671406952500642, 0.10246760768065581]]
0.2692, [[0.1453, 0.9305235452086458, 0.9649286923402453], [0.1336887523350703, 0.5373420134130413, 0.21913618925334483], [0.12991921148362992, 0.5361040428851421, 0.21816049719464825], [0.01831803649738294, 0.14056517007500693, 0.11361782307166832], [0.018582034233979337, 0.13478851925000643, 0.1241279781401289], [0.04363721008403358, 0.15404402200000736, 0.10895699209955742], [0.11061536134453784, 0.11553301650000551, 0.11139690035344085], [0.042439226890756354, 0.13671406952500642, 0.1217013931212688], [0.017985910312632643, 0.13478851925000643, 0.12172337645905729], [0.020472598670250402, 0.14056517007500693, 0.1037667442157474]]
0.2931, [[0.1453, 1.0, 0.9860581887431229], [0.1453, 0.7309635154887992, 0.8619357278882778], [0.1453, 0.7353981828159067, 0.8612795175624208], [0.1453, 0.717659513507476, 0.8491146318239526], [0.0949108907563024, 0.14056517007500693, 0.12048371000029698], [0.08648144537815125, 0.12130966732500602, 0.11196156327779264], [0.019782798132692028, 0.14634182090000686, 0.11610018399714872], [0.01658927712547746, 0.13286296897500643, 0.11316271347530367], [0.01609534587636158, 0.12516076787500596, 0.10573022569722891], [0.0, 0.0, 0.0]]
