HV,front
mean:0.110078,
0.027159641623407466,"[[0.12206180475209835, 0.0], [0.0, 0.0495346114819763], [0.10528817344063467, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.15265672502654296,"[[0.9986251039239635, 0.0], [0.0, 0.4279421463414658], [0.9938499840906523, 0.0], [0.9729621398585606, 0.0], [0.957383509704702, 0.0], [0.9385315692775104, 0.0], [0.8566705021587164, 0.0], [0.3352497693880185, 0.0], [0.0, 0.0]]"
0.10695759403432666,"[[0.9598001539614274, 0.0], [0.0, 0.009775786381839045], [0.9584992907510237, 0.0], [0.0, 0.00032783978638272203], [0.957383509704702, 0.0], [0.9398059921787594, 0.0], [0.9385315692775104, 0.0], [0.938388791608076, 0.0], [0.35422100825522174, 0.0], [0.0, 0.0]]"
0.10614447411908406,"[[0.9614447411908404, 0.0], [0.9415616287066215, 0.0], [0.363141196785963, 0.0], [0.35303006185592384, 0.0], [0.3464203093398206, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.11000000000000001,"[[1.0, 0.0], [0.9986251039239635, 0.0], [0.9896353988114178, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.2098439087827378,"[[0.9986251039239635, 0.0], [0.0, 0.9998139839034144], [0.9938499840906523, 0.0], [0.0, 0.4279421463414658], [0.9770921161485007, 0.0], [0.938388791608076, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.12692822147383848,"[[0.0, 0.1706571108144211], [0.9986251039239635, 0.0], [0.0, 0.0634909052069376], [0.9683509499420079, 0.0], [0.0, 0.06078897730307112], [0.9668121239492133, 0.0], [0.9577642501565272, 0.0], [0.957383509704702, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.11000000000000001,"[[1.0, 0.0], [0.9986251039239635, 0.0], [0.9896353988114178, 0.0], [0.9886518193108688, 0.0], [0.9590439611196075, 0.0], [0.9584992907510237, 0.0], [0.9415616287066215, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.1140030178773378,"[[0.9415616287066215, 0.0], [0.0, 0.0984685500667564], [0.866094919811461, 0.0], [0.3444671572449719, 0.0], [0.3390644348024974, 0.0], [0.2418990851377664, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.10986251039239636,"[[0.9986251039239635, 0.0], [0.9954787071345725, 0.0], [0.9533064140330709, 0.0], [0.9402290371252321, 0.0], [0.938388791608076, 0.0], [0.9356548636414956, 0.0], [0.35422100825522174, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.11000000000000001,"[[1.0, 0.0], [0.9986251039239635, 0.0], [0.9954787071345725, 0.0], [0.9938499840906523, 0.0], [0.9896353988114178, 0.0], [0.9886518193108688, 0.0], [0.966129963973026, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.010000000000000002,"[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]"
0.13338358489172908,"[[0.9986251039239635, 0.0], [0.0, 0.2352107449933272], [0.9770921161485007, 0.0], [0.0, 0.016594413885174346], [0.9458978394079671, 0.0], [0.0, 0.015558088117489707], [0.9398059921787594, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.10986251039239636,"[[0.9986251039239635, 0.0], [0.9954787071345725, 0.0], [0.9896353988114178, 0.0], [0.9614447411908404, 0.0], [0.9533064140330709, 0.0], [0.3371403012971877, 0.0], [0.3299672447737171, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.10954787071345727,"[[0.9954787071345725, 0.0], [0.9896353988114178, 0.0], [0.9886518193108688, 0.0], [0.9662039968386588, 0.0], [0.952476188325618, 0.0], [0.9485577345089142, 0.0], [0.3390538237721373, 0.0], [0.3349208274468535, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.11636755498595425,"[[0.0, 0.12055923097463382], [0.9431163188849085, 0.0], [0.0, 0.031116176234979413], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.07504749385743217,"[[0.33214250599755063, 0.0], [0.0, 0.3183324325767711], [0.32886369761626005, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.11000000000000001,"[[1.0, 0.0], [0.9886518193108688, 0.0], [0.3327367236977198, 0.0], [0.3299672447737171, 0.0], [0.32774777092338286, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.2095292691037987,"[[0.9954787071345725, 0.0], [0.0, 0.9998139839034144], [0.9656487503464133, 0.0], [0.0, 0.07070778104138396], [0.9598001539614274, 0.0], [0.0, 0.049081356475296], [0.956801822903302, 0.0], [0.9365644102764122, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.11000000000000001,"[[1.0, 0.0], [0.9986251039239635, 0.0], [0.9954787071345725, 0.0], [0.9938499840906523, 0.0], [0.9729621398585606, 0.0], [0.9402290371252321, 0.0], [0.9385315692775104, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.10662039968386589,"[[0.9662039968386588, 0.0], [0.3344857752020868, 0.0], [0.3327367236977198, 0.0], [0.2373244584164522, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.11000000000000001,"[[1.0, 0.0], [0.9729621398585606, 0.0], [0.9656487503464133, 0.0], [0.957383509704702, 0.0], [0.9533064140330709, 0.0], [0.9411914643784578, 0.0], [0.9356548636414956, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.10896353988114178,"[[0.9896353988114178, 0.0], [0.957383509704702, 0.0], [0.9411914643784578, 0.0], [0.9356548636414956, 0.0], [0.38073147510359234, 0.0], [0.3324360778375151, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.11000000000000001,"[[1.0, 0.0], [0.9986251039239635, 0.0], [0.9954787071345725, 0.0], [0.9938499840906523, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.10954787071345727,"[[0.9954787071345725, 0.0], [0.9938499840906523, 0.0], [0.957383509704702, 0.0], [0.33015647481513993, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.1527942146341466,"[[0.0, 0.4279421463414658], [1.0, 0.0], [0.9986251039239635, 0.0], [0.9938499840906523, 0.0], [0.9770921161485007, 0.0], [0.9729621398585606, 0.0], [0.9662039968386588, 0.0], [0.9659131534379588, 0.0], [0.35303006185592384, 0.0], [0.0, 0.0]]"
0.126368966176748,"[[0.9886518193108688, 0.0], [0.0, 0.17503784245661136], [0.9659131534379588, 0.0], [0.0, 0.06078897730307112], [0.964257990084884, 0.0], [0.9431163188849085, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.15050342624899668,"[[0.9770921161485007, 0.0], [0.0, 0.4279421463414658], [0.9729621398585606, 0.0], [0.9659131534379588, 0.0], [0.9533064140330709, 0.0], [0.9411914643784578, 0.0], [0.9356548636414956, 0.0], [0.3363727701011358, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.10431163188849087,"[[0.9431163188849085, 0.0], [0.341892274393481, 0.0], [0.33926604437934055, 0.0], [0.3324007077363146, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.10483885165303253,"[[0.9483885165303253, 0.0], [0.9402290371252321, 0.0], [0.35303006185592384, 0.0], [0.32794584349010586, 0.0], [0.040974303652822716, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.10385315692775104,"[[0.9385315692775104, 0.0], [0.33204877522936915, 0.0], [0.33168269468194356, 0.0], [0.3306322026762873, 0.0], [0.32942431372028874, 0.0], [0.3288053369492792, 0.0], [0.20153473171445183, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.10995618772815748,"[[0.9938499840906523, 0.0], [0.0, 0.005711893190922336], [0.9770921161485007, 0.0], [0.0, 0.004759177570092324], [0.9729621398585606, 0.0], [0.9659131534379588, 0.0], [0.9398059921787594, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.043379252121855616,"[[0.3337925212185561, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.13256826212511458,"[[0.0, 0.2658824672897183], [0.9598001539614274, 0.0], [0.0, 0.2322557863818406], [0.9402290371252321, 0.0], [0.0, 0.206943914552738], [0.9385315692775104, 0.0], [0.0, 0.13963774632843823], [0.3557096912543441, 0.0], [0.0, 0.034152544726303496], [0.34472916545281795, 0.0]]"
0.03497028601329379,"[[0.24970286013293796, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.11000000000000001,"[[1.0, 0.0], [0.9656487503464133, 0.0], [0.9598001539614274, 0.0], [0.957383509704702, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.11305079350028115,"[[0.9598001539614274, 0.0], [0.0, 0.07070778104138396], [0.9532218050437765, 0.0], [0.37539603523473836, 0.0], [0.3304341301095643, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.11000000000000001,"[[1.0, 0.0], [0.9896353988114178, 0.0], [0.9886518193108688, 0.0], [0.9770921161485007, 0.0], [0.9729621398585606, 0.0], [0.3338844834816775, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.10503944691306186,"[[0.946955451774149, 0.0], [0.0, 0.003439017356469418], [0.9356548636414956, 0.0], [0.36174778949878483, 0.0], [0.32971081154001314, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.1314814269692925,"[[1.0, 0.0], [0.0, 0.21481426969292486], [0.9954787071345725, 0.0], [0.0, 0.19683368758344133], [0.9896353988114178, 0.0], [0.9729621398585606, 0.0], [0.9356548636414956, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.1527942146341466,"[[0.0, 0.4279421463414658], [1.0, 0.0], [0.0, 0.09656531909212134], [0.9986251039239635, 0.0], [0.938388791608076, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.11000000000000001,"[[1.0, 0.0], [0.9415616287066215, 0.0], [0.3363727701011358, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.11492940731732929,"[[0.9402290371252321, 0.0], [0.0, 0.10906503604806082], [0.0, 0.10134429906542265], [0.0, 0.05158526034712725], [0.0, 0.023934504672893316], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.13100717152924732,"[[0.0, 0.23710957543391234], [0.9729621398585606, 0.0], [0.3371403012971877, 0.0], [0.0, 0.16351724432577014], [0.0, 0.10571402937249594], [0.0, 0.011423786381836856], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.11000000000000001,"[[1.0, 0.0], [0.9954787071345725, 0.0], [0.9938499840906523, 0.0], [0.9896353988114178, 0.0], [0.9886518193108688, 0.0], [0.9729621398585606, 0.0], [0.9701911954591641, 0.0], [0.9668121239492133, 0.0], [0.9662039968386588, 0.0], [0.966129963973026, 0.0]]"
0.10656487503464135,"[[0.9656487503464133, 0.0], [0.9584992907510237, 0.0], [0.9485577345089142, 0.0], [0.3323529580996939, 0.0], [0.32799005611660653, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.12054521975967918,"[[0.0, 0.10545219759679163], [1.0, 0.0], [0.9729621398585606, 0.0], [0.9402290371252321, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.10954787071345727,"[[0.9954787071345725, 0.0], [0.9896353988114178, 0.0], [0.952476188325618, 0.0], [0.9490706765065127, 0.0], [0.9485577345089142, 0.0], [0.9458978394079671, 0.0], [0.9402290371252321, 0.0], [0.9385315692775104, 0.0], [0.3423945298305287, 0.0], [0.0, 0.0]]"
0.1381031305740988,"[[0.0, 0.28103130574098784], [1.0, 0.0], [0.0, 0.2050604859813041], [0.9986251039239635, 0.0], [0.0, 0.2031550547396519], [0.0, 0.20058514285714224], [0.0, 0.19807023765020182], [0.0, 0.10860738050733842], [0.0, 0.0], [0.0, 0.0]]"
0.11702545260347116,"[[0.0, 0.07025452603471148], [1.0, 0.0], [0.9986251039239635, 0.0], [0.9886518193108688, 0.0], [0.9614447411908404, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.10938499840906524,"[[0.9938499840906523, 0.0], [0.956801822903302, 0.0], [0.952476188325618, 0.0], [0.9365644102764122, 0.0], [0.363141196785963, 0.0], [0.34472916545281795, 0.0], [0.34286672068155605, 0.0], [0.3386559101336311, 0.0], [0.3316207970048426, 0.0], [0.0, 0.0]]"
0.11438887263017325,"[[1.0, 0.0], [0.0, 0.04388872630173237], [0.9986251039239635, 0.0], [0.9729621398585606, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.05089629988958714,"[[0.0, 0.07242398931909295], [0.3365390095767784, 0.0], [0.33623305820139376, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.12410439877690888,"[[0.0, 0.14241888384512508], [0.9986251039239635, 0.0], [0.0, 0.023934504672893316], [0.9896353988114178, 0.0], [0.9770921161485007, 0.0], [0.9411914643784578, 0.0], [0.38843689830705014, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.10986251039239636,"[[0.9986251039239635, 0.0], [0.9954787071345725, 0.0], [0.9896353988114178, 0.0], [0.9729621398585606, 0.0], [0.9662039968386588, 0.0], [0.9485577345089142, 0.0], [0.9415616287066215, 0.0], [0.38073147510359234, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.11000000000000001,"[[1.0, 0.0], [0.9986251039239635, 0.0], [0.9954787071345725, 0.0], [0.9938499840906523, 0.0], [0.9770921161485007, 0.0], [0.9729621398585606, 0.0], [0.9701911954591641, 0.0], [0.9656487503464133, 0.0], [0.9614447411908404, 0.0], [0.9598001539614274, 0.0]]"
0.11000000000000001,"[[1.0, 0.0], [0.9986251039239635, 0.0], [0.9954787071345725, 0.0], [0.9938499840906523, 0.0], [0.9896353988114178, 0.0], [0.9886518193108688, 0.0], [0.9770921161485007, 0.0], [0.9729621398585606, 0.0], [0.9701911954591641, 0.0]]"
