mean:0.015414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.001, [[0.2719845992691345,0.0,0.0, 0.0], [0.2767430905495705,0.0,0.0, 0.0], [0.0,0.6383466118057839,0.0, 0.0], [0.02016370422631375,0.0,0.0, 0.0], [0.01995628333219539,0.0,0.0, 0.0], [0.27500397813494915,0.0,0.0, 0.0], [0.0,0.6383450314851874,0.0, 0.0], [0.0,0.3137472507822475,0.0, 0.0], [0.0,0.1109282158183785,0.0, 0.0], [0.0,0.0229592618250478,0.0, 0.0]]
0.0183, [[0.0,0.0171243185387118,0.0, 0.0], [0.5531238294408238,0.0,0.9751739437728196, 0.16096013160600622], [0.0,0.0029722523067153,0.0, 0.0], [0.2763110664796205,0.0,0.5224189776090026, 0.0], [0.4781823845193861,0.0,0.0, 0.10099833126506846], [0.0,0.0018810729187777,0.0, 0.0], [0.3676253250361047,0.0,0.1545759696411708, 0.0], [0.015640333189194108,0.0,0.0, 0.0], [0.2738563842639955,0.0,0.0, 0.0], [0.2724132706023997,0.0,0.0, 0.0]]
0.0012, [[0.0,0.0712262575340807,0.0, 0.0], [0.3132006363472573,0.0,0.0, 0.0], [0.3450998923699643,0.0,0.1170202862480586, 0.0], [0.2710491857340875,0.0,0.1486794905727384, 0.0], [0.060945843100662284,0.0,0.0, 0.0], [0.0,0.0585090604441234,0.0, 0.0], [0.056837313851779356,0.0,0.0, 0.0], [0.0,0.0370344247329264,0.0, 0.0], [0.005931439799115441,0.0,0.0, 0.0], [0.010821786264290647,0.0,0.0, 0.0]]
0.006, [[0.743867805241835,0.0,0.0, 0.25359519520851415], [0.372035813351973,0.0,0.5312930335427877, 0.0], [0.0,0.0903147882680219,0.0, 0.0], [0.43255410149672724,0.0,0.0936100422781808, 0.06425179775688132], [0.40451248706505816,0.0,0.0, 0.026912074667848312], [0.23740517990850954,0.0,0.3867918415551008, 0.0], [0.0,0.0624673880719304,0.0, 0.0], [0.0,0.034491736986483,0.0, 0.0], [0.0,0.028720496676605,0.0, 0.0], [9.174385701388922e-05,0.0010788362057101,0.0, 0.0]]
0.0023, [[0.491831555881307,0.0,0.0, 0.10474479177567379], [0.4787168030200555,0.0,0.0, 0.10806977547883603], [0.0,0.9827205695847694,0.0, 0.0], [0.12689770970360426,0.0,0.0469957783472951, 0.0], [0.3425567974357451,0.0,0.0, 0.0], [0.2737672972606577,0.0,0.0, 0.0], [0.2753694264335876,0.0,0.0, 0.0], [0.2712302335150643,0.0,0.0, 0.0], [0.0,0.0,0.0, 0.0], [0.27383004133290095,0.0,0.0, 0.0]]
0.0027, [[0.0,0.3137472507822475,0.0, 0.0], [0.27722348982025774,0.0,0.5225673280881388, 0.0], [0.0,0.1109282158183785,0.0, 0.0], [0.0,0.1109282158183785,0.0, 0.0], [0.2754115751233388,0.0,0.0, 0.0], [0.2712302335150643,0.0,0.0, 0.0], [0.27517161496918696,0.0,0.0, 0.0], [0.07480315437310818,0.0,0.0, 0.0], [0.2750135573826199,0.0,0.0, 0.0], [0.0,0.0018810729187777,0.0, 0.0]]
0.0049, [[0.0,0.6383450314851874,0.0, 0.0], [0.2968987855735575,0.0,0.5665532451520293, 0.0], [0.27904833650153216,0.0,0.5870854572047526, 0.0], [0.36669162834528024,0.0,0.5310249911998028, 0.0], [0.5329879231742278,0.0,0.0, 0.15383419145227142], [0.0,0.3137472507822475,0.0, 0.0], [0.35766179850638563,0.0,0.1136061332123211, 0.0], [0.4926669687099394,0.0,0.0, 0.12545959634889584], [0.5120166040789992,0.0,0.0, 0.11692078843514109], [0.0,0.10134595146588,0.0, 0.0]]
0.0039, [[0.41901549947977257,0.0,0.0, 0.03413962140289111], [0.2790674949968736,0.0,0.5860301458418062, 0.0], [0.3432939264021854,0.0,0.1148969427493225, 0.0], [0.5258562004239171,0.0,0.0, 0.13801023905942358], [0.40419920725432107,0.0,0.0, 0.023540260208303465], [0.0,0.0903147882680219,0.0, 0.0], [0.2749814669029229,0.0,0.0, 0.0], [0.0,0.043225707274363,0.0, 0.0], [0.0,0.0370344169405134,0.0, 0.0], [0.0,0.0362098160020715,0.0, 0.0]]
0.0049, [[0.43253567327256626,0.0,0.0910207852779235, 0.07009003205257457], [0.0,0.3479675096901713,0.0, 0.0], [0.3251236973794303,0.0,0.5777861579941252, 0.0], [0.49519163541999767,0.0,0.0, 0.1244449299606069], [0.0,0.6383450314851874,0.0, 0.0], [0.47961364326255784,0.0,0.0, 0.10141980807251169], [0.0,0.1135830095845104,0.0, 0.0], [0.4333280869114896,0.0,0.0, 0.04489508511875383], [0.42720377374864765,0.0,0.0, 0.050670878405937037], [0.0,0.10134595146588,0.0, 0.0]]
0.0035, [[0.4403738112823823,0.0,0.0, 0.07024613457384977], [0.372035813351973,0.0,0.5312930335427877, 0.0], [0.0,0.1135830095845104,0.0, 0.0], [0.0,0.0171243185387118,0.0, 0.0], [0.0,0.0171243185387118,0.0, 0.0], [0.0,0.0018810729187777,0.0, 0.0], [0.0,0.0010788362057101,0.0, 0.0], [0.374179630096037,0.0,0.0, 0.0], [0.0,0.0,0.0, 0.0], [0.27016118947501067,0.0,0.1642837739105721, 0.0]]
0.0024, [[0.27721007887351873,0.0,0.5218453838530241, 0.0], [0.0,0.0036050196213721,0.0, 0.0], [0.02899504767973782,0.0,0.0, 0.0], [0.0,0.0361453727463764,0.0, 0.0], [0.020028082872467132,0.0,0.0, 0.0], [0.2772895866291858,0.0,0.0, 0.0], [0.2721148770374564,0.0,0.0, 0.0], [0.03926238193859669,0.0,0.0, 0.0], [0.0,0.0432543989391114,0.0, 0.0], [0.275401037950901,0.0,0.0, 0.0]]
