mean:0.001022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.001, [[0.0,1.0,0.0,0.0040647896370621, 0.0], [0.0,0.83551490893819,0.0,1.0, 0.0], [0.0,1.0,0.0,0.0, 0.0], [0.0,1.0,0.0,0.0, 0.0], [0.0,0.6608903114593273,0.0,1.0, 0.0], [0.0,0.3934313367464244,0.0,1.0, 0.0], [0.0,0.3593311460988654,0.0,1.0, 0.0], [0.0,0.2477079970581724,0.0,1.0, 0.0], [0.0,0.1761936099508029,0.0,1.0, 0.0], [0.0,0.3732066096866097,0.0,0.6725113346246092, 0.0]]
0.0012, [[0.0,0.0067147332719262,0.0,0.6795017634486296, 0.0], [0.0,1.0,0.0,0.0, 0.0], [0.0,0.0163780025562481,0.0,0.1060496314292198, 0.0], [0.0,0.1840450162443145,0.0,0.1603571681849865, 0.0], [0.0,1.0,0.0,1.0, 0.0], [0.0,0.0130794827524652,0.0,0.0565273500186413, 0.0], [0.0,0.8136739343203149,0.0,1.0, 0.0], [0.0,0.0020379587144499,0.0,0.0301524634873806, 0.0], [0.0,0.0020534447229184,0.0,0.0298798548410627, 0.0], [0.0,5.57496304864692e-05,0.0,0.0, 0.0]]
0.0012, [[0.0,1.0,0.0,1.0, 0.0], [0.0,0.2285363185742133,0.0,1.0, 0.0], [0.0,0.0067147332719262,0.0,0.6795017634486296, 0.0], [0.0,1.0,0.0,0.0316323389959637, 0.0], [0.0,0.228226598404844,0.0,1.0, 0.0], [0.0,1.0,0.0,0.0, 0.0], [0.0,1.0,0.0,0.0, 0.0], [0.0,0.3077317658819413,0.0,0.6707750660779012, 0.0], [0.0,0.404348972716692,0.0,0.6685084971579185, 0.0], [0.0,0.007907155923998,0.0,0.666802852682474, 0.0]]
0.0012, [[0.0,1.0,0.0,0.2794377566054826, 0.0], [0.0,1.0,0.0,1.0, 0.0], [0.0,1.0,0.0,0.116340607827722, 0.0], [0.0,1.0,0.0,0.0065377395000891, 0.0], [0.0,1.0,0.0,0.0, 0.0], [0.0,1.0,0.0,0.0, 0.0], [0.0,0.8136739343203149,0.0,1.0, 0.0], [0.0,0.2477079970581724,0.0,1.0, 0.0], [0.0,0.245958078101236,0.0,1.0, 0.0], [0.0,0.2257643230583581,0.0,1.0, 0.0]]
0.0012, [[0.0,1.0,0.0,1.0, 0.0], [0.0,0.3874382514691286,0.0,1.0, 0.0], [0.0,0.3629393860720176,0.0,0.6725690939488913, 0.0], [0.0,0.3346309625916643,0.0,0.2862957092767347, 0.0], [0.0,0.191230524173682,0.0,0.2185509333631196, 0.0], [0.0,0.1879010323529622,0.0,0.1762901699599617, 0.0], [0.0,0.1762710399931452,0.0,0.1564043428133763, 0.0], [0.0,0.0033697554427378,0.0,0.0014214593700863, 0.0], [0.0,0.0014649764011167,0.0,0.0, 0.0], [0.0,0.0043453739762511,0.0,1.4604034624175878e-05, 0.0]]
0.0012, [[0.0,1.0,0.0,1.0, 0.0], [0.0,1.0,0.0,0.0, 0.0], [0.0,0.620073389316888,0.0,0.6725636668982876, 0.0], [0.0,0.1923145447664746,0.0,0.2819670015410902, 0.0], [0.0,0.0036639896036387,0.0,0.0447711021461801, 0.0], [0.0,0.146197211547387,0.0,0.1303020649284336, 0.0], [0.0,0.1351247154924348,0.0,0.1188086896792076, 0.0], [0.0,0.0001331796728287,0.0,0.0, 0.0], [0.0,0.0015114344265221,0.0,0.0, 0.0], [0.0,0.0014030323672428,0.0,0.0, 0.0]]
0.0012, [[0.0,1.0,0.0,0.0, 0.0], [0.0,0.5648236278641048,0.0,1.0, 0.0], [0.0,1.0,0.0,1.0, 0.0], [0.0,0.0317556089654335,0.0,1.0, 0.0], [0.0,1.0,0.0,0.0, 0.0], [0.0,1.0,0.0,0.0, 0.0], [0.0,0.3713482886703939,0.0,0.6725186999075714, 0.0], [0.0,0.1762710399931452,0.0,0.1564043428133763, 0.0], [0.0,0.1327243841798228,0.0,0.1185068729636413, 0.0], [0.0,0.0127542765746274,0.0,0.0065669475693375, 0.0]]
0.0011, [[0.0,0.6608903114593273,0.0,1.0, 0.0], [0.0,1.0,0.0,0.6689504141356473, 0.0], [0.0,0.6789970874184305,0.0,0.6739545424387182, 0.0], [0.0,0.5422,0.0,1.0, 0.0], [0.0,1.0,0.0,0.0040647896370621, 0.0], [0.0,1.0,0.0,0.0, 0.0], [0.0,0.3946082733900277,0.0,1.0, 0.0], [0.0,0.2075372910909753,0.0,1.0, 0.0], [0.0,0.4241246055309213,0.0,0.6735339460169325, 0.0], [0.0,0.1875758261751244,0.0,0.1569836361868019, 0.0]]
0.0003, [[0.0,0.2976503743689708,0.0,0.6707851448861651, 0.0], [0.0,0.0087588863897635,0.0,0.0586887471430192, 0.0], [0.0,0.1792908116444958,0.0,0.1600650874925029, 0.0], [0.0,0.1942038377996272,0.0,0.2820219851266469, 0.0], [0.0,0.1838591841426929,0.0,0.1601429756771652, 0.0], [0.0,0.1753728515019743,0.0,0.1603961122773176, 0.0], [0.0,0.0034626714935486,0.0,0.0, 0.0], [0.0,0.0014494903926482,0.0,0.0, 0.0], [0.0,5.57496304864692e-05,0.0,0.0, 0.0], [0.0,0.0013565743418374,0.0,0.0, 0.0]]
0.0012, [[0.0,1.0,0.0,1.0, 0.0], [0.0,0.6608903114593273,0.0,1.0, 0.0], [0.0,1.0,0.0,0.116340607827722, 0.0], [0.0,0.3727420294325558,0.0,0.674636800228896, 0.0], [0.0,0.181629198923234,0.0,0.1601819197694963, 0.0], [0.0,0.1889385949203493,0.0,0.1555573088051741, 0.0], [0.0,0.1874209660904398,0.0,0.1564092108249177, 0.0], [0.0,0.0041905138915665,0.0,0.0479937257865815, 0.0], [0.0,0.1866466656670165,0.0,0.1563848707672107, 0.0], [0.0,9.291605081079118e-06,0.0,0.0, 0.0]]
0.0012, [[0.0,1.0,0.0,1.0, 0.0], [0.0,1.0,0.0,1.0, 0.0], [0.0,1.0,0.0,0.0448684623770079, 0.0], [0.0,0.1879010323529622,0.0,0.1762901699599617, 0.0], [0.0,0.0021618467821976,0.0,0.0298652508064385, 0.0], [0.0,0.003540101535891,0.0,8.762420774505182e-05, 0.0], [0.0,0.0054448805775121,0.0,0.0, 0.0], [0.0,0.003973709773008,0.0,0.0, 0.0], [0.0,0.0028587171632785,0.0,0.0, 0.0], [0.0,0.0026728850616569,0.0,0.0, 0.0]]
0.0012, [[0.0,1.0,0.0,1.0, 0.0], [0.0,1.0,0.0,0.0, 0.0], [0.0,1.0,0.0,0.0, 0.0], [0.0,1.0,0.0,0.0, 0.0], [0.0,1.0,0.0,0.0, 0.0], [0.0,0.3731446656527358,0.0,0.6732939928509553, 0.0], [0.0,0.0080310439917457,0.0,0.67188373498694, 0.0], [0.0,0.2877083569322166,0.0,0.5873463377454333, 0.0], [0.0,0.1838591841426929,0.0,0.1601429756771652, 0.0], [0.0,0.0038033636798549,0.0,0.0452384312541537, 0.0]]
0.0012, [[0.0,1.0,0.0,1.0, 0.0], [0.0,1.0,0.0,0.0316323389959637, 0.0], [0.0,0.2924006174981614,0.0,1.0, 0.0], [0.0,0.180529692321973,0.0,0.1657022448574346, 0.0], [0.0,0.1880868644545837,0.0,0.1565163070788283, 0.0], [0.0,0.1864453475569265,0.0,0.1557179531860401, 0.0], [0.0,0.1874209660904398,0.0,0.1564092108249177, 0.0], [0.0,0.0014030323672428,0.0,0.0, 0.0], [0.0,0.0010468541724682,0.0,0.0316420750190465, 0.0], [0.0,0.1375715048304522,0.0,0.1184435888136032, 0.0]]
0.0008, [[0.0,1.0,0.0,0.1576262137102656, 0.0], [0.0,0.5643973414709723,0.0,1.0, 0.0], [0.0,0.0163780025562481,0.0,0.1060496314292198, 0.0], [0.0,0.0080310439917457,0.0,0.67188373498694, 0.0], [0.0,0.0020999027483237,0.0,0.0390852646658345, 0.0], [0.0,0.0022702488414769,0.0,0.0297240784717381, 0.0], [0.0,0.007907155923998,0.0,0.666802852682474, 0.0], [0.0,0.0041130838492241,0.0,0.0, 0.0], [0.0,0.0040821118322872,0.0,0.0, 0.0], [0.0,0.0012326862740897,0.0,0.0, 0.0]]
0.0008, [[0.0,1.0,0.0,0.0448684623770079, 0.0], [0.0,0.5422,0.0,1.0, 0.0], [0.0,0.3944224412884062,0.0,1.0, 0.0], [0.0,0.2257643230583581,0.0,1.0, 0.0], [0.0,0.0130794827524652,0.0,0.0565273500186413, 0.0], [0.0,0.1807155244235946,0.0,0.1600699555040443, 0.0], [0.0,0.0073651456276017,0.0,0.0392702491044074, 0.0], [0.0,0.1870183298702596,0.0,0.1978021275771374, 0.0], [0.0,0.1870183298702596,0.0,0.1561463382016825, 0.0], [0.0,0.1886908187848538,0.0,0.1558591255207404, 0.0]]
0.0006, [[0.0,0.3697687158066106,0.0,0.67252296401876, 0.0], [0.0,1.0,0.0,0.0316323389959637, 0.0], [0.0,0.1820937791772879,0.0,1.0, 0.0], [0.0,0.2202358180351163,0.0,1.0, 0.0], [0.0,1.0,0.0,0.0, 0.0], [0.0,0.1950710542738613,0.0,0.1766114587216936, 0.0], [0.0,0.192995929139087,0.0,0.172702445453956, 0.0], [0.0,0.1892328290812501,0.0,0.1758861250020262, 0.0], [0.0,0.1834720339309813,0.0,0.1607027970044253, 0.0], [0.0,0.1753728515019743,0.0,0.1603961122773176, 0.0]]
