run,budget,hv
1,10,0.023963774632843826
1,20,0.023963774632843826
1,30,0.023963774632843826
1,40,0.023963774632843826
1,50,0.023963774632843826
1,60,0.023963774632843826
1,70,0.023963774632843826
1,80,0.023963774632843826
1,90,0.023963774632843826
1,100,0.023963774632843826
1,110,0.023963774632843826
1,120,0.023963774632843826
1,130,0.023963774632843826
1,140,0.023963774632843826
1,150,0.023963774632843826
1,160,0.023963774632843826
1,170,0.023963774632843826
1,180,0.057849526603891234
1,190,0.057849526603891234
1,200,0.05857841379964208
1,210,0.05857841379964208
1,220,0.05857841379964208
1,230,0.05857841379964208
1,240,0.05857841379964208
1,250,0.05857841379964208
1,260,0.05857841379964208
1,270,0.05857841379964208
1,280,0.05857841379964208
1,290,0.05857841379964208
1,300,0.05857841379964208
2,10,0.010000000000000002
2,20,0.010000000000000002
2,30,0.010000000000000002
2,40,0.010000000000000002
2,50,0.010000000000000002
2,60,0.010000000000000002
2,70,0.010000000000000002
2,80,0.010000000000000002
2,90,0.010000000000000002
2,100,0.010000000000000002
2,110,0.010000000000000002
2,120,0.010000000000000002
2,130,0.010000000000000002
2,140,0.010000000000000002
2,150,0.010000000000000002
2,160,0.010000000000000002
2,170,0.010000000000000002
2,180,0.010000000000000002
2,190,0.010000000000000002
2,200,0.010000000000000002
2,210,0.010000000000000002
2,220,0.010000000000000002
2,230,0.010000000000000002
2,240,0.010000000000000002
2,250,0.010000000000000002
2,260,0.010000000000000002
2,270,0.010000000000000002
2,280,0.010000000000000002
2,290,0.010000000000000002
2,300,0.010000000000000002
3,10,0.010000000000000002
3,20,0.03118500664781878
3,30,0.03118500664781878
3,40,0.03118500664781878
3,50,0.03118500664781878
3,60,0.03118500664781878
3,70,0.03118500664781878
3,80,0.03118500664781878
3,90,0.03118500664781878
3,100,0.03118500664781878
3,110,0.03118500664781878
3,120,0.03118500664781878
3,130,0.03118500664781878
3,140,0.03118500664781878
3,150,0.03118500664781878
3,160,0.03118500664781878
3,170,0.03118500664781878
3,180,0.03118500664781878
3,190,0.03118500664781878
3,200,0.03118500664781878
3,210,0.03118500664781878
3,220,0.03118500664781878
3,230,0.03118500664781878
3,240,0.03118500664781878
3,250,0.03118500664781878
3,260,0.03118500664781878
3,270,0.04307418499900092
3,280,0.04307418499900092
3,290,0.04307418499900092
3,300,0.04307418499900092
4,10,0.010000000000000002
4,20,0.010000000000000002
4,30,0.010000000000000002
4,40,0.010000000000000002
4,50,0.010000000000000002
4,60,0.010000000000000002
4,70,0.010000000000000002
4,80,0.010000000000000002
4,90,0.010000000000000002
4,100,0.010000000000000002
4,110,0.01449690574098771
4,120,0.01449690574098771
4,130,0.01449690574098771
4,140,0.01449690574098771
4,150,0.01449690574098771
4,160,0.01449690574098771
4,170,0.01449690574098771
4,180,0.01449690574098771
4,190,0.01449690574098771
4,200,0.01449690574098771
4,210,0.01449690574098771
4,220,0.01449690574098771
4,230,0.01449690574098771
4,240,0.01449690574098771
4,250,0.01449690574098771
