mean:0.808124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.288, [[0.1453,0.9807831082491998, 0.9859832839610665], [0.1453,0.9778266633644614, 0.9865017456622935], [0.1453,0.9393928798628612, 0.9613175518408801], [0.09519405042016806,0.1251607678750059, 0.11422185009949805], [0.022260970434290567,0.1463418209000068, 0.12624788651281593], [0.021724458905078514,0.1482673711750068, 0.12691241313968335], [0.09164366386554616,0.1463418209000068, 0.11420343981110222], [0.09493267226890759,0.1444162706250069, 0.12609485099052542], [0.10976588235294105,0.1251607678750059, 0.11413179714277227], [0.021153883151789517,0.1444162706250069, 0.12299477644123676]]
0.293, [[0.1453,0.9911306653457844, 0.994729528142192], [0.1453,0.932001767651015, 0.9658505607278882], [0.1453,0.6984426217566758, 0.8441150550148118], [0.1453,0.705833733968522, 0.8396390181972071], [0.1453,0.6947740352818148, 0.8473792848074483], [0.1453,0.6955793307496587, 0.8449912187896742], [0.1453,0.6969643993143068, 0.8360321625052899], [0.1453,0.6953108989270441, 0.8441448899703766], [0.1453,0.705833733968522, 0.8352973973762169], [0.1453,0.6937003079913564, 0.845486352094795]]
1.0785, [[0.79955957916172,0.9970435551152608, 0.9892387854422342], [0.735743526217548,0.9926088877881538, 0.9907813161235718], [0.1453,0.9940871102305228, 0.9959137219636054], [0.1453,1.0, 0.9894950804062632], [0.5994092312913621,0.976348440922092, 0.9876946677951755], [0.1453,0.9926088877881538, 0.9955231696995342], [0.1453,1.0, 0.9878776449428692], [0.4595940607500427,0.9231324329967996, 0.9663466462124418], [0.1453,0.9911306653457844, 0.994729528142192], [0.1453,1.0, 0.9860581887431229]]
1.2896, [[0.9741835058544069,0.988174220461046, 0.995546498095641], [0.735743526217548,0.9926088877881538, 0.9907813161235718], [0.1453,0.9940871102305228, 0.9959137219636054], [0.9161689122687928,0.9911306653457844, 0.9957601036817603], [0.1453,1.0, 0.9894950804062632], [0.7838956388936056,0.9955653326728922, 0.9890512060939481], [0.1453,0.9940871102305228, 0.9908463817181548], [0.1453,0.9911306653457844, 0.994729528142192], [0.1453,1.0, 0.9878776449428692], [0.4259455964703899,0.9201759881120608, 0.9695153406686414]]
0.6169, [[0.4595940607500427,0.9231324329967996, 0.9663466462124418], [0.32471013066349896,0.9216542105544304, 0.9675860664409648], [0.1453,0.932001767651015, 0.9753450592467202], [0.1453,0.9349582125357532, 0.9741524545069826], [0.1453,0.937914657420492, 0.9611694879390604], [0.1453,0.9349582125357532, 0.9672485188319931], [0.1453,0.9290453227662766, 0.9712897270418959], [0.1453,0.937914657420492, 0.960091462124418], [0.1453,0.933479990093384, 0.9629302264071096], [0.1453,0.9216542105544304, 0.9702307448159118]]
0.2956, [[0.1453,0.9955653326728922, 0.9911283855268725], [0.1453,0.9926088877881538, 0.9955231696995342], [0.1453,1.0, 0.9822910495133303], [0.1453,0.9940871102305228, 0.9935635844265762], [0.1453,0.9955653326728922, 0.9872395260262378], [0.1453,0.9822613306915684, 0.991441969953449], [0.1453,0.9911306653457844, 0.9888017350825221], [0.1453,0.9822613306915684, 0.9835812526449429], [0.1453,0.9453057696323376, 0.9622638595006348], [0.1453,0.9393928798628612, 0.9734468895471857]]
1.0766, [[0.79955957916172,0.9970435551152608, 0.9892387854422342], [0.1453,0.9926088877881538, 0.9955231696995342], [0.1453,0.9911306653457844, 0.9888017350825221], [0.1453,0.9349582125357532, 0.9675722598391876], [0.1453,0.7413110725853838, 0.8680190435886586], [0.1453,0.7383546277006454, 0.8631335696148964], [0.1453,0.7324417379311684, 0.8636115636902244], [0.1453,0.7398328501430146, 0.8593180279305966], [0.1453,0.7309635154887992, 0.8619357278882778], [0.1453,0.6947740352818148, 0.8473792848074483]]
1.2884, [[0.7838956388936056,0.9955653326728922, 0.9890512060939481], [0.9161689122687928,0.9911306653457844, 0.9957601036817603], [0.1453,0.9940871102305228, 0.9935635844265762], [0.9741835058544069,0.988174220461046, 0.995546498095641], [0.735743526217548,0.9926088877881538, 0.9907813161235718], [0.7859261496690972,0.9778266633644614, 0.9812061997460853], [0.9344435092482638,0.9748702184797224, 0.9905526343630975], [0.1453,0.9778266633644614, 0.9904597968683876], [0.1453,0.983739553133938, 0.9832624312314853], [0.1453,0.9822613306915684, 0.9873821942446044]]
1.0546, [[0.7838956388936056,0.9955653326728922, 0.9890512060939481], [0.1453,0.9955653326728922, 0.9872395260262378], [0.1453,0.9393928798628612, 0.9734468895471857], [0.1453,0.9467839920747072, 0.9644197524333473], [0.1453,0.927567100323907, 0.9766035230639017], [0.1453,0.9364364349781228, 0.9693418853152772], [0.1453,0.9349582125357532, 0.9701728205670758], [0.1453,0.937914657420492, 0.9635269255184088], [0.1453,0.9453057696323376, 0.9622638595006348], [0.1453,0.9216542105544304, 0.9702307448159118]]
1.3203, [[0.793758119803157,0.9955653326728922, 0.9883567498942023], [0.7838956388936056,0.9955653326728922, 0.9890512060939481], [0.1453,0.9970435551152608, 0.9892978205670756], [0.9161689122687928,0.9911306653457844, 0.9957601036817603], [0.9741835058544069,0.988174220461046, 0.995546498095641], [0.1453,0.9940871102305228, 0.9959137219636054], [0.1453,0.9955653326728922, 0.9911283855268725], [1.0,0.9896524429034148, 0.9846315065594582], [0.1453,1.0, 0.9878776449428692], [0.735743526217548,0.9926088877881538, 0.9907813161235718]]
0.9552, [[0.1453,0.9940871102305228, 0.9944048349555648], [0.7142781265908708,0.971913773594984, 0.984605480321625], [0.1453,0.9911306653457844, 0.9888017350825221], [0.1453,0.9822613306915684, 0.991441969953449], [0.1453,0.9349582125357532, 0.9661608125264493], [0.1453,0.9305235452086458, 0.9713676470588235], [0.1453,0.933479990093384, 0.9672997778247989], [0.1453,0.927567100323907, 0.9697975031739313], [0.1453,0.7427892950277528, 0.8639733918747354], [0.1453,0.7413110725853838, 0.8680190435886586]]
1.289, [[0.793758119803157,0.9955653326728922, 0.9883567498942023], [0.9741835058544069,0.988174220461046, 0.995546498095641], [0.1453,0.9940871102305228, 0.9935635844265762], [0.7838956388936056,0.9955653326728922, 0.9890512060939481], [0.1453,0.9911306653457844, 0.994729528142192], [0.1453,1.0, 0.9894950804062632], [0.1453,1.0, 0.9894950804062632], [0.4494415068725588,0.927567100323907, 0.968226089716462], [0.1453,0.9911306653457844, 0.9946401819720693], [0.1453,0.983739553133938, 0.9832624312314853]]
0.9962, [[0.735743526217548,0.9926088877881538, 0.9907813161235718], [0.1453,0.9822613306915684, 0.991441969953449], [0.7142781265908708,0.971913773594984, 0.984605480321625], [0.1453,0.9793048858068304, 0.9908217837494708], [0.1453,0.9349582125357532, 0.9888033220482435], [0.1453,0.9467839920747072, 0.9644197524333473], [0.1453,0.933479990093384, 0.9672997778247989], [0.1453,0.927567100323907, 0.9748064430808293], [0.1453,0.9393928798628612, 0.9622689377909436], [0.1453,0.9305235452086458, 0.9713676470588235]]
1.0782, [[0.79955957916172,0.9970435551152608, 0.9892387854422342], [0.1453,0.9911306653457844, 0.994729528142192], [0.1453,1.0, 0.9894950804062632], [0.735743526217548,0.9926088877881538, 0.9907813161235718], [0.1453,0.9822613306915684, 0.991441969953449], [0.1453,1.0, 0.9860581887431229], [0.7142781265908708,0.971913773594984, 0.984605480321625], [0.1453,0.9822613306915684, 0.9873821942446044], [0.1453,0.9852177755763076, 0.9855535336436733], [0.1453,0.9793048858068304, 0.9908217837494708]]
0.2736, [[0.1453,0.927567100323907, 0.9748064430808293], [0.1453,0.937914657420492, 0.9717132881929749], [0.1453,0.926088877881538, 0.9659283220482436], [0.1453,0.7309635154887992, 0.8619357278882778], [0.1453,0.6984426217566758, 0.8441150550148118], [0.1453,0.6999208441990454, 0.8331307130765975], [0.1453,0.6950424671044295, 0.8425828396106644], [0.1453,0.6934318761687418, 0.8425099978840458], [0.1453,0.6945056034592002, 0.8393247989843421], [0.13378962737193983,0.5374795656939191, 0.2192503504531722]]
1.2207, [[0.1453,0.9940871102305228, 0.9959137219636054], [0.1453,0.9955653326728922, 0.9911283855268725], [0.9344435092482638,0.9748702184797224, 0.9905526343630975], [0.1453,1.0, 0.9860581887431229], [0.1453,0.9955653326728922, 0.9872395260262378], [0.40680078058713676,0.9231324329967996, 0.9682559246720271], [0.4259455964703899,0.9201759881120608, 0.9695153406686414], [0.1453,0.9778266633644614, 0.9865017456622935], [0.1453,0.9852177755763076, 0.9747953343207787], [0.1453,0.976348440922092, 0.9831673719847651]]
1.3043, [[0.1453,0.9940871102305228, 0.9959137219636054], [1.0,0.9896524429034148, 0.9846315065594582], [0.32471013066349896,0.9216542105544304, 0.9675860664409648], [0.1453,0.9822613306915684, 0.9835812526449429], [0.1453,0.9349582125357532, 0.9700176153195091], [0.1453,0.937914657420492, 0.9635269255184088], [0.1453,0.9393928798628612, 0.9622689377909436], [0.1453,0.9364364349781228, 0.9693418853152772], [0.1453,0.932001767651015, 0.9753450592467202], [0.1453,0.9349582125357532, 0.9642950169276343]]
1.0416, [[0.7859261496690972,0.9778266633644614, 0.9812061997460853], [0.1453,0.9940871102305228, 0.9935635844265762], [0.1453,1.0, 0.9860581887431229], [0.40680078058713676,0.9231324329967996, 0.9682559246720271], [0.4494415068725588,0.927567100323907, 0.968226089716462], [0.4259455964703899,0.9201759881120608, 0.9695153406686414], [0.4595940607500427,0.9231324329967996, 0.9663466462124418], [0.1453,0.9349582125357532, 0.9741524545069826], [0.1453,0.933479990093384, 0.9773738362251374], [0.1453,0.9364364349781228, 0.9681202391028352]]
1.0572, [[0.1453,0.9970435551152608, 0.9892978205670756], [0.1453,1.0, 0.9860581887431229], [0.1453,0.9940871102305228, 0.9944048349555648], [0.7838956388936056,0.9955653326728922, 0.9890512060939481], [0.1453,0.9940871102305228, 0.9908463817181548], [0.1453,0.983739553133938, 0.9852037663986457], [0.1453,0.9822613306915684, 0.9813641028353788], [0.1453,0.9423493247475994, 0.9594481062209055], [0.1453,0.933479990093384, 0.9714696889547186], [0.1453,0.9349582125357532, 0.9672485188319931]]
1.0608, [[0.7859261496690972,0.9778266633644614, 0.9812061997460853], [0.1453,0.9911306653457844, 0.994729528142192], [0.7838956388936056,0.9955653326728922, 0.9890512060939481], [0.735743526217548,0.9926088877881538, 0.9907813161235718], [0.1453,0.9955653326728922, 0.9911283855268725], [0.1453,0.9940871102305228, 0.9944048349555648], [0.1453,1.0, 0.9894950804062632], [0.1453,0.9940871102305228, 0.9935635844265762], [0.1453,1.0, 0.9822910495133303], [0.1453,0.9970435551152608, 0.9892978205670756]]
1.312, [[0.1453,1.0, 0.9894950804062632], [0.1453,0.9955653326728922, 0.9911283855268725], [1.0,0.9896524429034148, 0.9846315065594582], [0.793758119803157,0.9955653326728922, 0.9883567498942023], [0.1453,0.9940871102305228, 0.9935635844265762], [0.1453,0.9970435551152608, 0.9892978205670756], [0.1453,1.0, 0.9822910495133303], [0.4259455964703899,0.9201759881120608, 0.9695153406686414], [0.40680078058713676,0.9231324329967996, 0.9682559246720271], [0.1453,0.9955653326728922, 0.9872395260262378]]
0.2935, [[0.1453,0.9940871102305228, 0.9935635844265762], [0.1453,0.9408711023052306, 0.9551264811680067], [0.1453,0.9393928798628612, 0.9734468895471857], [0.1453,0.9349582125357532, 0.9741524545069826], [0.1453,0.937914657420492, 0.9717132881929749], [0.1453,0.9349582125357532, 0.9672485188319931], [0.1453,0.9305235452086458, 0.9672134468895471], [0.13372768655982697,0.5373420134130413, 0.21945901337936985], [0.1298121423655491,0.5362415951660199, 0.2183763798014674], [0.09523761344537804,0.1482673711750068, 0.1261062363004544]]
0.2932, [[0.1453,0.9866959980186764, 0.9999987304274226], [0.1453,0.6931634443461272, 0.8409522323317816], [0.1453,0.7073119564108916, 0.8359556707575116], [0.13107927440762954,0.5373420134130413, 0.2190310791972378], [0.1296201258479992,0.5374795656939191, 0.21951385110056107], [0.12921131648805426,0.5374795656939191, 0.2192619320241692], [0.020131956429480843,0.1482673711750068, 0.12810151186551424], [0.021724458905078514,0.1482673711750068, 0.12691241313968335], [0.09397428571428565,0.1463418209000068, 0.128675077133268], [0.09397428571428565,0.1463418209000068, 0.128675077133268]]
1.0786, [[0.7572089258442253,0.9926088877881538, 0.9931814430808295], [0.79955957916172,0.9970435551152608, 0.9892387854422342], [0.5994092312913621,0.976348440922092, 0.9876946677951755], [0.1453,0.9393928798628612, 0.9734468895471857], [0.1453,0.932001767651015, 0.9753450592467202], [0.1453,0.9423493247475994, 0.9584367329665677], [0.1453,0.9393928798628612, 0.9622689377909436], [0.1453,0.937914657420492, 0.9717132881929749], [0.1453,0.927567100323907, 0.9748064430808293], [0.1453,0.9231324329967996, 0.9716632987727466]]
