run,budget,hv
1,10,0.5445590860367815
1,20,0.5697337370835807
1,30,0.5697337370835798
1,40,0.5845543898836876
1,50,0.5852014438753617
1,60,0.5852027259896841
1,70,0.6074680470616751
1,80,0.6074680470616751
1,90,0.6074680470616758
1,100,0.6074680470616758
1,110,0.6074680470616758
1,120,0.607475101147001
1,130,0.6076589960671634
1,140,0.6076589960671632
1,150,0.6076589960671632
1,160,0.6076589960671632
1,170,0.6091993486835074
1,180,0.6091993486835074
1,190,0.6091993486835074
1,200,0.6091993486835074
1,210,0.6099748638039453
1,220,0.6099748638039453
1,230,0.6099748638039453
1,240,0.6099748638039453
1,250,0.6099748638039453
1,260,0.6099748638039453
1,270,0.6100752265082202
1,280,0.6100752265082202
1,290,0.6100752265082202
1,300,0.6100752265082202
2,10,0.5480187181704801
2,20,0.5503999080967323
2,30,0.5503999080967321
2,40,0.5503999080967322
2,50,0.5503999080967321
2,60,0.5503999080967321
2,70,0.9298960919182393
2,80,0.9298960919182393
2,90,0.9298960919182383
2,100,0.929896091918238
2,110,0.929896091918238
2,120,0.9298960919182381
2,130,0.9298960919182381
2,140,0.9298960919182377
2,150,0.9298960919182377
2,160,0.9298960919182377
2,170,0.9298960919182376
2,180,0.9298960919182376
2,190,0.9343246356903456
2,200,0.9343246356903456
2,210,0.9343246356903456
2,220,0.9429549172161875
2,230,0.9429549172161881
2,240,0.9496410115882564
2,250,0.9496410115882579
2,260,0.9496410115882579
2,270,0.94964101158826
2,280,0.94964101158826
2,290,0.94964101158826
2,300,0.94964101158826
3,10,0.5198835973202663
3,20,0.5319688581450752
3,30,0.5870412076659799
3,40,0.589775786937911
3,50,0.5897757869379113
3,60,0.5897757869379113
3,70,0.6283781187563939
3,80,0.6283781187563942
3,90,0.6285061405180886
3,100,0.6285061405180876
3,110,0.6285061405180882
3,120,0.6285061405180882
3,130,0.6285061405180882
3,140,0.6285061405180872
3,150,0.6285061405180876
3,160,0.6285061405180876
3,170,0.6285061405180876
3,180,0.6285061405180876
3,190,0.6285061405180876
3,200,0.954396948407354
3,210,0.9543969484073538
3,220,0.9543969484073548
3,230,0.9543969484073548
3,240,0.9543969484073548
3,250,0.9543969484073548
3,260,0.9543969484073548
3,270,0.9543969484073548
3,280,0.9543969484073548
3,290,0.9543969484073548
3,300,0.9543969484073548
4,10,0.5273515519643
4,20,0.5350995534870686
4,30,0.5351044938679266
4,40,0.5362337969611723
4,50,0.731411219415929
4,60,0.731411219415929
4,70,0.7320891472419344
4,80,0.7320891472419344
4,90,0.7404329915526382
4,100,0.7404329915526382
4,110,0.7404435248691892
4,120,0.7743228692425859
4,130,0.7743299630329386
4,140,0.7743299630329386
4,150,0.7743988856616089
4,160,0.7743988856616089
4,170,0.7743988856616089
4,180,0.7743988856616089
4,190,0.7743988856616076
4,200,1.0984218365725602
4,210,1.0984218365725602
4,220,1.0984218365725607
4,230,1.0984218365725607
4,240,1.0984218365725607
4,250,1.0984218365725607
4,260,1.0984218365725607
4,270,1.0984218365725607
4,280,1.0984218365725607
4,290,1.0984218365725607
4,300,1.0984218365725607
5,10,0.535724879056309
5,20,0.5357248790563085
5,30,0.5912853275143874
5,40,0.59128642268287
5,50,0.5913457579755854
5,60,0.5913457579755859
5,70,0.591345757975586
5,80,0.5913457579755856
5,90,0.5913457579755856
5,100,0.5913457579755874
5,110,0.591345757975587
5,120,0.591345757975587
5,130,0.9543528989624134
5,140,0.9543528989624113
5,150,0.9543528989624113
5,160,0.9543528989624113
5,170,0.9543528989624113
5,180,0.9543528989624113
5,190,0.9543528989624108
5,200,0.9543528989624108
5,210,0.9543528989624108
5,220,0.9543528989624107
5,230,0.9543528989624107
5,240,0.9543528989624112
5,250,0.9543528989624116
5,260,1.0984218365725598
5,270,1.0984218365725598
5,280,1.0984218365725598
5,290,1.0984218365725598
5,300,1.0984218365725598
6,10,0.5548547921199556
6,20,0.5663914591433132
6,30,0.5663914591433099
6,40,0.566391459143309
6,50,0.5663914591433128
6,60,0.5674025137210572
6,70,0.5702826177000657
6,80,0.5702826177000679
6,90,0.6445377019031517
6,100,0.674939937785779
6,110,0.674953131227495
6,120,0.7653090183974327
6,130,0.7653090183974327
6,140,0.7653133309689297
6,150,0.7653133309689302
6,160,0.7653133309689302
6,170,0.7653133309689304
6,180,0.7653133309689304
6,190,0.76531333096893
6,200,0.7653926800648403
6,210,0.7653926800648404
6,220,0.7653926800648404
6,230,0.7653926800648408
6,240,0.7653926800648408
6,250,0.7653926800648408
6,260,0.7653926800648408
6,270,0.7653926800648408
6,280,0.7653926800648408
6,290,0.7653926800648408
6,300,0.7653926800648408
7,10,0.5580893947637697
7,20,0.5580893947637697
7,30,0.5580893947637695
7,40,0.5633049799461141
7,50,0.5633049799461141
7,60,0.563304979946115
7,70,0.5633049799461147
7,80,0.5633049799461147
7,90,0.5633049799461147
7,100,0.5635790392295899
7,110,0.5637211188406179
7,120,0.5637211188406179
7,130,0.5638092083509427
7,140,0.576204514299183
7,150,0.576204514299183
7,160,0.5762045142991812
7,170,0.5762045142991812
7,180,0.5762045142991812
7,190,0.5784593116337771
7,200,0.5784593116337771
7,210,0.5784593116337771
7,220,0.5784593116337771
7,230,0.5784593116337766
7,240,0.7409368993527798
7,250,0.7409368993527798
7,260,0.7409368993527797
7,270,0.7409368993527797
7,280,0.7409368993527797
7,290,0.7409368993527797
7,300,0.7409368993527797
8,10,0.5074277097901
8,20,0.5306942313853638
8,30,0.5504177481066674
8,40,0.5514034686375626
8,50,0.5563154449452666
8,60,0.5575574572470072
8,70,0.5575574572470081
8,80,0.5775300407842585
8,90,0.5775300407842583
8,100,0.5775378079990068
8,110,0.5775687661920552
8,120,0.577576372769057
8,130,0.577576372769057
8,140,0.5777916169075052
8,150,0.6116319903412668
8,160,0.6117685708530134
8,170,0.6117685708530134
8,180,0.6117685708530134
8,190,0.6117685708530134
8,200,0.6117685708530134
8,210,0.6117685708530134
8,220,0.6117685708530134
8,230,0.6117685708530134
8,240,0.6117716947775393
8,250,0.6117716947775393
8,260,0.6117716947775376
8,270,0.6117716947775376
8,280,0.6117716947775376
8,290,0.6117716947775376
8,300,0.6117716947775376
9,10,0.5600605049975533
9,20,0.5938192386439498
9,30,0.5938192386439505
9,40,0.59381923864395
9,50,0.59381923864395
9,60,0.59381923864395
9,70,0.5938192386439503
9,80,0.5938192386439498
9,90,0.5938192386439503
9,100,0.5940077478236696
9,110,0.5942500039214896
9,120,0.5942500039214896
9,130,0.5942500039214896
9,140,0.5942500039214896
9,150,0.5942500039214877
9,160,0.6165153249934814
9,170,0.6165153249934804
9,180,0.6165153249934804
9,190,0.6255391952807643
9,200,0.6273459117975559
9,210,0.6273459117975559
9,220,0.6273459117975564
9,230,0.627494298872707
9,240,0.627494298872707
9,250,0.627494298872707
9,260,0.627494298872707
9,270,0.627494298872707
9,280,0.6274942988727066
9,290,0.6274942988727066
9,300,0.6274942988727066
10,10,0.5329862517329191
10,20,0.5340894272672319
10,30,0.5779767601930774
10,40,0.5779767601930774
10,50,0.5790057899201639
10,60,0.5790057899201644
10,70,0.5799575712140319
10,80,0.5799575712140315
10,90,0.5799575712140319
10,100,0.5800507387040849
10,110,0.5800507387040839
10,120,0.5800507387040845
10,130,0.5884783433388137
10,140,0.5884783433388137
10,150,0.5885398787230782
10,160,0.5885398787230773
10,170,0.5885398787230773
10,180,0.5885398787230773
10,190,0.5885398787230782
10,200,0.5885398787230784
10,210,0.5885445703317782
10,220,0.6098814052987562
10,230,0.6098853329075762
10,240,0.6104524912292935
10,250,0.6104524912292935
10,260,0.6104524912292935
10,270,0.6104524912292935
10,280,0.6104524912292935
10,290,0.6104524912292935
10,300,0.6104524912292935
11,10,0.527983186843469
11,20,0.527983186843469
11,30,0.5280161365151448
11,40,0.5678668931214077
11,50,0.5678668931214077
11,60,0.5678684048100808
11,70,0.5678684048100804
11,80,0.5694117648281927
11,90,0.5694117648281927
11,100,0.5694117648281922
11,110,0.5694117648281929
11,120,0.5694117648281927
11,130,0.588453422859021
11,140,0.5884710008302196
11,150,0.5884710008302196
11,160,0.5884710008302196
11,170,0.6159403590043508
11,180,0.6159403590043513
11,190,0.6159403590043513
11,200,0.6159403590043513
11,210,0.6159403590043513
11,220,0.6159403590043513
11,230,0.6171422241054922
11,240,0.6171422241054922
11,250,0.6171422241054922
11,260,0.6171422241054922
11,270,0.6171422241054922
11,280,0.6171422241054922
11,290,0.6171422241054922
11,300,0.6171422241054922
12,10,0.5234518904759744
12,20,0.5717167526757796
12,30,0.5717167526757797
12,40,0.5717167526757803
12,50,0.5717167526757791
12,60,0.5794850625768009
12,70,0.5794850625768004
12,80,0.7451686611433728
12,90,0.7451686611433723
12,100,0.7451686611433721
12,110,0.7451686611433719
12,120,0.7451686611433719
12,130,0.7451686611433719
12,140,0.7451686611433719
12,150,0.7451686611433719
12,160,0.7451686611433719
12,170,0.7451686611433719
12,180,0.7451695397068101
12,190,0.7451695397068101
12,200,0.7451695397068101
12,210,0.7451695397068101
12,220,0.7451717436840428
12,230,0.7451717436840428
12,240,0.7451717436840428
12,250,0.7451861384254319
12,260,0.7451861384254319
12,270,0.7451861384254319
12,280,0.7451884834313347
12,290,0.7451884834313347
12,300,0.7451884834313347
13,10,0.517016912137439
13,20,0.5499193799355473
13,30,0.5501163600475527
13,40,0.5510643859102775
13,50,0.5862775875732253
13,60,0.5862775875732256
13,70,0.5985971912245853
13,80,0.5985971912245853
13,90,0.6163275816939395
13,100,0.6163275816939395
13,110,0.6163275816939393
13,120,0.6163275816939384
13,130,0.6163410781502467
13,140,0.6163424764476875
13,150,0.6163424764476875
13,160,0.6163424764476875
13,170,0.6776601300040657
13,180,0.6778983313862532
13,190,0.6779040438811672
13,200,0.6779040438811672
13,210,0.6779040438811669
13,220,0.6779040438811669
13,230,0.6779040438811669
13,240,0.6779040438811669
13,250,0.6779040438811669
13,260,0.7724997702361378
13,270,0.7724997702361378
13,280,0.7724997702361378
13,290,0.7725141649775269
13,300,0.7725141649775269
14,10,0.5247673746491448
14,20,0.548875729320573
14,30,0.5489384177238403
14,40,0.5557460541359889
14,50,0.5680866308914518
14,60,0.9328377530438292
14,70,0.9328377530438292
14,80,0.9328377530438333
14,90,0.9357178570228385
14,100,0.9357178570228365
14,110,0.9369794673915915
14,120,0.9369794673915927
14,130,0.9369794673915927
14,140,0.9500207300467681
14,150,0.9500207300467748
14,160,0.9543528989624098
14,170,0.9543528989624098
14,180,0.9543528989624098
14,190,0.954352898962404
14,200,0.9543528989624079
14,210,0.9543528989624079
14,220,0.9543528989624075
14,230,0.9543528989624075
14,240,0.9543528989624075
14,250,0.9543528989624075
14,260,0.9543528989624075
14,270,0.9543528989624075
14,280,0.9543528989624075
14,290,0.9543528989624075
14,300,0.9543528989624075
15,10,0.5198505107495974
15,20,0.5336569149005799
15,30,0.5717427835176077
15,40,0.5815283779521614
15,50,0.5815490310488869
15,60,0.5815608955137426
15,70,0.5822576257304344
15,80,0.5837384749647891
15,90,0.5853747987828499
15,100,0.9496410115882594
15,110,0.9496410115882594
15,120,0.9496410115882594
15,130,0.9496410115882621
15,140,0.9496410115882621
15,150,0.9496848424483675
15,160,1.010995413007676
15,170,1.0109954130076755
15,180,1.0109954130076755
15,190,1.0109954130076755
15,200,1.0109954130076755
15,210,1.0109954130076755
15,220,1.0110773066147414
15,230,1.0110773066147414
15,240,1.0110773066147414
15,250,1.0110773066147414
15,260,1.0110773066147414
15,270,1.0110773066147414
15,280,1.0110773066147414
15,290,1.0110773066147414
15,300,1.0110773066147414
16,10,0.53087044556168
16,20,0.5377526588782431
16,30,0.5386657254774666
16,40,0.5457702163644179
16,50,0.5581593730865582
16,60,0.5581593730865626
16,70,0.5615039060281124
16,80,0.5615039060281133
16,90,0.7406673566739814
16,100,0.7406673566739801
16,110,0.740667356673979
16,120,0.740667356673979
16,130,0.7406673566739794
16,140,0.7406673566739794
16,150,0.7406673566739794
16,160,0.7407521884066219
16,170,0.7407521884066219
16,180,0.7407521884066219
16,190,0.740752188406621
16,200,0.740752188406621
16,210,0.7407521884066224
16,220,0.7407521884066224
16,230,1.0984501980253416
16,240,1.0984501980253416
16,250,1.0984501980253438
16,260,1.0984501980253438
16,270,1.0984501980253438
16,280,1.0984501980253438
16,290,1.0984501980253438
16,300,1.0984501980253434
17,10,0.5766707358434779
17,20,0.576670735843478
17,30,0.5766707358434764
17,40,0.5773100579517048
17,50,0.5773100579517059
17,60,0.57778071819904
17,70,0.5816331770255079
17,80,0.5828941525507794
17,90,0.5828941525507794
17,100,0.5828941525507794
17,110,0.5842960391837859
17,120,0.5842960391837859
17,130,0.5842960391837859
17,140,0.5842960391837859
17,150,0.5927457362185344
17,160,0.597208197449429
17,170,0.5972176533198661
17,180,0.5972176533198661
17,190,0.6567558769102293
17,200,0.6567614043298478
17,210,0.6567614043298478
17,220,0.6567614043298478
17,230,0.656763326712591
17,240,0.656763326712591
17,250,0.6567633267125914
17,260,0.6567633267125914
17,270,0.6569149416642373
17,280,0.6569149416642373
17,290,0.6569149416642373
17,300,0.6569279045812799
18,10,0.509927281085439
18,20,0.530787048617366
18,30,0.534633635009149
18,40,0.5809372736826153
18,50,0.5843475396246238
18,60,0.6179002388743227
18,70,0.6181876034497182
18,80,0.6183500372335067
18,90,0.6183500372335053
18,100,0.6183500372335097
18,110,0.6183500372335092
18,120,0.6183500372335092
18,130,0.6273800259113045
18,140,0.6273800259113046
18,150,0.6275040043119895
18,160,0.6275040043119895
18,170,0.6275040043119895
18,180,0.6275040043119895
18,190,0.6275040043119895
18,200,0.6275040043119895
18,210,0.6275040043119915
18,220,0.6275040043119915
18,230,0.627504004311989
18,240,0.627504004311989
18,250,0.627504004311989
18,260,0.627504004311989
18,270,0.627504004311989
18,280,0.627504004311989
18,290,0.627504004311989
18,300,0.627504004311989
19,10,0.5247522262172694
19,20,0.5403739097609042
19,30,0.929896091918238
19,40,0.9298960919182389
19,50,0.929896091918238
19,60,0.9298960919182377
19,70,0.9498773687127497
19,80,0.9498773687127497
19,90,0.9498773687127489
19,100,0.9498773687127489
19,110,0.9498773687127489
19,120,0.9498773687127449
19,130,0.9498773687127449
19,140,0.9498773687127462
19,150,0.9498773687127466
19,160,0.9498773687127466
19,170,0.9498773687127449
19,180,0.9498773687127477
19,190,0.9498773687127477
19,200,0.9498773687127482
19,210,0.9498773687127482
19,220,0.9498773687127473
19,230,0.9501501615781862
19,240,0.9505484465934138
19,250,0.9505484465934138
19,260,0.9505484465934138
19,270,0.9505484465934138
19,280,0.9505484465934138
19,290,0.9505484465934138
19,300,0.9505484465934138
20,10,0.522455873338915
20,20,0.5254907654987163
20,30,0.5599275357470714
20,40,0.5606464354518184
20,50,0.5733825604888483
20,60,0.573382560488849
20,70,0.5733825604888487
20,80,0.9343499809726448
20,90,0.9343499809726428
20,100,0.9354267445207609
20,110,0.9354267445207609
20,120,0.9354267445207609
20,130,0.9354267445207596
20,140,0.9354267445207596
20,150,0.9354267445207596
20,160,0.9354267445207609
20,170,0.9354267445207609
20,180,0.9354267445207609
20,190,0.9354267445207609
20,200,0.9375726522257762
20,210,0.9375726522257838
20,220,0.9375726522257829
20,230,0.9375726522257829
20,240,0.9375726522257829
20,250,0.9375726522257829
20,260,0.9375726522257829
20,270,0.9375726522257829
20,280,0.9375726522257829
20,290,0.9375726522257829
20,300,0.9424217721603014
21,10,0.5421146829977985
21,20,0.5986254308607752
21,30,0.5986254308607752
21,40,0.598625430860775
21,50,0.5986254308607748
21,60,0.5986254308607746
21,70,0.5986254308607746
21,80,0.5986254308607766
21,90,0.5986254308607766
21,100,0.5986254308607748
21,110,0.5986254308607756
21,120,0.5986254308607756
21,130,0.6087915752387765
21,140,0.6087915752387765
21,150,0.6087915752387765
21,160,0.6087915752387765
21,170,0.6087915752387765
21,180,0.9348140551509515
21,190,0.9348140551509515
21,200,0.937434146812801
21,210,0.937434146812801
21,220,0.937434146812801
21,230,0.937434146812801
21,240,0.937434146812801
21,250,0.9499812002595088
21,260,0.9499812002595088
21,270,0.949981200259507
21,280,0.949981200259507
21,290,0.949981200259507
21,300,0.949981200259507
22,10,0.5370662949255267
22,20,0.5370662949255267
22,30,0.5370662949255267
22,40,0.5370862643668868
22,50,0.6433655761760251
22,60,0.6435000387528977
22,70,0.6435013627339639
22,80,0.6465561505591542
22,90,0.6486114662032356
22,100,0.6561874137576305
22,110,0.6566435780918398
22,120,0.6583374593549538
