HV,front
mean:0.190923,
0.19685273732089553,"[[0.0, 0.97485202790701], [0.8936753453019453, 0.0], [0.0, 0.8882588923327868], [0.8763584618444641, 0.0], [0.0, 0.8184057636887625], [0.8518093814328141, 0.0], [0.0, 0.8139463976945268], [0.713373502202077, 0.0], [0.0, 0.8022487031700294], [0.5854351764394536, 0.0]]"
0.21000000000000002,"[[1.0, 0.0], [0.0, 1.0], [0.6311641362502673, 0.0], [0.0, 0.97485202790701], [0.0, 0.8927133376835217], [0.0, 0.8184057636887625], [0.0, 0.8139463976945268], [0.0, 0.7957904899135471], [0.0, 0.755709221902019], [0.0, 0.0]]"
0.2079780140452724,"[[0.0, 1.0], [0.979780140452724, 0.0], [0.0, 0.97485202790701], [0.9648361244077887, 0.0], [0.0, 0.8927133376835217], [0.8905830446845395, 0.0], [0.0, 0.8882588923327868], [0.3941271310891766, 0.0], [0.0, 0.8859121696574218], [0.13139969906814522, 0.0]]"
0.21000000000000002,"[[1.0, 0.0], [0.0, 1.0], [0.0, 0.8882588923327868], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.21000000000000002,"[[1.0, 0.0], [0.0, 1.0], [0.0, 0.8927133376835217], [0.979780140452724, 0.0], [0.0, 0.8882588923327868], [0.8763584618444641, 0.0], [0.0, 0.7376334293948128], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
0.19680390327855107,"[[0.0, 0.8882588923327868], [0.979780140452724, 0.0], [0.0, 0.8859121696574218], [0.9648361244077887, 0.0], [0.0, 0.8408663230016304], [0.8518093814328141, 0.0], [0.0, 0.8256305475504337], [0.3941271310891766, 0.0], [0.0, 0.8184057636887625], [0.35507768226198727, 0.0]]"
0.20396881523147986,"[[0.9648361244077887, 0.0], [0.0, 0.97485202790701], [0.9282712473113678, 0.0], [0.0, 0.8882588923327868], [0.8936753453019453, 0.0], [0.0, 0.8859121696574218], [0.8905830446845395, 0.0], [0.0, 0.8139463976945268], [0.8518093814328141, 0.0], [0.0, 0.8022487031700294]]"
0.1988258892332787,"[[1.0, 0.0], [0.0, 0.8882588923327868], [0.979780140452724, 0.0], [0.0, 0.8859121696574218], [0.9648361244077887, 0.0], [0.0, 0.8408663230016304], [0.8936753453019453, 0.0], [0.0, 0.8184057636887625], [0.8905830446845395, 0.0], [0.0, 0.8183089337175797]]"
0.1985912169657422,"[[1.0, 0.0], [0.0, 0.8859121696574218], [0.6311641362502673, 0.0], [0.0, 0.8184057636887625], [0.08020487959746658, 0.0], [0.0, 0.7966723342939479], [0.03685408382747627, 0.0], [0.0, 0.7957904899135471], [0.0, 0.7198429394812671], [0.0, 0.0]]"
