mean:0.000708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0006, [[0.0,0.2924006174981614,0.0,1.0, 0.0], [0.0,0.4756155836885661,0.0,0.6725175369681563, 0.0], [0.0,0.1832707158208912,0.0,0.1600991635732927, 0.0], [0.0,0.0038033636798549,0.0,0.0452384312541537, 0.0], [0.0,0.0125994164899428,0.0,0.0041426778217244, 0.0], [0.0,0.0020379587144499,0.0,0.0301524634873806, 0.0], [0.0,0.0034162134681432,0.0,0.0015674997163281, 0.0], [0.0,0.0034471854850802,0.0,0.0, 0.0], [0.0,0.0033232974173325,0.0,0.0001022282423692, 0.0], [0.0,0.0015269204349906,0.0,0.0, 0.0]]
0.0004, [[0.0,1.0,0.0,0.0, 0.0], [0.0,1.0,0.0,0.0, 0.0], [0.0,0.1912150381652136,0.0,1.0, 0.0], [0.0,0.1929184990967447,0.0,0.1751461872477347, 0.0], [0.0,0.1761936099508029,0.0,1.0, 0.0], [0.0,0.0126149024984112,0.0,0.0040404495793551, 0.0], [0.0,0.0045621780948096,0.0,0.0, 0.0], [0.0,0.0034471854850802,0.0,0.0, 0.0], [0.0,9.291605081079118e-06,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0]]
0.0008, [[0.0,1.0,0.0,0.0040696576486035, 0.0], [0.0,0.5422,0.0,1.0, 0.0], [0.0,0.3874382514691286,0.0,1.0, 0.0], [0.0,0.2924006174981614,0.0,1.0, 0.0], [0.0,0.1822176672450356,0.0,0.1599871993078407, 0.0], [0.0,0.0136524650657983,0.0,0.6713282375930055, 0.0], [0.0,0.0125374724560689,0.0,0.0039869014523998, 0.0], [0.0,0.003942737756071,0.0,1.4604034624175878e-05, 0.0], [0.0,0.0019140706467022,0.0,0.0, 0.0], [0.0,0.0013720603503059,0.0,0.0, 0.0]]
0.0009, [[0.0,0.7214814275239146,0.0,1.0, 0.0], [0.0,0.5632098293758173,0.0,1.0, 0.0], [0.0,0.1891863710558447,0.0,0.1558932016015302, 0.0], [0.0,0.0034471854850802,0.0,0.0002726086463179, 0.0], [0.0,0.0030910072903055,0.0,0.0, 0.0], [0.0,0.0014494903926482,0.0,0.0, 0.0], [0.0,0.0014030323672428,0.0,0.0, 0.0], [0.0,0.0001022076558918,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0]]
0.0008, [[0.0,1.0,0.0,0.0, 0.0], [0.0,0.5875081537843712,0.0,1.0, 0.0], [0.0,1.0,0.0,0.0, 0.0], [0.0,0.2477079970581724,0.0,1.0, 0.0], [0.0,0.192995929139087,0.0,0.172702445453956, 0.0], [0.0,0.0032613533834586,0.0,0.0, 0.0], [0.0,0.0025025389685038,0.0,0.0, 0.0], [0.0,0.0014804624095852,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0]]
0.0005, [[0.0,0.4342989130947026,0.0,0.8544688397081927, 0.0], [0.0,0.3336243720412142,0.0,0.3094737898427669, 0.0], [0.0,0.0034162134681432,0.0,0.0015674997163281, 0.0], [0.0,0.0044847480524673,0.0,0.0, 0.0], [0.0,0.0025025389685038,0.0,0.001392251300838, 0.0], [0.0,0.0037723916629179,0.0,0.0, 0.0], [0.0,0.0029361472056208,0.0,0.0, 0.0], [0.0,0.0014185183757113,0.0,0.0, 0.0], [0.0,0.0014030323672428,0.0,0.0, 0.0], [0.0,5.57496304864692e-05,0.0,0.0, 0.0]]
0.0003, [[0.0,0.2976503743689708,0.0,0.6707851448861651, 0.0], [0.0,0.1753728515019743,0.0,0.1603961122773176, 0.0], [0.0,0.0087588863897635,0.0,0.0586887471430192, 0.0], [0.0,0.0034626714935486,0.0,0.0, 0.0], [0.0,0.001976014680576,0.0,0.0, 0.0], [0.0,0.0014030323672428,0.0,0.0, 0.0], [0.0,5.57496304864692e-05,0.0,0.0, 0.0], [0.0,4.026362201800768e-05,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0]]
0.0002, [[0.0,0.3352039449049975,0.0,0.3149871439217691, 0.0], [0.0,0.1807155244235946,0.0,0.1600699555040443, 0.0], [0.0,0.1424186254810816,0.0,0.21300758823745, 0.0], [0.0,0.0044692620439988,0.0,0.0451994871618226, 0.0], [0.0,0.0043144019593142,0.0,0.0, 0.0], [0.0,0.0013720603503059,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0]]
0.0012, [[0.0,1.0,0.0,1.0, 0.0], [0.0,1.0,0.0,0.2796626894554873, 0.0], [0.0,0.3264078920949096,0.0,0.3147872036106539, 0.0], [0.0,1.0,0.0,0.0, 0.0], [0.0,0.1957834106634106,0.0,0.1725369330615487, 0.0], [0.0,0.0040511398153503,0.0,0.0016307838663662, 0.0], [0.0,0.0049957863319266,0.0,0.0, 0.0], [0.0,0.0014185183757113,0.0,0.0, 0.0], [0.0,0.0001486656812972,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0]]
0.0006, [[0.0,1.0,0.0,0.4152014852832908, 0.0], [0.0,0.1942038377996272,0.0,0.2820219851266469, 0.0], [0.0,1.0,0.0,0.1163990239662187, 0.0], [0.0,0.135031799441624,0.0,0.1182975484673615, 0.0], [0.0,0.0125529584645374,0.0,0.0041037337293932, 0.0], [0.0,0.0041905138915665,0.0,0.0, 0.0], [0.0,0.0014030323672428,0.0,0.0, 0.0], [0.0,0.0013720603503059,0.0,0.0, 0.0], [0.0,4.026362201800768e-05,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0]]
0.0008, [[0.0,1.0,0.0,0.0, 0.0], [0.0,0.5422,0.0,1.0, 0.0], [0.0,0.4090567192911053,0.0,1.0, 0.0], [0.0,0.2366355010032203,0.0,1.0, 0.0], [0.0,0.013575035023456,0.0,0.0572429477152258, 0.0], [0.0,0.0037723916629179,0.0,0.0450534468155808, 0.0], [0.0,0.0126149024984112,0.0,0.0066253637078342, 0.0], [0.0,0.0013565743418374,0.0,0.0, 0.0], [0.0,0.0008145640454412,0.0,0.0, 0.0], [0.0,0.0001641516897657,0.0,0.0, 0.0]]
0.0007, [[0.0,0.5422,0.0,1.0, 0.0], [0.0,0.1820937791772879,0.0,1.0, 0.0], [0.0,0.0061262649501245,0.0,0.0448392543077596, 0.0], [0.0,0.0025954550193146,0.0,0.0344898617707607, 0.0], [0.0,0.0038653077137287,0.0,2.9208069248351755e-05, 0.0], [0.0,0.0013875463587744,0.0,0.0, 0.0], [0.0,0.0012172002656213,0.0,0.0, 0.0], [0.0,0.0012017142571528,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0]]
0.0007, [[0.0,0.5422,0.0,1.0, 0.0], [0.0,0.1950245962484559,0.0,1.0, 0.0], [0.0,0.1886908187848538,0.0,0.1558591255207404, 0.0], [0.0,0.1864453475569265,0.0,0.1557179531860401, 0.0], [0.0,0.1377108789066684,0.0,0.1186431772868003, 0.0], [0.0,0.0015269204349906,0.0,0.0, 0.0], [0.0,0.0012791442994951,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0]]
0.0005, [[0.0,0.3747397245249877,0.0,0.6746290472994622, 0.0], [0.0,0.2257643230583581,0.0,1.0, 0.0], [0.0,0.2859429519668116,0.0,0.4816673563948964, 0.0], [0.0,0.0317556089654335,0.0,1.0, 0.0], [0.0,0.0049957863319266,0.0,0.0, 0.0], [0.0,0.0018056685874229,0.0,0.0, 0.0], [0.0,0.0004274138337296,0.0,0.0, 0.0], [0.0,0.0001331796728287,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0]]
0.0012, [[0.0,1.0,0.0,1.0, 0.0], [0.0,1.0,0.0,0.0, 0.0], [0.0,0.2877083569322166,0.0,0.5873463377454333, 0.0], [0.0,1.0,0.0,0.0, 0.0], [0.0,0.0080310439917457,0.0,0.67188373498694, 0.0], [0.0,0.0061262649501245,0.0,0.0448392543077596, 0.0], [0.0,0.0044847480524673,0.0,0.0, 0.0], [0.0,0.0003499837913872,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0]]
0.0004, [[0.0,0.3747397245249877,0.0,0.6746290472994622, 0.0], [0.0,1.0,0.0,0.0, 0.0], [0.0,0.3336243720412142,0.0,0.3094737898427669, 0.0], [0.0,0.180529692321973,0.0,0.1657022448574346, 0.0], [0.0,0.1792908116444958,0.0,0.1600650874925029, 0.0], [0.0,0.1377108789066684,0.0,0.1186431772868003, 0.0], [0.0,0.1375715048304522,0.0,0.1184435888136032, 0.0], [0.0,0.0125684444730058,0.0,0.0040939977063104, 0.0], [0.0,0.0014340043841798,0.0,0.0, 0.0], [0.0,0.0014185183757113,0.0,0.0, 0.0]]
0.0009, [[0.0,0.7363605421204288,0.0,1.0, 0.0], [0.0,1.0,0.0,0.0, 0.0], [0.0,0.360817802911838,0.0,0.6789125408116579, 0.0], [0.0,0.3629393860720176,0.0,0.6725690939488913, 0.0], [0.0,0.0056152266706652,0.0,0.0448928024347149, 0.0], [0.0,0.0020379587144499,0.0,0.0301524634873806, 0.0], [0.0,0.0042059999000349,0.0,0.0, 0.0], [0.0,0.0015269204349906,0.0,0.0, 0.0], [0.0,0.0014185183757113,0.0,0.0, 0.0], [0.0,0.0013875463587744,0.0,0.0, 0.0]]
0.0004, [[0.0,0.2976503743689708,0.0,0.6707851448861651, 0.0], [0.0,1.0,0.0,0.0, 0.0], [0.0,0.4035127282593949,0.0,0.6684592660560136, 0.0], [0.0,0.3336243720412142,0.0,0.3094737898427669, 0.0], [0.0,0.1463520716320716,0.0,0.1302144407206886, 0.0], [0.0,0.0037569056544495,0.0,0.0, 0.0], [0.0,5.57496304864692e-05,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0]]
0.0003, [[0.0,1.0,0.0,0.0, 0.0], [0.0,0.2868875984833879,0.0,0.4549407105969844, 0.0], [0.0,1.0,0.0,0.0, 0.0], [0.0,0.1884740146662953,0.0,0.1559856938208166, 0.0], [0.0,0.0054293945690436,0.0,0.0, 0.0], [0.0,0.0043144019593142,0.0,0.0, 0.0], [0.0,0.0030910072903055,0.0,0.0, 0.0], [0.0,0.0019295566551706,0.0,0.0, 0.0], [0.0,0.0014185183757113,0.0,0.0, 0.0], [0.0,5.57496304864692e-05,0.0,0.0, 0.0]]
0.0003, [[0.0,0.3336243720412142,0.0,0.3094737898427669, 0.0], [0.0,1.0,0.0,0.1163990239662187, 0.0], [0.0,1.0,0.0,0.0, 0.0], [0.0,0.0046550941456204,0.0,0.0014263273816277, 0.0], [0.0,0.0049957863319266,0.0,0.0, 0.0], [0.0,0.0041905138915665,0.0,0.0, 0.0], [0.0,0.0040201677984134,0.0,0.0, 0.0], [0.0,0.0014804624095852,0.0,0.0, 0.0], [0.0,0.0001022076558918,0.0,0.0, 0.0], [0.0,5.57496304864692e-05,0.0,0.0, 0.0]]
0.0007, [[0.0,0.5422,0.0,1.0, 0.0], [0.0,0.1397395460160372,0.0,0.117669574978522, 0.0], [0.0,0.002208304807603,0.0,0.0389489603426755, 0.0], [0.0,0.0127387905661589,0.0,0.0040550536139793, 0.0], [0.0,0.0014649764011167,0.0,0.0, 0.0], [0.0,0.0014649764011167,0.0,0.0, 0.0], [0.0,0.0014340043841798,0.0,0.0, 0.0], [0.0,0.0014185183757113,0.0,0.0, 0.0], [0.0,0.0014030323672428,0.0,0.0, 0.0], [0.0,0.0002260957236395,0.0,0.0, 0.0]]
0.0008, [[0.0,0.3901637889595785,0.0,0.6686162628770488, 0.0], [0.0,0.3593311460988654,0.0,1.0, 0.0], [0.0,1.0,0.0,0.2796626894554873, 0.0], [0.0,0.001976014680576,0.0,0.0, 0.0], [0.0,0.0013720603503059,0.0,0.0, 0.0], [0.0,0.0013720603503059,0.0,0.0, 0.0], [0.0,0.0004583858506665,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0]]
0.0006, [[0.0,0.3944224412884062,0.0,1.0, 0.0], [0.0,1.0,0.0,0.0448684623770079, 0.0], [0.0,0.2257643230583581,0.0,1.0, 0.0], [0.0,0.1807155244235946,0.0,0.1600699555040443, 0.0], [0.0,0.1870183298702596,0.0,0.1561463382016825, 0.0], [0.0,0.0130794827524652,0.0,0.0565273500186413, 0.0], [0.0,0.0025489969939092,0.0,0.0339641165242904, 0.0], [0.0,0.0019140706467022,0.0,0.0, 0.0], [0.0,0.000241581732108,0.0,0.0, 0.0], [0.0,0.0001951237067026,0.0,0.0, 0.0]]
0.0001, [[0.0,0.1884740146662953,0.0,0.1559856938208166, 0.0], [0.0,0.1424186254810816,0.0,0.21300758823745, 0.0], [0.0,0.1424186254810816,0.0,0.21300758823745, 0.0], [0.0,0.1828216215753058,0.0,0.1602938840349484, 0.0], [0.0,0.0034936435104856,0.0,5.841613849670351e-05, 0.0], [0.0,0.0054448805775121,0.0,0.0, 0.0], [0.0,0.0040821118322872,0.0,0.0, 0.0], [0.0,0.0028896891802154,0.0,0.0, 0.0], [0.0,0.0019450426636391,0.0,0.0, 0.0], [0.0,0.0002725537490449,0.0,0.0, 0.0]]
0.0012, [[0.0,1.0,0.0,1.0, 0.0], [0.0,1.0,0.0,0.0316323389959637, 0.0], [0.0,0.2924006174981614,0.0,1.0, 0.0], [0.0,0.180529692321973,0.0,0.1657022448574346, 0.0], [0.0,0.1864453475569265,0.0,0.1557179531860401, 0.0], [0.0,0.0010468541724682,0.0,0.0316420750190465, 0.0], [0.0,0.0034626714935486,0.0,0.0001606443808659, 0.0], [0.0,0.0019140706467022,0.0,0.0, 0.0], [0.0,0.0014030323672428,0.0,0.0, 0.0], [0.0,0.001341088333369,0.0,0.0, 0.0]]
0.0009, [[0.0,0.7363605421204288,0.0,1.0, 0.0], [0.0,0.2257643230583581,0.0,1.0, 0.0], [0.0,0.292555477582846,0.0,0.3340214615399383, 0.0], [0.0,0.1826357894736842,0.0,0.1599628592501337, 0.0], [0.0,0.0034781575020171,0.0,0.0014847435201244, 0.0], [0.0,0.0045931501117465,0.0,0.0, 0.0], [0.0,4.026362201800768e-05,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0]]
0.0007, [[0.0,0.0864212188591136,0.0,1.0, 0.0], [0.0,0.6789970874184305,0.0,0.6739545424387182, 0.0], [0.0,0.4342989130947026,0.0,0.8544688397081927, 0.0], [0.0,0.0842376916650601,0.0,1.0, 0.0], [0.0,0.1883036685731423,0.0,0.1788361399961096, 0.0], [0.0,0.0034936435104856,0.0,0.0001655123924073, 0.0], [0.0,0.0038653077137287,0.0,2.9208069248351755e-05, 0.0], [0.0,0.003540101535891,0.0,8.762420774505182e-05, 0.0], [0.0,0.0010468541724682,0.0,0.0316420750190465, 0.0], [0.0,0.0014494903926482,0.0,0.0, 0.0]]
0.0008, [[0.0,1.0,0.0,0.0040647896370621, 0.0], [0.0,0.5422,0.0,1.0, 0.0], [0.0,1.0,0.0,0.0, 0.0], [0.0,0.3946082733900277,0.0,1.0, 0.0], [0.0,0.2075372910909753,0.0,1.0, 0.0], [0.0,0.0021618467821976,0.0,0.0298652508064385, 0.0], [0.0,0.0010468541724682,0.0,0.0315641868343842, 0.0], [0.0,0.0126149024984112,0.0,0.0040404495793551, 0.0], [0.0,0.0019140706467022,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0]]
0.0003, [[0.0,1.0,0.0,0.0, 0.0], [0.0,0.2869650285257303,0.0,0.4551160822885716, 0.0], [0.0,0.1916331603938621,0.0,0.1753847198132629, 0.0], [0.0,0.1350782574670294,0.0,0.1184679288713102, 0.0], [0.0,0.0131723988032759,0.0,0.0567269384918383, 0.0], [0.0,0.0033232974173325,0.0,9.736023082785073e-06, 0.0], [0.0,0.0030910072903055,0.0,0.0, 0.0], [0.0,0.0014030323672428,0.0,0.0, 0.0], [0.0,0.0001022076558918,0.0,0.0, 0.0], [0.0,9.291605081079118e-06,0.0,0.0, 0.0]]
0.0009, [[0.0,0.6608903114593273,0.0,1.0, 0.0], [0.0,1.0,0.0,0.116340607827722, 0.0], [0.0,0.3727420294325558,0.0,0.674636800228896, 0.0], [0.0,0.1874209660904398,0.0,0.1564092108249177, 0.0], [0.0,0.1889385949203493,0.0,0.1555573088051741, 0.0], [0.0,0.0041905138915665,0.0,0.0479937257865815, 0.0], [0.0,0.0032613533834586,0.0,0.0, 0.0], [0.0,9.291605081079118e-06,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0], [0.0,0.0,0.0,0.0, 0.0]]
0.0006, [[0.0,0.3944224412884062,0.0,1.0, 0.0], [0.0,0.5422,0.0,0.4561683124380955, 0.0], [0.0,0.1872041619718812,0.0,1.0, 0.0], [0.0,0.0125994164899428,0.0,0.0041426778217244, 0.0], [0.0,0.0127387905661589,0.0,0.0040550536139793, 0.0], [0.0,0.0051506464166113,0.0,2.4340057706960952e-05, 0.0], [0.0,0.0038807937221972,0.0,0.0, 0.0], [0.0,0.0019605286721076,0.0,0.0, 0.0], [0.0,0.0019140706467022,0.0,0.0, 0.0], [0.0,0.0003499837913872,0.0,0.0, 0.0]]
