0.0002, [[0.29304115483697263, 0.0, 0.0, 0.3542, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.19984140480056284, 0.0, 0.0, 0.14357135098092597, 0.0], [0.02867355480826931, 0.0, 0.0, 0.35367945081479124, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]
0.0013, [[1.0, 0.0, 1.0, 0.0, 0.0], [0.06959005450468644, 0.0, 0.0, 0.13841488159018764, 0.0], [0.022062192167298877, 0.0, 0.0, 0.3019380591753608, 0.0], [0.0, 0.0, 0.0, 0.00016672187406544222, 0.0], [0.0, 0.0, 0.0, 2.3817410580781087e-05, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0002619915163885497, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]
0.0133, [[1.0, 0.0, 1.0, 1.0, 0.0], [1.0, 0.0, 0.12214056691000033, 1.0, 0.0], [1.0, 0.0, 1.0, 0.35364221754958436, 0.0], [1.0, 0.0, 0.0, 0.3542, 0.0], [0.27415544187244506, 0.0, 0.0, 0.3542, 0.0], [1.0, 0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0]]
0.0014, [[0.21197741368930959, 0.0, 0.0, 0.3542, 0.0], [1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.08047214055300891, 0.0, 0.0, 0.3542, 0.0], [0.05189845384664925, 0.0, 0.0, 0.35367657161677873, 0.0], [0.05840143082120006, 0.0, 0.0, 0.35367506658145403, 0.0], [0.04642456750443475, 0.0, 0.0, 0.11021506746254725, 0.0], [0.044891879328614714, 0.0, 0.0, 0.11057232862125892, 0.0], [0.0020988783667897954, 0.0, 0.0, 0.00392987274582827, 0.0], [2.5011460180216963e-05, 0.0, 0.0, 0.0, 0.0]]
0.0021, [[0.0, 0.0, 0.036507787199954275, 1.0, 0.0], [0.5939609037837981, 0.0, 0.019019532758784388, 1.0, 0.0], [1.0, 0.0, 1.0, 0.0, 0.0], [0.27674180442250584, 0.0, 0.0, 0.3542, 0.0], [0.2526775148588747, 0.0, 0.0, 0.3542, 0.0], [0.06680932024284153, 0.0, 0.0, 0.35384264899304413, 0.0], [0.02852140175883967, 0.0, 0.0, 0.3536201655102615, 0.0], [0.021020047993123212, 0.0, 0.0, 0.2923391236038268, 0.0], [2.5011460180216963e-05, 0.0, 0.0, 0.0, 0.0], [2.084288348352401e-06, 0.0, 0.0, 0.0, 0.0]]
0.0065, [[1.0, 0.0, 0.04723993609840771, 1.0, 0.0], [1.0, 0.0, 1.0, 0.3542, 0.0], [0.3369888379415688, 0.0, 0.0, 0.3542, 0.0], [1.0, 0.0, 1.0, 0.14265438067356603, 0.0], [0.27674180442250584, 0.0, 0.0, 0.3542, 0.0], [1.0, 0.0, 1.0, 0.3536458165471, 0.0], [1.0, 0.0, 1.0, 0.0, 0.0], [0.02179957183540661, 0.0, 0.0, 0.30228347541751827, 0.0], [1.0, 0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 1.0, 0.0, 0.0]]
0.0133, [[1.0, 0.0, 1.0, 1.0, 0.0], [0.3389403128520785, 0.0, 0.004541032252236145, 0.3542, 0.0], [1.0, 0.0, 1.0, 0.10976253666151249, 0.0], [0.0, 0.0, 0.8485530814308647, 1.0, 0.0], [0.052489633571608435, 0.0, 0.0, 0.35367657161677873, 0.0], [0.0, 0.0, 0.005319872086195248, 1.0, 0.0], [0.05840143082120006, 0.0, 0.0, 0.35367506658145403, 0.0], [0.0018383423232458786, 0.0, 0.0, 0.003632155113568553, 0.0], [4.168576696704802e-06, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.00016672187406544222, 0.0]]
0.0019, [[1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.4115554308817217, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [1.0, 0.0, 1.0, 0.0, 0.0], [0.3662229268558305, 0.0, 0.00864116195440052, 0.3542, 0.0], [0.3389403128520785, 0.0, 0.004541032252236145, 0.3542, 0.0], [0.2914261411179302, 0.0, 0.0, 0.3542, 0.0], [0.2768822403980748, 0.0, 0.0, 0.3542, 0.0], [0.029015378097398924, 0.0, 0.0, 0.0737625205686675, 0.0], [0.028554750372413285, 0.0, 0.0, 0.353893100394581, 0.0]]
0.0057, [[1.0, 0.0, 0.0, 0.5325021540107868, 0.0], [0.27612154553040985, 0.0, 0.003086317850502353, 0.25943114475111745, 0.0], [0.11156381497678722, 0.0, 0.0, 0.35388092923934644, 0.0], [1.0, 0.0, 1.0, 0.3538493889338461, 0.0], [1.0, 0.0, 1.0, 0.0, 0.0], [0.06680932024284153, 0.0, 0.0, 0.35384264899304413, 0.0], [0.08730355070809255, 0.0, 0.0, 0.3536789273242435, 0.0], [0.05154812512074752, 0.0, 0.0, 0.3536739541640401, 0.0], [0.0288882365081495, 0.0, 0.0, 0.07309563307240573, 0.0], [0.02180374041210331, 0.0, 0.0, 0.3098099135361075, 0.0]]
0.0055, [[1.0, 0.0, 0.12214056691000033, 1.0, 0.0], [1.0, 0.0, 1.0, 0.10976253666151249, 0.0], [0.0, 0.0, 1.0, 1.0, 0.0], [1.0, 0.0, 1.0, 0.0, 0.0], [0.33925921954659954, 0.0, 0.006544894740286853, 0.3542, 0.0], [1.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.8485530814308647, 1.0, 0.0], [0.27756101427999114, 0.0, 0.0, 0.3542, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.026053604354391687, 0.0, 0.0, 0.34633313619370587, 0.0]]
0.0027, [[0.0, 0.0, 0.005494120998199656, 0.9983061672246762, 0.0], [0.33372955300857365, 0.0, 0.0, 0.3542, 0.0], [0.38483131575309965, 0.0, 0.0051693843894641675, 0.3542, 0.0], [1.0, 0.0, 1.0, 0.10976253666151249, 0.0], [0.33893446135309646, 0.0, 0.0043852642854443225, 0.3542, 0.0], [0.18785460913585805, 0.0, 0.0, 0.3542, 0.0], [0.19984140480056284, 0.0, 0.0, 0.14357135098092597, 0.0], [0.11156381497678722, 0.0, 0.0, 0.35388092923934644, 0.0], [0.05897071500079035, 0.0, 0.0, 0.35367807665210343, 0.0], [0.08699701307292858, 0.0, 0.0, 0.3536814793406637, 0.0]]
