run,budget,hv
1,10,0.4939785960758218
1,20,0.510233733138383
1,30,0.5423736067168861
1,40,0.5423736067168868
1,50,0.5423870341350647
1,60,0.6508317599953781
1,70,0.6595489490888415
1,80,0.6595489490888413
1,90,0.6595489490888413
1,100,0.6595489490888413
1,110,0.6595489490888413
1,120,0.6597925127796067
1,130,0.6607198343362
1,140,0.6607198343362
1,150,0.6622245785169907
1,160,0.6622245785169907
1,170,0.6622245785169953
1,180,0.6622245785169938
1,190,0.6622245785169949
1,200,0.6622245785169949
1,210,0.6622245785169949
1,220,0.6622245785169949
1,230,0.6622245785169949
1,240,0.6622245785169949
1,250,0.6623194134835111
1,260,0.6623194134835111
1,270,0.6623194134835091
1,280,0.6623194134835098
1,290,0.6623194134835098
1,300,0.6623194134835098
2,10,0.591729260082269
2,20,0.5918932437188233
2,30,0.592999776692865
2,40,0.5962958547264993
2,50,0.608426447289609
2,60,0.613956638798013
2,70,0.6139566387980132
2,80,0.6334115565910585
2,90,0.6334115565910585
2,100,0.6334115565910585
2,110,1.014518221954701
2,120,1.0235721456982754
2,130,1.0235721456982776
2,140,1.0240514879422002
2,150,1.0240514879422002
2,160,1.024051487942199
2,170,1.024051487942199
2,180,1.0240514879422002
2,190,1.0240514879422038
2,200,1.0240514879422014
2,210,1.0240514879422014
2,220,1.0240514879422014
2,230,1.0240514879422014
2,240,1.0240514879422014
2,250,1.0240514879422014
2,260,1.0240514879422014
2,270,1.0240514879422014
2,280,1.0240514879422014
2,290,1.0919285372401393
2,300,1.0919285372401393
3,10,0.4786926770791596
3,20,0.49579468270728866
3,30,0.5316660162927236
3,40,0.623049654562766
3,50,0.6230496545627657
3,60,0.6230496545627657
3,70,0.6230496545627657
3,80,0.6231305749431377
3,90,0.6231305749431377
3,100,0.6231305749431385
3,110,0.6231305749431384
3,120,0.6231305749431388
3,130,0.623130574943138
3,140,0.623130574943138
3,150,0.623130574943138
3,160,0.623130574943138
3,170,0.623130574943138
3,180,0.6231305749431375
3,190,0.6231305749431375
3,200,0.6231305749431366
3,210,0.6231305749431366
3,220,0.6345421863007548
3,230,0.6345421863007548
3,240,0.6345421863007548
3,250,0.6345421863007548
3,260,0.7561258306002869
3,270,0.7561258306002869
3,280,0.7561258306002874
3,290,0.7561258306002874
3,300,0.7561258306002874
4,10,0.47319550924900533
4,20,0.47319550924900555
4,30,0.5186619393345842
4,40,0.5186619393345869
4,50,0.6198978301797551
4,60,0.6218856894289293
4,70,0.6248587976944705
4,80,0.6318963184452852
4,90,0.6318963184452852
4,100,0.6318963184452852
4,110,0.6318963184452852
4,120,0.6318963184452858
4,130,0.6343391708209261
4,140,0.6343391708209261
4,150,0.7413137127226952
4,160,0.7413137127226952
4,170,0.7626272241719381
4,180,0.7626272241719381
4,190,0.767309249044715
4,200,0.767309249044715
4,210,0.7673188317032569
4,220,0.7673188317032569
4,230,0.7673188317032569
4,240,0.7673188317032575
4,250,0.7673188317032575
4,260,0.7673188317032575
4,270,0.7673188317032575
4,280,0.7673188317032575
4,290,0.7673188317032575
4,300,0.7673188317032575
5,10,0.47461241759655487
5,20,0.7323966725152393
5,30,0.7323966725152393
5,40,0.7487373389229592
5,50,0.7487373389229592
5,60,0.7487373389229594
5,70,0.7487373389229595
5,80,0.7487373389229595
5,90,0.7487373389229595
5,100,0.7487373389229592
5,110,0.7521626541649543
5,120,0.7521626541649544
5,130,0.7521626541649544
5,140,0.7521626541649533
5,150,0.7521626541649531
5,160,0.7521626541649531
5,170,0.7741977770035662
5,180,0.7741977770035657
5,190,0.7741977770035657
5,200,0.7741977770035657
5,210,0.7741977770035657
5,220,0.7741977770035657
5,230,0.774197777003566
5,240,0.7741977770035664
5,250,0.7741977770035664
5,260,0.7741977770035664
5,270,0.7741977770035664
5,280,0.774197777003566
5,290,0.7741977770035668
5,300,0.7741977770035662
6,10,0.508628726312714
6,20,0.9458290771235643
6,30,0.9458290771235649
6,40,0.9458290771235639
6,50,0.945829077123564
6,60,1.0460466635421706
6,70,1.0460466635421706
6,80,1.0460466635421706
6,90,1.0492347896405887
6,100,1.0492347896405887
6,110,1.0492347896405887
6,120,1.0492347896405887
6,130,1.0492347896405887
6,140,1.0492347896405887
6,150,1.0492347896405887
6,160,1.0492347896405887
6,170,1.0492347896405887
6,180,1.0492347896405887
6,190,1.0492347896405887
6,200,1.0492347896405887
6,210,1.0492347896405887
6,220,1.0492347896405887
6,230,1.0492347896405887
6,240,1.0492347896405887
6,250,1.0492347896405887
6,260,1.0492347896405887
6,270,1.0492347896405887
6,280,1.0492347896405887
6,290,1.0492347896405887
6,300,1.0492347896405887
7,10,0.5617482253350101
7,20,0.5770204867389845
7,30,0.5770204867389845
7,40,0.5770204867389845
7,50,0.7134118026180565
7,60,0.7134118026180563
7,70,0.713411802618056
7,80,0.713411802618056
7,90,0.7134118026180563
7,100,0.7134118026180563
7,110,0.7134118026180563
7,120,0.7134118026180563
7,130,0.7134118026180563
7,140,0.7134118026180563
7,150,0.7134118026180563
7,160,0.7134118026180563
7,170,0.7134118026180563
7,180,0.7134118026180563
7,190,0.7134118026180567
7,200,0.7134118026180558
7,210,0.7134118026180558
7,220,0.7134118026180558
7,230,0.7134118026180558
7,240,0.7134118026180558
7,250,0.7140067004736506
7,260,0.7140067004736506
7,270,0.7140067004736506
7,280,0.7140067004736506
7,290,0.7140067004736506
7,300,0.7140067004736506
8,10,0.4963865722514381
8,20,0.5833050792648478
8,30,0.6066135548870604
8,40,0.6183789052905191
8,50,0.6230386847473455
8,60,0.6230386847473457
8,70,0.6230386847473457
8,80,0.6230386847473441
8,90,0.6230386847473446
8,100,0.623038684747345
8,110,0.623038684747345
8,120,0.623038684747345
8,130,0.623038684747345
8,140,0.623038684747345
8,150,0.623038684747345
8,160,0.623038684747345
8,170,0.623038684747345
8,180,0.623038684747345
8,190,0.623038684747345
8,200,0.623038684747345
8,210,0.623038684747345
8,220,0.623038684747345
8,230,0.6519387604482494
8,240,0.6519387604482494
8,250,0.6519387604482494
8,260,0.6519387604482494
8,270,0.6519387604482494
8,280,0.6519387604482494
8,290,0.6519387604482494
8,300,0.6519387604482494
9,10,0.5293070787252321
9,20,0.5351472769642087
9,30,0.6302353159010412
9,40,0.7626460431977071
9,50,0.7626460431977071
9,60,0.7626460431977073
9,70,0.7626460431977073
9,80,0.7627765732661635
9,90,0.7627765732661623
9,100,0.7627765732661623
9,110,0.7627765732661624
9,120,0.7627765732661624
9,130,0.7627765732661624
9,140,0.7627765732661629
9,150,0.7627765732661629
9,160,0.7627765732661629
9,170,0.7714515552195235
9,180,0.7714515552195235
9,190,0.7714515552195235
9,200,0.7714515552195235
9,210,0.7730066868341545
9,220,0.7730066868341545
9,230,0.7730066868341519
9,240,0.7730066868341519
9,250,0.7730066868341519
9,260,0.7730275040255614
9,270,0.7730275040255614
9,280,0.7730275040255614
9,290,0.7730275040255614
9,300,0.7730275040255614
10,10,0.4828799935755668
10,20,0.551086103257656
10,30,0.5510861032576562
10,40,0.5510861032576562
10,50,0.5510861032576562
10,60,0.5510861032576568
10,70,0.5510861032576573
10,80,0.5510861032576573
10,90,0.5510861032576571
10,100,0.5558786727147615
10,110,0.5558786727147615
10,120,0.5558786727147618
10,130,0.5558786727147618
10,140,0.5838159391375768
10,150,0.5838159391375768
10,160,0.6756360419383143
10,170,0.6756360419383141
10,180,0.6756360419383141
10,190,0.6756360419383141
10,200,0.6756360419383136
10,210,0.6756360419383136
10,220,0.6756360419383136
10,230,0.6756360419383136
10,240,0.6756360419383141
10,250,0.6756360419383141
10,260,0.6756360419383132
10,270,0.6756360419383132
10,280,0.6756360419383132
10,290,0.6756360419383132
10,300,0.6756360419383132
11,10,0.5674412149062968
11,20,0.57053101660852
11,30,0.5733595637309417
11,40,0.5733595637309417
11,50,0.5733595637309417
11,60,0.5733595637309419
11,70,0.5733595637309414
11,80,0.5733595637309414
11,90,0.5733595637309414
11,100,0.5733595637309414
11,110,0.5911835433230754
11,120,0.5911835433230754
11,130,0.5911835433230754
11,140,0.5911835433230754
11,150,0.5911835433230754
11,160,0.5911835433230754
11,170,0.5911835433230754
11,180,0.5911835433230754
11,190,0.5911835433230754
11,200,0.5911835433230754
11,210,0.5911835433230754
11,220,0.5911835433230754
11,230,0.5911835433230759
11,240,0.5911835433230759
11,250,0.5921382731505245
11,260,0.5921382731505245
11,270,0.5921382731505245
11,280,0.5958869210438629
11,290,0.5958869210438629
11,300,0.5958869210438629
12,10,0.49715124579945336
12,20,0.4971512457994552
12,30,0.6307206157315062
12,40,0.6307206157315062
12,50,0.769101579979739
12,60,0.769101579979739
12,70,0.769101579979738
12,80,0.769101579979738
12,90,0.7691015799797394
12,100,0.7691015799797396
12,110,0.7694128706683991
12,120,0.7694128706683999
12,130,0.7701517025759188
12,140,0.7701517025759188
12,150,0.7701517025759188
12,160,0.7701517025759181
12,170,0.7701517025759181
12,180,0.7701517025759181
12,190,0.7701517025759185
12,200,0.7701517025759185
12,210,0.7701517025759185
12,220,0.7701517025759185
12,230,0.7701517025759185
12,240,0.7701517025759185
12,250,0.7701517025759185
12,260,0.7701517025759185
12,270,0.7701517025759185
12,280,0.7701517025759185
12,290,0.7701517025759181
12,300,0.7701517025759181
13,10,0.9458290771235629
13,20,0.9458290771235622
13,30,0.9458290771235619
13,40,0.9458290771235643
13,50,0.9458290771235619
13,60,0.9458290771235637
13,70,1.1088744829948123
13,80,1.1088744829948123
13,90,1.1088744829948123
13,100,1.1088744829948123
13,110,1.1088744829948123
13,120,1.1088744829948123
13,130,1.1088744829948123
13,140,1.1088744829948123
13,150,1.1088744829948123
13,160,1.1088744829948123
13,170,1.1088744829948123
13,180,1.1088744829948123
13,190,1.1088744829948123
13,200,1.1088744829948123
13,210,1.1088744829948123
13,220,1.1088744829948123
13,230,1.1088744829948123
13,240,1.1088744829948123
13,250,1.1088744829948123
13,260,1.1088744829948123
13,270,1.1088744829948123
13,280,1.1088744829948123
13,290,1.1088744829948123
13,300,1.1088744829948123
14,10,0.48535349170901115
14,20,0.49688747050904103
14,30,0.5144927852704155
14,40,0.5144927852704155
14,50,0.5144927852704155
14,60,0.5515590389531251
14,70,0.5515590389531253
14,80,0.556120457936466
14,90,0.5737363707055734
14,100,0.5737363707055734
14,110,0.5737363707055734
14,120,0.6165063432676305
14,130,0.6165063432676305
14,140,0.6188152584850166
14,150,0.6188152584850166
