run,budget,hv
1,10,0.1100577795369068
1,20,0.1103060133568379
1,30,0.1103060133568379
1,40,0.1103060133568379
1,50,0.1103060133568379
1,60,0.11057677838416029
1,70,0.11057677838416029
1,80,0.11057677838416029
1,90,0.11057677838416029
1,100,0.11057677838416029
1,110,0.11057677838416029
1,120,0.11057677838416029
1,130,0.11057677838416029
1,140,0.11057677838416029
1,150,0.11057677838416029
1,160,0.11057677838416029
1,170,0.11057677838416029
1,180,0.11057677838416029
1,190,0.11057677838416029
1,200,0.11057677838416029
1,210,0.11057677838416029
1,220,0.11057677838416029
1,230,0.11057677838416029
1,240,0.11057677838416029
1,250,0.11057677838416029
1,260,0.11057677838416029
1,270,0.11057677838416029
1,280,0.11057677838416029
1,290,0.11057677838416029
1,300,0.11057677838416029
2,10,0.019753938637679595
2,20,0.11107487417411159
2,30,0.11107487417411159
2,40,0.11107487417411159
2,50,0.11111688690880864
2,60,0.11111688690880865
2,70,0.11111688690880864
2,80,0.11111688690880864
2,90,0.11111688690880864
2,100,0.11111688690880864
2,110,0.11179375218110779
2,120,0.11179375218110779
2,130,0.11179375218110779
2,140,0.11179375218110779
2,150,0.11179375218110779
2,160,0.11179375218110779
2,170,0.11179375218110779
2,180,0.11179375218110779
2,190,0.11179375218110779
2,200,0.11179375218110779
2,210,0.11179375218110779
2,220,0.11179375218110779
2,230,0.11179375218110779
2,240,0.11179375218110779
2,250,0.11179375218110779
2,260,0.11179375218110779
2,270,0.11179375218110779
2,280,0.11450026571058218
2,290,0.11450026571058218
2,300,0.11450026571058218
3,10,0.01980662281511237
3,20,0.01980662281511237
3,30,0.020074365640719433
3,40,0.020074365640719433
3,50,0.11096059282476074
3,60,0.11096059282476074
3,70,0.11096059282476074
3,80,0.11163722120712935
3,90,0.11163722120712935
3,100,0.11163736330009805
3,110,0.11163736330009805
3,120,0.11231413377543534
3,130,0.11231413377543534
3,140,0.11231413377543534
3,150,0.11231413377543534
3,160,0.11231413377543535
3,170,0.11231413377543535
3,180,0.11231413377543535
3,190,0.11231413377543535
3,200,0.11231413377543535
3,210,0.11231413377543535
3,220,0.11231413377543534
3,230,0.11231413377543534
3,240,0.11231413377543534
3,250,0.11231413377543534
3,260,0.11233512942761198
3,270,0.11233512942761198
3,280,0.11233512942761198
3,290,0.1868281369259395
3,300,0.1868281369259395
4,10,0.11018728711885424
4,20,0.11020828277103087
4,30,0.11020828277103087
4,40,0.11020828277103087
4,50,0.11054673905518386
4,60,0.11054673905518386
4,70,0.11054673905518386
4,80,0.11104927973376799
4,90,0.11104938524590174
4,100,0.11104938524590174
4,110,0.11104938524590174
4,120,0.11104938524590174
4,130,0.11307927039300752
4,140,0.11307927039300752
4,150,0.11307927039300752
4,160,0.11307927039300754
4,170,0.11307927039300754
4,180,0.11307927039300754
4,190,0.11307927039300754
4,200,0.11307927039300754
4,210,0.11307927039300754
4,220,0.11307927039300754
4,230,0.11307927039300752
4,240,0.11307927039300752
4,250,0.11307927039300752
4,260,0.11307927039300754
4,270,0.11307927039300754
4,280,0.11307927039300752
4,290,0.11307969667191363
4,300,0.11307969667191363
5,10,0.019725113274888732
5,20,0.019807919046068115
5,30,0.019807919046068115
5,40,0.1113453550154966
5,50,0.11150198078643685
5,60,0.11150198078643685
5,70,0.11150198078643685
5,80,0.11150198078643685
5,90,0.11150198078643685
5,100,0.11150198078643685
5,110,0.11150198078643685
5,120,0.11150198078643685
5,130,0.11150198078643685
5,140,0.11150198078643685
5,150,0.11150198078643685
