run,budget,hv
1,10,0.010000000000000002
1,20,0.010000000000000002
1,30,0.09965430790960461
1,40,0.09965430790960461
1,50,0.10704415861650549
1,60,0.10704415861650549
1,70,0.12142469068938758
1,80,0.4584039841933689
1,90,0.4584039841933688
1,100,0.45840398419336886
1,110,0.45840398419336886
1,120,0.45840398419336886
1,130,0.45840398419336886
1,140,0.4841230921014758
1,150,0.5160419320358614
1,160,0.5160419320358614
1,170,0.5160419320358614
1,180,0.5160419320358614
1,190,0.5160419320358614
1,200,0.5172088907996861
1,210,0.5172088907996861
1,220,0.5172088907996861
1,230,0.5172088907996861
1,240,0.5172088907996861
1,250,0.5172088907996861
1,260,0.5172088907996861
1,270,0.5172088907996861
1,280,0.5172088907996861
1,290,0.5172088907996863
1,300,0.5172088907996863
2,10,0.010000000000000002
2,20,1.0607677076286723
2,30,1.0607677076286723
2,40,1.0607677076286723
2,50,1.0607677076286723
2,60,1.0607677076286723
2,70,1.0607677076286723
2,80,1.0607677076286723
2,90,1.0607677076286723
2,100,1.0607677076286723
2,110,1.0607677076286723
2,120,1.0607677076286723
2,130,1.0607677076286723
2,140,1.0607677076286723
2,150,1.0607677076286723
2,160,1.0607677076286723
2,170,1.0607677076286723
2,180,1.0607677076286723
2,190,1.0607677076286723
2,200,1.0607677076286723
2,210,1.0607677076286723
2,220,1.0607677076286723
2,230,1.0607677076286723
2,240,1.0607677076286723
2,250,1.0607677076286723
2,260,1.0607677076286723
2,270,1.0607677076286723
2,280,1.0607677076286723
2,290,1.0607677076286723
2,300,1.0607677076286723
3,10,0.010000000000000002
3,20,0.09301338656195479
3,30,0.09301338656195479
3,40,0.09301338656195479
3,50,0.0943661271061845
3,60,0.0943661271061845
3,70,0.4138114356279191
3,80,0.4138114356279191
3,90,0.4220201745840094
3,100,0.48725205911835423
3,110,0.48725205911835423
3,120,0.48725205911835423
3,130,0.48725205911835445
3,140,0.48725205911835445
3,150,0.4872520591183545
3,160,0.48766491621816627
3,170,0.48766491621816627
3,180,0.48794832668897664
3,190,0.4879483266889766
3,200,0.4883301285008875
3,210,0.4883301285008875
3,220,0.4883301285008876
3,230,0.49576556237862657
3,240,0.49576556237862657
3,250,0.5038573106164331
3,260,0.5106252504615794
3,270,0.5292418085534365
3,280,0.5292418085534365
3,290,0.5292418085534365
3,300,0.5292418085534365
4,10,0.09086304458987787
4,20,0.09086304458987787
4,30,0.41940289880991044
4,40,0.41940289880991044
4,50,0.41940289880991044
4,60,0.41940289880991044
4,70,0.41940289880991044
4,80,0.41940289880991044
4,90,0.41940289880991044
4,100,0.41940289880991044
4,110,0.43373999362092386
4,120,0.43373999362092386
4,130,0.43373999362092386
4,140,0.43373999362092386
4,150,0.43373999362092386
4,160,0.43373999362092386
4,170,0.43373999362092386
4,180,0.43373999362092386
4,190,0.4442980453390161
4,200,0.4442980453390161
4,210,0.4442980453390161
4,220,0.4801531499258268
4,230,0.4834549037120501
4,240,0.48345490371205
4,250,0.48345490371205
4,260,0.48345490371204997
4,270,0.4931253090176777
4,280,0.4931253090176777
4,290,0.4931253090176777
4,300,0.4931253090176777
5,10,0.010000000000000002
5,20,0.010000000000000002
5,30,0.09974299001883244
5,40,0.09974299001883244
5,50,0.09974299001883244
5,60,0.09974299001883244
5,70,0.09974299001883244
5,80,0.09974299001883244
5,90,0.09974299001883244
5,100,0.09974299001883244
5,110,0.09974299001883244
5,120,0.09974299001883244
5,130,0.14195068299796348
5,140,0.14195068299796348
5,150,0.14195068299796348
5,160,0.14195068299796348
5,170,0.14195068299796348
5,180,0.14195068299796348
5,190,0.14195068299796348
5,200,0.14195068299796348
5,210,0.14195068299796348
5,220,0.14195068299796348
5,230,0.14195068299796348
5,240,0.4674086696060937
5,250,0.46740866960609356
5,260,0.46740866960609356
5,270,0.4674086696060937
5,280,0.4674086696060937
5,290,1.0607677076286723
5,300,1.0607677076286723
6,10,0.04432738568920052
6,20,0.13675188602818358
6,30,0.13675188602818358
6,40,0.13675188602818358
6,50,0.13675188602818358
6,60,0.13675188602818358
6,70,0.13675188602818358
6,80,0.1434395758303699
6,90,0.1434395758303699
6,100,0.14343957583036987
6,110,0.14343957583036987
6,120,0.14343957583036987
6,130,0.14343957583036987
6,140,0.14343957583036987
6,150,0.14343957583036987
6,160,0.14343957583036987
6,170,0.14343957583036987
6,180,0.14343957583036987
6,190,0.14343957583036987
6,200,0.14343957583036987
6,210,0.14343957583036987
6,220,0.3358996168038765
6,230,0.33589961680387637
6,240,0.33589961680387637
6,250,0.33589961680387637
6,260,0.33589961680387637
6,270,0.5407956112301231
6,280,0.5407956112301234
6,290,0.5407956112301234
6,300,0.5407956112301234
7,10,0.0952473754799302
7,20,0.0952473754799302
7,30,0.14300257143799647
7,40,0.15533696249963216
7,50,0.15533696249963214
7,60,0.15533696249963214
7,70,0.15533696249963214
7,80,0.15533696249963214
7,90,0.15533696249963214
7,100,0.15533696249963214
7,110,0.15533696249963214
7,120,0.15533696249963214
7,130,0.15533696249963214
7,140,0.15533696249963214
7,150,0.15533696249963214
7,160,0.1553369624996322
7,170,0.1553369624996322
7,180,0.1553369624996322
7,190,0.1553369624996322
7,200,0.1553369624996322
7,210,0.1553369624996322
7,220,0.1559883040062236
7,230,0.1559883040062236
7,240,0.1559883040062235
7,250,0.1559883040062235
7,260,0.5352006296150624
7,270,0.5644500048147036
7,280,0.5644500048147036
7,290,0.5644500048147036
7,300,0.5678380059703836
8,10,0.010000000000000002
8,20,0.24150047485279247
8,30,0.24150047485279247
8,40,0.24150047485279247
8,50,0.24150047485279247
8,60,0.46595971346140264
8,70,0.46595971346140264
8,80,0.4666432618665986
8,90,0.4666432618665986
8,100,0.4666432618665986
8,110,0.4666432618665986
8,120,0.4666432618665986
8,130,0.4666432618665986
8,140,0.4666432618665986
8,150,0.46664326186659855
8,160,0.47196077581152296
8,170,0.47196077581152296
8,180,0.47196077581152296
8,190,0.47196077581152296
8,200,0.47196077581152296
8,210,0.47196077581152307
8,220,0.47196077581152307
8,230,0.5281528194693432
8,240,0.5281528194693432
8,250,0.5281528194693432
8,260,0.5281528194693432
8,270,0.5281528194693432
8,280,0.5281528194693432
8,290,0.5281528194693432
8,300,0.5281528194693432
9,10,0.010000000000000002
9,20,0.08401675188481683
9,30,0.08401675188481683
9,40,0.10727945403065389
9,50,0.11543443828162966
9,60,0.552248432974488
9,70,0.5522484329744879
9,80,0.5522484329744879
9,90,0.5522484329744879
9,100,0.5522484329744879
9,110,0.5522484329744879
9,120,0.5522484329744879
9,130,0.5522484329744879
9,140,0.5522484329744879
9,150,0.5522484329744879
9,160,0.5522484329744879
9,170,0.5522484329744879
9,180,0.5522484329744879
9,190,0.5522484329744879
9,200,0.5522484329744879
9,210,0.5522484329744879
