0.0017, [[0.0, 0.9965970026224695, 0.0, 0.0], [0.0, 0.35950522572372084, 0.1411472497488479, 0.0], [0.0, 0.0, 0.040861673728515104, 0.0], [0.0, 0.5106855134762686, 0.0, 0.0], [0.0, 0.4054084469660804, 0.0, 0.0], [0.0, 0.6484676568827735, 0.0, 0.0], [0.0, 0.4386977029187463, 0.0, 0.0], [0.0, 0.5195245564355043, 0.0, 0.0], [0.0, 0.5745017420807884, 0.0, 0.0], [0.0, 0.3928136979318165, 0.0, 0.0]]
0.0037, [[0.0, 0.0, 0.4036502463849385, 0.0], [0.0, 0.5195245564355043, 0.0, 0.0], [0.5486261976531782, 0.3956811977803713, 0.0, 0.0], [0.0, 0.5107948626604325, 0.0, 0.0], [0.546256704828198, 0.3956811977803713, 0.0, 0.0], [0.0, 0.4696058813518833, 0.0, 0.0], [0.0, 0.4696058813518833, 0.0, 0.0], [0.0, 0.44600877353543555, 0.0, 0.0], [0.0, 0.4251383268311393, 0.0, 0.0], [0.0, 0.3438640725372103, 0.0, 0.0]]
0.0014, [[0.0, 0.0, 0.5246538344729315, 0.0], [0.0, 0.7796527161729474, 0.0, 0.0], [0.0, 0.6740215115694848, 0.0, 0.0], [0.0, 0.3991385883885701, 0.0, 0.0], [0.0, 0.0, 0.5230580792188967, 0.0], [0.0, 0.0, 0.37839530984369446, 0.0], [0.0, 0.5563800049180705, 0.0, 0.0], [0.0, 0.0, 0.37716990922173943, 0.0], [0.0, 0.4352223900140262, 0.0, 0.0], [0.0, 0.4221522945527352, 0.0, 0.0]]
0.0045, [[0.546256704828198, 0.3956811977803713, 0.0, 0.0], [0.0, 0.0, 0.5241281358199545, 0.0], [0.0, 0.9965970026224695, 0.0, 0.0], [0.0, 0.5194890015347545, 0.0, 0.0], [0.3039390308839171, 0.4388943557035837, 0.0, 0.0], [0.0, 0.0, 0.40508289410413667, 0.0], [0.0, 0.5194890015347545, 0.0, 0.0], [0.1252239084132061, 0.4388943557035837, 0.0, 0.0], [0.0, 0.0, 0.16822256220728757, 0.0], [0.0, 0.5745017420807884, 0.0, 0.0]]
0.0013, [[0.0, 0.0, 0.5223004501540462, 0.0], [0.0, 0.6637617780262842, 0.0, 0.0], [0.0, 0.32761066434604313, 0.0, 0.0], [0.0, 0.5384280793786264, 0.0, 0.0], [0.0, 0.5384280793786264, 0.0, 0.0], [0.0, 0.5118167135980352, 0.0, 0.0], [0.0, 0.5107948626604325, 0.0, 0.0], [0.0, 0.5066047050537266, 0.0, 0.0], [0.0, 0.5041093149554152, 0.0, 0.0], [0.0, 0.48714399761083027, 0.0, 0.0]]
0.0012, [[0.0, 0.7670734945734963, 0.0, 0.0], [0.0, 0.0, 0.37393323811244417, 0.0], [0.0, 0.668477677956434, 0.0, 0.0], [0.0, 0.0, 0.13440000484873144, 0.0], [0.0, 0.44600877353543555, 0.0, 0.0], [0.0, 0.4418432687428562, 0.0, 0.0], [0.0, 0.4411816501714877, 0.0, 0.0], [0.0, 0.4243302301800655, 0.0, 0.0], [0.0, 0.3011764164333375, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]
0.0058, [[0.0, 0.9965970026224695, 0.0, 0.0], [0.788238424173962, 0.4306699046001673, 0.0, 0.00011155862588708606], [0.0, 0.0, 0.5270722950111055, 0.0], [0.3807074014909473, 0.43814508590079027, 0.0, 0.0], [0.0, 0.5195245564355043, 0.0, 0.0], [0.0, 0.0, 0.1680565374804146, 0.0], [0.0, 0.41988341485825054, 0.0, 0.0], [0.0, 0.48714398795442054, 0.0, 0.0], [0.0, 0.4682544571490461, 0.0, 0.0], [0.0, 0.3838750104802292, 0.0, 0.0]]
0.0016, [[0.0, 0.6740215115694848, 0.0, 0.0], [0.0, 0.4208806612637753, 0.0, 0.0], [0.0, 0.0, 0.5241281358199545, 0.0], [0.0, 0.29665610617681115, 0.07914033475634104, 0.0], [0.0, 0.0, 0.5440627397713523, 0.0], [0.0, 0.6254319943362092, 0.0, 0.0], [0.0, 0.31016178296972235, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.519923626059493, 0.0], [0.0, 0.3522811207333634, 0.0, 0.0]]
0.0012, [[0.0, 0.5745017420807884, 0.0, 0.0], [0.0, 0.0, 0.5233262487576256, 0.0], [0.0, 0.5745017420807884, 0.0, 0.0], [0.0, 0.0, 0.40508289410413667, 0.0], [0.0, 0.0, 0.5223490260049374, 0.0], [0.0, 0.4243302301800655, 0.0, 0.0], [0.0, 0.5744957995062894, 0.0, 0.0], [0.0, 0.5194890015347545, 0.0, 0.0], [0.0, 0.0, 0.37600014540441357, 0.0], [0.0, 0.4251383268311393, 0.0, 0.0]]
0.0014, [[0.0, 0.0, 0.08683060010509572, 0.0], [0.1252239084132061, 0.4388943557035837, 0.0, 0.0], [0.0, 0.5095016955776996, 0.0, 0.0], [0.0, 0.4205102896672893, 0.0, 0.0], [0.0, 0.31084419179131206, 0.0, 0.0], [0.0, 0.4708866882301187, 0.0, 0.0], [0.0, 0.4208970578475541, 0.0, 0.0], [0.0, 0.3928714239493838, 0.0, 0.0], [0.0, 0.37943140108645584, 0.0, 0.0], [0.0, 0.3955135914761031, 0.0, 0.0]]
0.0023, [[0.0, 0.668477677956434, 0.0, 0.0], [0.0, 0.0, 0.40491876553048095, 0.0], [0.1998341320553785, 0.4388943557035837, 0.0, 0.0], [0.0, 0.6254319943362092, 0.0, 0.0], [0.0, 0.0, 0.37839530984369446, 0.0], [0.0, 0.4243302301800655, 0.0, 0.0], [0.0, 0.5107948626604325, 0.0, 0.0], [0.0, 0.0, 0.040861673728515104, 0.0], [0.0, 0.4243302301800655, 0.0, 0.0], [0.0, 0.4847118666528808, 0.0, 0.0]]
0.0014, [[0.0, 0.0, 0.5223490260049374, 0.0], [0.0, 0.7670734945734963, 0.0, 0.0], [0.0, 0.0, 0.16851476572658391, 0.0], [0.0, 0.494354651222387, 0.0, 0.0], [0.0, 0.48471866476535447, 0.0, 0.0], [0.0, 0.446634557170171, 0.0, 0.0], [0.0, 0.4418432687428562, 0.0, 0.0], [0.0, 0.3928335515102906, 0.0, 0.0], [0.0, 0.3851695777423778, 0.0, 0.0], [0.0, 0.33365530647863517, 0.0, 0.0]]
0.0009, [[0.0, 0.7669952797989619, 0.0, 0.0], [0.0, 0.5194878910476317, 0.0, 0.0], [0.0, 0.48714398795442054, 0.0, 0.0], [0.0, 0.4058535205484983, 0.0, 0.0], [0.0, 0.3158102998609886, 0.0, 0.0], [0.0, 0.31084419179131206, 0.0, 0.0], [0.0, 0.29596045841743546, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]
