mean:0.014471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0694, [[0.9942004908693792,0.4436361093884591, 0.016693861326165557], [0.09451705156212072,0.1361261079298794, 0.003491264267731739], [0.009672232046880959,0.0249044275225651, 0.00321035794733953], [0.014198836644821248,0.0289081365793263, 0.0030498400499725537], [0.0001160667845625716,0.0012893300352281, 0.002969581101289065], [3.868892818752387e-05,0.0, 0.002728804255238601], [0.016713616977010296,0.0287045581527113, 0.00040129474341744155], [0.0002321335691251432,0.0321653914051659, 0.00044142421775918573], [0.014160147716633724,0.0238865353894903, 0.00044142421775918573], [0.01756477339713582,0.0235472380117986, 0.00032103579473395324]]
0.0069, [[0.066544956482541,0.1293401603760469, 0.00814628329137406], [0.06747349075904156,0.138772627475874, 0.0076246001249313826], [0.12001305523769892,0.1963174627323734, 0.0014446610763027888], [0.067357423974479,0.1078965661059363, 0.0037320411137822043], [0.06782169111272927,0.0749168609943105, 0.0004815536921009299], [0.03485872429695897,0.0498767145206686, 0.0007624600124931382], [0.016945750546135438,0.0282974012994814, 0.00040129474341744155], [0.01539819341863449,0.0636521880549485, 0.00040129474341744155], [0.015320815562259437,0.023615097487337, 0.0003611652690756974], [0.00708007385831686,0.0251080059491801, 0.00020064737170872077]]
0.01, [[0.14593463712333993,0.2267185077735428, 0.024478979348463912], [0.017410017684385725,0.057069818927731, 0.0005216831664426741], [0.002669536044939145,0.0379334468259235, 4.0129474341744155e-05], [0.01725526197163563,0.0272795091664065, 0.0006420715894679065], [0.01795166267901106,0.0266009144110233, 0.00040129474341744155], [0.00046426713825028555,0.0350154893777755, 8.025894868348831e-05], [0.0037528260341898115,0.0350154893777755, 0.0002809063203922091], [0.002862980685876764,0.0348119109511605, 0.0005618126407844182], [0.00046426713825028555,0.0291795744814796, 8.025894868348831e-05], [0.0004255782100627617,0.031554656125321, 4.0129474341744155e-05]]
0.0016, [[0.018802819099136586,0.0328439861605491, 0.0003611652690756974], [0.009865676687818577,0.0180506204931943, 0.001926214768403718], [0.016945750546135438,0.0282974012994814, 0.00040129474341744155], [7.737785637504774e-05,0.0308760613699377, 0.00024077684605046496], [0.0,0.001900065315073, 0.0005216831664426741], [0.014082769860258679,0.0248365680470268, 0.0003611652690756974], [0.0002321335691251432,0.0307403424188611, 0.00020064737170872077], [0.00015475571275009548,0.0055644769941426, 0.0003611652690756974], [0.003636759249627241,0.0034608332524545, 0.00016051789736697662], [0.0,0.0029179574481479, 0.00032103579473395324]]
0.0097, [[0.1640797444432886,0.2252255993116997, 0.012400007571598936], [0.0668931568362287,0.1348367778946512, 0.00477540744666755], [0.026617982593016398,0.0375262899726935, 0.0005618126407844182], [0.0036754481778147638,0.0372548520705402, 0.0007223305381513948], [0.018029040535386107,0.028636698677173, 0.00032103579473395324], [0.00046426713825028555,0.0351512083288522, 0.0002809063203922091], [0.00046426713825028555,0.0344726135734689, 0.0002809063203922091], [0.0032498699677520025,0.0326404077339341, 0.0], [0.0005029560664378094,0.0306724829433227, 0.0002809063203922091], [0.0032111810395644776,0.0025786600704563, 4.0129474341744155e-05]]
0.0049, [[0.0808598599119248,0.1409441306931004, 0.003411005319048251], [0.0800473924199868,0.1533624147166138, 0.00806602434269057], [0.07145845036235651,0.1425727581060202, 0.005297090613110224], [0.034278390374146116,0.0482480871077488, 0.0007223305381513948], [0.01891888588369916,0.0387477605323834, 0.00032103579473395324], [0.0003095114255001901,0.028229541823943, 8.025894868348831e-05], [0.01725526197163563,0.0272795091664065, 0.0006420715894679065], [3.868892818752387e-05,0.0029858169236862, 0.00016051789736697662], [0.0,0.0, 8.025894868348831e-05], [0.0,0.0, 0.0005216831664426741]]
0.0178, [[0.27496221262873194,0.2764275486937516, 0.025843381476083213], [0.07339289677173272,0.1355153726500344, 0.007423952753222663], [0.07772605672873538,0.1408762712175621, 0.003491264267731739], [0.019189708381011823,0.0270080712642532, 0.00016051789736697662], [0.0,0.0333868619648557, 0.00016051789736697662], [0.014430970213946393,0.0242936922427202, 0.0031300989986560415], [0.0,0.0290438555304029, 0.0003611652690756974], [0.0004255782100627617,0.028636698677173, 4.0129474341744155e-05], [0.0,0.0282974012994814, 0.00032103579473395324], [0.0,0.0, 0.0002809063203922091]]
0.0053, [[0.08910060161586737,0.1762310579730293, 0.0016854379223532536], [0.05602156801553451,0.0777669589669201, 0.00040129474341744155], [0.0,0.0316903750763976, 0.0004815536921009299], [0.017100506258885532,0.0264651954599466, 0.00040129474341744155], [0.014082769860258679,0.0261937575577933, 0.00020064737170872077], [0.00940140954956829,0.0203578426614974, 0.00020064737170872077], [0.002243957834876382,0.0066502286027558, 0.0], [0.0,0.0044108659099911, 0.00016051789736697662], [0.0001160667845625716,0.0031893953503012, 0.0002809063203922091], [0.0002708224973126671,0.0031215358747629, 0.00024077684605046496]]
0.0184, [[0.3129160511806928,0.270345753607784, 0.020265384542580783], [0.02027299837026249,0.0825171222546028, 0.0007624600124931382], [0.006615806720066574,0.0405799663719181, 0.0009229779098601147], [0.003404625680502098,0.0451265512329859, 0.0008828484355183706], [0.020698576580325253,0.0666380049786348, 0.0007624600124931382], [0.002862980685876764,0.0345404730490072, 0.0009229779098601147], [0.0298678525607684,0.0617521227398755, 0.0002809063203922091], [0.03454921287145878,0.0513017635069734, 0.0004815536921009299], [0.013695880578383437,0.0303331855656311, 0.0004815536921009299], [0.0,0.0356262246576204, 0.0003611652690756974]]
0.0398, [[0.4463,0.5341195398270543, 0.010393533854511727], [0.28417017753736257,0.2671457393328999, 0.021669916144541827], [0.06960138180935538,0.1371440000629542, 0.007544341176247894], [0.06859546967647975,0.1359903889788027, 0.005577996933502434], [0.08608286521724053,0.1401976764621789, 0.005537867459160689], [0.002785602829501716,0.004614444336606, 0.0003611652690756974], [0.07041384930129338,0.0720667630217008, 0.0003611652690756974], [0.01888019695551163,0.0401049500431499, 0.0005618126407844182], [0.019189708381011823,0.0389513389589984, 0.0005216831664426741], [0.06994958216304309,0.072948936203699, 0.0003611652690756974]]
0.0056, [[0.09231178265543187,0.1806419238830204, 0.0015650494993280212], [0.09687707618155969,0.178877577519024, 0.001244013704594068], [0.0004255782100627617,0.0, 0.0018459558197202294], [0.0026308471167516205,0.0307403424188611, 0.0011637547559105797], [0.006615806720066574,0.031351077698706, 0.0008427189611766264], [0.0066544956482540996,0.0057001959452192, 0.0006019421151261624], [0.003017736398626859,0.0322332508807042, 0.0008427189611766264], [0.014237525573008773,0.0282974012994814, 0.0002809063203922091], [0.016868372689760394,0.0265330549354849, 0.00024077684605046496], [0.0,0.0, 0.00020064737170872077]]
0.0146, [[0.06967875966573042,0.1357189510766494, 0.003451134793389995], [0.2813845747078609,0.2747479831903594, 0.0016051789736697653], [0.10976048926800512,0.186409979303778, 0.0016854379223532536], [0.09227309372724433,0.1822705512959402, 0.0016051789736697653], [0.09687707618155969,0.178877577519024, 0.001244013704594068], [0.022942534415201637,0.0626342959218737, 0.000963107384201859], [0.017603462325323345,0.0572055378788077, 0.0005216831664426741], [0.014469659142133915,0.0263294765088699, 0.00040129474341744155], [0.0,0.0010178921330748, 0.00020064737170872077], [0.0005029560664378094,0.0027143790215329, 0.00024077684605046496]]
