mean:0.884979,,,,,,,,,,,,,,,,,,,,
0.7569, [[0.3199777177177177, 0.6680981952580188], [0.9999996404532605, 0.5358258686068906], [0.36326123123123155, 0.5806873263428205], [0.16818682104161015, 0.6089890408731008], [0.9741888586679192, 0.5281279114151963], [0.17138872177920705, 0.60073543590841], [0.9366762687002372, 0.43472342638623324], [0.17879906421486597, 0.5902907228760967], [0.6555017297770146, 0.2614668853046592], [0.18122018248277538, 0.5742149522790498]]
1.0231, [[0.595243853524595, 1.0], [0.9999996404532605, 0.5358258686068906], [0.16374607951836515, 0.6224838202439547], [0.6802558036950939, 0.547724655681575], [0.9405895754124782, 0.0], [0.905803787916832, 0.4743066312567518], [0.6449411229457078, 0.523714054735326], [0.820384471290529, 0.4303216214149139], [0.09130867242024497, 0.5082751008282319], [0.7707440102542505, 0.46251428159884767]]
1.0231, [[0.9999996404532605, 0.5358258686068906], [0.595243853524595, 1.0], [0.9870940697872199, 0.4354869216061185], [0.0, 0.5841339405093088], [0.36326123123123155, 0.5806873263428205], [0.9741888586679192, 0.5281279114151963], [0.6802558036950939, 0.547724655681575], [0.30549876876876847, 0.5658999931521507], [0.3759892792792797, 0.5432499182537984], [0.2587843150609689, 0.5423790027819388]]
1.0231, [[0.595243853524595, 1.0], [0.9999996404532605, 0.5358258686068906], [0.16818682104161015, 0.6089890408731008], [0.9870940697872199, 0.4354869216061185], [0.905803787916832, 0.4743066312567518], [0.0, 0.5841339405093088], [0.9405895754124782, 0.0], [0.1741630171358057, 0.5839851615664455], [0.6802558036950939, 0.547724655681575], [0.05354412748947189, 0.4709793050054015]]
0.7544, [[0.9999996404532605, 0.5358258686068906], [0.16907825650422081, 0.6932948396094833], [0.6802558036950939, 0.547724655681575], [0.9870940697872199, 0.4354869216061185], [0.905803787916832, 0.4743066312567518], [0.6726736820534422, 0.47075762693554196], [0.16818682104161015, 0.6089890408731008], [0.36788126126126164, 0.5671899987160283], [0.17879906421486597, 0.5902907228760967], [0.36326123123123155, 0.5806873263428205]]
0.7063, [[0.16907825650422081, 0.6932948396094833], [0.9870940697872199, 0.4354869216061185], [0.3199777177177177, 0.6680981952580188], [0.47256510510510497, 0.5458220885940509], [0.36788126126126164, 0.5671899987160283], [0.36326123123123155, 0.5806873263428205], [0.9366762687002372, 0.43472342638623324], [0.17138872177920705, 0.60073543590841], [0.3759892792792797, 0.5432499182537984], [0.7426677244635956, 0.44027509751434035]]
1.0114, [[0.595243853524595, 1.0], [0.9870940697872199, 0.4354869216061185], [0.9741888586679192, 0.5281279114151963], [0.3199777177177177, 0.6680981952580188], [0.9366762687002372, 0.43472342638623324], [0.905803787916832, 0.4743066312567518], [0.1535093309276519, 0.6047814782794778], [0.11863328066809617, 0.5480304463941793], [0.6802558036950939, 0.547724655681575], [0.3473649849849847, 0.5016811019085344]]
0.7126, [[0.007163666688445499, 0.5839153785576717], [0.9870940697872199, 0.4354869216061185], [0.36326123123123155, 0.5806873263428205], [0.6802558036950939, 0.547724655681575], [0.9741888586679192, 0.5281279114151963], [0.9366762687002372, 0.43472342638623324], [0.905803787916832, 0.4743066312567518], [0.25583468087443695, 0.5764770194735716], [0.36788126126126164, 0.5671899987160283], [0.36788126126126164, 0.5671899987160283]]
1.0221, [[0.595243853524595, 1.0], [0.9999996404532605, 0.5358258686068906], [0.9870940697872199, 0.4354869216061185], [0.9741888586679192, 0.5281279114151963], [0.3199777177177177, 0.6680981952580188], [0.9366762687002372, 0.43472342638623324], [0.36788126126126164, 0.5671899987160283], [0.31993075075075056, 0.5363492411726942], [0.6692098087655209, 0.4398043135755258], [0.0961713413598323, 0.4416620956022944]]
1.0231, [[0.595243853524595, 1.0], [0.9999996404532605, 0.5358258686068906], [0.3199777177177177, 0.6680981952580188], [0.9870940697872199, 0.4354869216061185], [0.9741888586679192, 0.5281279114151963], [0.905803787916832, 0.4743066312567518], [0.36326123123123155, 0.5806873263428205], [0.7707440102542505, 0.46251428159884767], [0.36788126126126164, 0.5671899987160283], [0.6802558036950939, 0.547724655681575]]
0.7177, [[0.9870940697872199, 0.4354869216061185], [0.16907825650422081, 0.6932948396094833], [0.6802558036950939, 0.547724655681575], [0.9366762687002372, 0.43472342638623324], [0.158014606287803, 0.5838354025251444], [0.905803787916832, 0.4743066312567518], [0.150911871476783, 0.5764293866894928], [0.8996843024112879, 0.0], [0.17498200319718796, 0.5566833434624439], [0.1496146534042573, 0.5503460269634068]]
1.0231, [[0.595243853524595, 1.0], [0.9999996404532605, 0.5358258686068906], [0.16907825650422081, 0.6932948396094833], [0.9741888586679192, 0.5281279114151963], [0.9870940697872199, 0.4354869216061185], [0.16818682104161015, 0.6089890408731008], [0.6802558036950939, 0.547724655681575], [0.9405895754124782, 0.0], [0.0, 0.5412501254012412], [0.7426677244635956, 0.44027509751434035]]
1.0114, [[0.595243853524595, 1.0], [0.9870940697872199, 0.4354869216061185], [0.9741888586679192, 0.5281279114151963], [0.6802558036950939, 0.547724655681575], [0.3199777177177177, 0.6680981952580188], [0.36788126126126164, 0.5671899987160283], [0.9405895754124782, 0.0], [0.14716181790986174, 0.4923229006121714], [0.9366762687002372, 0.43472342638623324], [0.7426677244635956, 0.44027509751434035]]
0.9867, [[0.9870940697872199, 0.4354869216061185], [0.595243853524595, 1.0], [0.9366762687002372, 0.43472342638623324], [0.16374607951836515, 0.6224838202439547], [0.905803787916832, 0.4743066312567518], [0.1535093309276519, 0.6047814782794778], [0.8996843024112879, 0.0], [0.36788126126126164, 0.5671899987160283], [0.3759892792792797, 0.5432499182537984], [0.7707440102542505, 0.46251428159884767]]
1.0221, [[0.595243853524595, 1.0], [0.9999996404532605, 0.5358258686068906], [0.1535093309276519, 0.6047814782794778], [0.9870940697872199, 0.4354869216061185], [0.9741888586679192, 0.5281279114151963], [0.17879906421486597, 0.5902907228760967], [0.9405895754124782, 0.0], [0.905803787916832, 0.4743066312567518], [0.158014606287803, 0.5838354025251444], [0.6449411229457078, 0.523714054735326]]
1.0114, [[0.595243853524595, 1.0], [0.9741888586679192, 0.5281279114151963], [0.3199777177177177, 0.6680981952580188], [0.6802558036950939, 0.547724655681575], [0.9870940697872199, 0.4354869216061185], [0.9366762687002372, 0.43472342638623324], [0.820384471290529, 0.4303216214149139], [0.6449411229457078, 0.523714054735326], [0.07076538670341358, 0.522220190853439], [0.3484321021021019, 0.5214353889088945]]
0.7328, [[0.9999996404532605, 0.5358258686068906], [0.16374607951836515, 0.6224838202439547], [0.6802558036950939, 0.547724655681575], [0.36788126126126164, 0.5671899987160283], [0.9741888586679192, 0.5281279114151963], [0.16818682104161015, 0.6089890408731008], [0.30549876876876847, 0.5658999931521507], [0.905803787916832, 0.4743066312567518], [0.17879906421486597, 0.5902907228760967], [0.11863328066809617, 0.5480304463941793]]
0.7292, [[0.16374607951836515, 0.6224838202439547], [0.9999996404532605, 0.5358258686068906], [0.16818682104161015, 0.6089890408731008], [0.7707440102542505, 0.46251428159884767], [0.1535093309276519, 0.6047814782794778], [0.6802558036950939, 0.547724655681575], [0.18379812786882183, 0.5447359435052429], [0.18122018248277538, 0.5742149522790498], [0.17879906421486597, 0.5902907228760967], [0.1741630171358057, 0.5839851615664455]]
1.0221, [[0.9999996404532605, 0.5358258686068906], [0.595243853524595, 1.0], [0.9741888586679192, 0.5281279114151963], [0.1535093309276519, 0.6047814782794778], [0.9405895754124782, 0.0], [0.6449411229457078, 0.523714054735326], [0.17879906421486597, 0.5902907228760967], [0.905803787916832, 0.4743066312567518], [0.1741630171358057, 0.5839851615664455], [0.6726736820534422, 0.47075762693554196]]
0.7581, [[0.9999996404532605, 0.5358258686068906], [0.3199777177177177, 0.6680981952580188], [0.36326123123123155, 0.5806873263428205], [0.36788126126126164, 0.5671899987160283], [0.47256510510510497, 0.5458220885940509], [0.9870940697872199, 0.4354869216061185], [0.9741888586679192, 0.5281279114151963], [0.3759892792792797, 0.5432499182537984], [0.7707440102542505, 0.46251428159884767], [0.6726736820534422, 0.47075762693554196]]
0.7421, [[0.9999996404532605, 0.5358258686068906], [0.16907825650422081, 0.6932948396094833], [0.9870940697872199, 0.4354869216061185], [0.905803787916832, 0.4743066312567518], [0.16818682104161015, 0.6089890408731008], [0.9366762687002372, 0.43472342638623324], [0.7707440102542505, 0.46251428159884767], [0.17138872177920705, 0.60073543590841], [0.10925614288514417, 0.589884178044083], [0.1741630171358057, 0.5839851615664455]]
1.0221, [[0.595243853524595, 1.0], [0.9999996404532605, 0.5358258686068906], [0.3199777177177177, 0.6680981952580188], [0.36788126126126164, 0.5671899987160283], [0.9870940697872199, 0.4354869216061185], [0.9741888586679192, 0.5281279114151963], [0.16818682104161015, 0.6089890408731008], [0.17879906421486597, 0.5902907228760967], [0.9366762687002372, 0.43472342638623324], [0.1741630171358057, 0.5839851615664455]]
0.7366, [[0.16907825650422081, 0.6932948396094833], [0.9870940697872199, 0.4354869216061185], [0.6802558036950939, 0.547724655681575], [0.17879906421486597, 0.5902907228760967], [0.9741888586679192, 0.5281279114151963], [0.18122018248277538, 0.5742149522790498], [0.18222545915171684, 0.564655268136101], [0.16818682104161015, 0.6089890408731008], [0.9405895754124782, 0.0], [0.9366762687002372, 0.43472342638623324]]
1.0221, [[0.595243853524595, 1.0], [0.9999996404532605, 0.5358258686068906], [0.0, 0.5841339405093088], [0.36326123123123155, 0.5806873263428205], [0.9870940697872199, 0.4354869216061185], [0.7426677244635956, 0.44027509751434035], [0.6449411229457078, 0.523714054735326], [0.9405895754124782, 0.0], [0.0, 0.5412501254012412], [0.0, 0.4814360442924019]]
1.0221, [[0.595243853524595, 1.0], [0.9999996404532605, 0.5358258686068906], [0.9999996404532605, 0.5358258686068906], [0.3199777177177177, 0.6680981952580188], [0.9741888586679192, 0.5281279114151963], [0.9870940697872199, 0.4354869216061185], [0.007163666688445499, 0.5839153785576717], [0.905803787916832, 0.4743066312567518], [0.9405895754124782, 0.0], [0.014060073770930069, 0.553991797132463]]
1.0231, [[0.595243853524595, 1.0], [0.9999996404532605, 0.5358258686068906], [0.6802558036950939, 0.547724655681575], [0.16374607951836515, 0.6224838202439547], [0.9741888586679192, 0.5281279114151963], [0.9870940697872199, 0.4354869216061185], [0.1535093309276519, 0.6047814782794778], [0.9366762687002372, 0.43472342638623324], [0.25583468087443695, 0.5764770194735716], [0.820384471290529, 0.4303216214149139]]
1.0221, [[0.595243853524595, 1.0], [0.9999996404532605, 0.5358258686068906], [0.9870940697872199, 0.4354869216061185], [0.9741888586679192, 0.5281279114151963], [0.9405895754124782, 0.0], [0.905803787916832, 0.4743066312567518], [0.905803787916832, 0.4743066312567518], [0.820384471290529, 0.4303216214149139], [0.16374607951836515, 0.6224838202439547], [0.6691213602676148, 0.43899130401529635]]
1.0221, [[0.595243853524595, 1.0], [0.9999996404532605, 0.5358258686068906], [0.16374607951836515, 0.6224838202439547], [0.16818682104161015, 0.6089890408731008], [0.9741888586679192, 0.5281279114151963], [0.47256510510510497, 0.5458220885940509], [0.6449411229457078, 0.523714054735326], [0.3152989789789789, 0.5261592870003602], [0.1698000020566706, 0.5630610400171197], [0.0, 0.5232238998919697]]
1.0231, [[0.9999996404532605, 0.5358258686068906], [0.595243853524595, 1.0], [0.6802558036950939, 0.547724655681575], [0.9870940697872199, 0.4354869216061185], [0.16818682104161015, 0.6089890408731008], [0.9741888586679192, 0.5281279114151963], [0.25583468087443695, 0.5764770194735716], [0.905803787916832, 0.4743066312567518], [0.820384471290529, 0.4303216214149139], [0.36788126126126164, 0.5671899987160283]]
0.7424, [[0.16907825650422081, 0.6932948396094833], [0.9999996404532605, 0.5358258686068906], [0.16818682104161015, 0.6089890408731008], [0.9870940697872199, 0.4354869216061185], [0.17138872177920705, 0.60073543590841], [0.905803787916832, 0.4743066312567518], [0.17879906421486597, 0.5902907228760967], [0.7707440102542505, 0.46251428159884767], [0.18222545915171684, 0.564655268136101], [0.7426677244635956, 0.44027509751434035]]
0.7244, [[0.9999996404532605, 0.5358258686068906], [0.007163666688445499, 0.5839153785576717], [0.6802558036950939, 0.547724655681575], [0.9870940697872199, 0.4354869216061185], [0.9741888586679192, 0.5281279114151963], [0.36326123123123155, 0.5806873263428205], [0.9405895754124782, 0.0], [0.7707440102542505, 0.46251428159884767], [0.25583468087443695, 0.5764770194735716], [0.36788126126126164, 0.5671899987160283]]
1.0231, [[0.595243853524595, 1.0], [0.9999996404532605, 0.5358258686068906], [0.6802558036950939, 0.547724655681575], [0.16907825650422081, 0.6932948396094833], [0.9741888586679192, 0.5281279114151963], [0.0, 0.5841339405093088], [0.9405895754124782, 0.0], [0.905803787916832, 0.4743066312567518], [0.7426677244635956, 0.44027509751434035], [0.6692098087655209, 0.4398043135755258]]
1.0221, [[0.9999996404532605, 0.5358258686068906], [0.595243853524595, 1.0], [0.9870940697872199, 0.4354869216061185], [0.9741888586679192, 0.5281279114151963], [0.3199777177177177, 0.6680981952580188], [0.9405895754124782, 0.0], [0.905803787916832, 0.4743066312567518], [0.007163666688445499, 0.5839153785576717], [0.9366762687002372, 0.43472342638623324], [0.0, 0.47407971912135394]]
0.7447, [[0.3199777177177177, 0.6680981952580188], [0.9870940697872199, 0.4354869216061185], [0.9741888586679192, 0.5281279114151963], [0.9741888586679192, 0.5281279114151963], [0.36326123123123155, 0.5806873263428205], [0.25583468087443695, 0.5764770194735716], [0.9366762687002372, 0.43472342638623324], [0.36788126126126164, 0.5671899987160283], [0.0, 0.5664758989942221], [0.47256510510510497, 0.5458220885940509]]
1.0231, [[0.595243853524595, 1.0], [0.9999996404532605, 0.5358258686068906], [0.9870940697872199, 0.4354869216061185], [0.9741888586679192, 0.5281279114151963], [0.905803787916832, 0.4743066312567518], [0.6802558036950939, 0.547724655681575], [0.6691213602676148, 0.43899130401529635], [0.36788126126126164, 0.5671899987160283], [0.3759892792792797, 0.5432499182537984], [0.0, 0.48625815808426354]]
1.0231, [[0.9999996404532605, 0.5358258686068906], [0.6802558036950939, 0.547724655681575], [0.595243853524595, 1.0], [0.9741888586679192, 0.5281279114151963], [0.36326123123123155, 0.5806873263428205], [0.9405895754124782, 0.0], [0.25583468087443695, 0.5764770194735716], [0.905803787916832, 0.4743066312567518], [0.36788126126126164, 0.5671899987160283], [0.30549876876876847, 0.5658999931521507]]
